tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_carvacrol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_carvacrol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_carvacrol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_carvacrol,phase2_w_water4C_aparicio2007
399,0.002352480617653165,7.358621163550822e-06,0.00015275630276874572,0.9974874044584146,0.015723368960303075,6.128966113066346e-05,0.0012555020427369367,0.9829598393358293,0.5353963072264543,0.11216282043191356,0.11197550242742998,0.2404653699142023,0.6311268124973756,0.16476365001073018,0.16231662833400592,0.04179290915788836
400,0.0022266892385821627,8.023772228300283e-06,0.0001724909578131599,0.9975927960313764,0.014891087511586368,6.686773625695289e-05,0.0014185082730085975,0.9836235364791481,0.5105911124022089,0.12829583645241704,0.12810156940173334,0.2330114817436406,0.5920938089919495,0.18539629675747848,0.18267135619464187,0.03983853805593012
401,0.00211518545480046,8.575733720777818e-06,0.0001901752852705176,0.9976860635262081,0.014152529351338497,7.150363555842609e-05,0.0015647264462893544,0.9842112405668136,0.487812413847934,0.1429374295946829,0.1427407685631006,0.22650938799428239,0.5575901038364234,0.20360076270995484,0.2006360520844249,0.038173081369196976
402,0.002015458353469277,9.04074012010894e-06,0.00020614373781546876,0.9977693571685952,0.013491332505247476,7.541473793737354e-05,0.001696875180629853,0.9847363775761853,0.46685629371672155,0.15627666650396874,0.15608101380605627,0.22078602597325356,0.5268748780226817,0.21978074219582344,0.21660729773792498,0.036737082043569964
403,0.001925585883512672,9.437562220255309e-06,0.00022065630510647322,0.9978443202491606,0.012894953150746841,7.87567754352481e-05,0.0018170712225187822,0.9852092188512991,0.4475357986042242,0.16847406477667617,0.1682819676644346,0.21570816895466507,0.4993593903154676,0.23425545784081925,0.23089884241689726,0.03548630942681578
404,0.00184406591938867,9.779973638088694e-06,0.00023391923990565393,0.9979122348670676,0.012353574432277834,8.164415567531603e-05,0.001926996262563148,0.9856377851494837,0.42968278140607713,0.1796661456278426,0.17947950984796923,0.21117156311811117,0.474570187002252,0.24728056001255588,0.24376205904021733,0.03438719394497489
405,0.0017697034052413544,1.0078300366094377e-05,0.00024609897296691725,0.9979741193214257,0.011859376374681542,8.416274401332091e-05,0.0020280091054496133,0.9860284517758555,0.41314758926031225,0.18996938496226703,0.18978963032662932,0.2070933954507914,0.4521223963152007,0.2590631475553335,0.2554006576737663,0.03341379845569962
406,0.0017015328695544685,1.0340430447762943e-05,0.00025733176978286345,0.998030794930215,0.011406033922627424,8.637820143977619e-05,0.002121223629290089,0.9863863642466427,0.3977977399436699,0.199483530097523,0.1993117053482225,0.2034070246105845,0.43170005412509255,0.2697727381763938,0.2659814384459416,0.03254576925257214
407,0.0016387638745875743,1.0572490634877257e-05,0.00026773061820230005,0.9980829330165752,0.010988363109929282,8.83415780897882e-05,0.0022075644665946565,0.9867157308453862,0.38351622725350165,0.2082943499246323,0.20813121854520925,0.20005820427665674,0.4130414149679269,0.27954940252152266,0.2756422687658895,0.031766913744660924
408,0.0015807415697191767,1.0779308820822091e-05,0.0002773902212085153,0.9981310889002514,0.010602064876261754,9.009313942607468e-05,0.0022878074167508484,0.9870200345675614,0.3701997719592752,0.21647590538654587,0.2163220103883814,0.19700231226579748,0.39592784711340584,0.28850987961884067,0.28449808373569563,0.031064189532057737
409,0.0015269177879881672,1.0964738525370643e-05,0.0002863907199343466,0.9981757267535522,0.010243537158953299,9.166505336746996e-05,0.002362609617445515,0.9873021881702337,0.3577571592642383,0.22409241960996434,0.2239481328860609,0.19420228823973654,0.3801753372153852,0.2967522330077332,0.2926454566172029,0.030426973159678756
410,0.0013863371071245652,1.1421097472484892e-05,0.00031007550072376593,0.9982921662946792,0.00930628352797956,9.554027636721522e-05,0.002559608944752188,0.9880385672509011,0.32491039113843356,0.2440767745099889,0.24396235208838588,0.1870504822631917,0.33963499286724547,0.31794097915314423,0.31359589856336295,0.028828129416247444
411,0.001345302023329144,1.1546982071695768e-05,0.0003170359954757813,0.9983261149991234,0.009032476979765728,9.66110457018313e-05,0.0026175463180137864,0.9882533656565187,0.31524256504547227,0.2499270427125979,0.24982264649133978,0.18500774575059015,0.3279767456698673,0.32402809939237476,0.31961616635157325,0.028378988586184768
412,0.001306722521936616,1.1662427644280855e-05,0.00032359884020264745,0.9983580162102165,0.008774962680963304,9.759376830445035e-05,0.002672191583077316,0.9884552519676549,0.30612607930549207,0.25543117493795364,0.2553367464837953,0.18310599927275895,0.3170922974156171,0.3297087612311807,0.32523510582254034,0.027963835530661993
413,0.0012703762798912,1.1768665655993623e-05,0.0003297982746352131,0.9983880567798176,0.008532273091971175,9.849877276666972e-05,0.002723826772015846,0.9886454013632462,0.2975158760098071,0.26061880691783423,0.2605342498495364,0.18133106722282222,0.30690712019287203,0.3350223605237462,0.33049156223777154,0.027578957045610187
414,0.0012360679325515436,1.1866742559420392e-05,0.0003356645900742966,0.9984164007348146,0.00830311783291978,9.9334842079084e-05,0.0027727015440460424,0.9888248457809551,0.28937156585133667,0.26551631295218,0.26544150176175524,0.17967061943472798,0.2973559510977849,0.34000336267028297,0.3354195250233019,0.027221161208630166
415,0.0012036249856779062,1.1957552837298896e-05,0.00034122469751463773,0.9984431927639702,0.00808635691993586,0.00010010948884935526,0.002819037824336646,0.9889944957668781,0.28165685840637084,0.27014723874931923,0.2700820258177914,0.17811387702651846,0.28838139765087345,0.3446820503077358,0.34004886337840073,0.02688768866298997
416,0.001172894491670639,1.2041866654219339e-05,0.0003465026102200947,0.9984685610314551,0.0078809789919352,0.00010082918578614419,0.0028630337476994233,0.9891551580745792,0.2743390658151788,0.2745326639433781,0.27447688513690854,0.17665138510453465,0.27993278676238303,0.349085138252833,0.34440593140644227,0.02657614357834178
417,0.0011437402513732391,1.2120348886380285e-05,0.0003515198184798742,0.9984926195812605,0.0076860829633553585,0.00010149952436204254,0.002904866722532658,0.9893075507897499,0.26738868277536415,0.27869151906649436,0.27864499820027777,0.17527479995786366,0.2719652110097124,0.3532362846768814,0.34851407122719635,0.026284433086209844
418,0.0011160405462554762,1.2193577616454516e-05,0.00035629563204841693,0.9985154702440796,0.007500863149581039,0.00010212536915095135,0.0029446962332162563,0.9894523152480518,0.2607790130746518,0.28264084711922033,0.28260339952812996,0.17397674027799792,0.2644387313831845,0.3571565153257197,0.3523940305852061,0.0260107227058898
419,0.0010896862099916084,1.2262057484041604e-05,0.00036084745381099776,0.9985372042787134,0.007324596608183958,0.00010271096928633152,0.0029826660808404213,0.9895900263416894,0.2544858505224226,0.28639603237851147,0.28636746777036337,0.1727506493287026,0.257317709297449,0.36086457981470416,0.35606431365123137,0.025753397236615534
420,0.0010645790060479774,1.2326230790246159e-05,0.00036519101226658294,0.9985579037508953,0.007156632482516209,0.0001032600512242103,0.0030189062879415773,0.989721201178318,0.24848720045219008,0.28997099628008033,0.28995112101452647,0.1715906822532031,0.2505702433378009,0.36437725147095584,0.35954147629061306,0.025511028900630145
421,0.0010406302909759682,1.2386487458893406e-05,0.00036934057516816896,0.998577642646397,0.006996383220008264,0.00010377590198256289,0.0030535348499925803,0.9898463060280165,0.24276303622560133,0.2933783655805026,0.2933669844862552,0.17049161370764088,0.24416769210043573,0.36770958085889305,0.36284037576089634,0.025282351279774934
422,0.0010177597937924342,1.2443171360833354e-05,0.00037330909665362683,0.9985964879381931,0.0068433165415557546,0.00010426142206012129,0.003086658942260265,0.9899657630941239,0.23729508817283015,0.2966296198837698,0.29662653770302017,0.16944875424037995,0.23808426850563663,0.3708751116147012,0.3659743833198234,0.025066236559838653
423,0.003109939640709115,2.2838147849669926e-06,3.860944956054759e-05,0.9968491670949454,0.020714495272749253,1.8956340419144882e-05,0.0003162384985581509,0.9789503098882735,0.6616381791385787,0.02563715192902302,0.025578472741132827,0.28714619619126536,0.8622085924725608,0.0416325286128195,0.04098879321864744,0.05517008569597223
424,0.0028896955136081086,3.961410870928226e-06,7.101030706010189e-05,0.9970353327684609,0.019266867108241697,3.291395951172409e-05,0.0005822093053415584,0.980118009626905,0.6292756507647813,0.04873014610121364,0.04863054244641337,0.2733636606875916,0.7964446937941461,0.07685703612320186,0.07568721815050736,0.051011051932144856
425,0.0027040844271840445,5.242149369618014e-06,9.880810923394517e-05,0.9971918653142124,0.018044566433082228,4.3592002450302865e-05,0.0008108070697853877,0.9811010344946822,0.5991729518407928,0.06955410377030542,0.06942637848491869,0.26184656590398314,0.7398771801471571,0.10702898699968814,0.10542186084558328,0.047671972007571436
426,0.002544691405437975,6.249812010396106e-06,0.0001230559162404931,0.9973260028663111,0.01699323281365885,5.200906689362898e-05,0.0010105134920409126,0.9819442446274066,0.5713193499216774,0.08837831806850374,0.08823186109253964,0.2520704709172791,0.6907370507930753,0.13315294433054675,0.1311770899402263,0.04493291493615161
427,0.0024057663331534932,7.0620146284468755e-06,0.00014448206228116395,0.9974426895899369,0.01607563283144221,5.880502940991629e-05,0.001187209329828019,0.9826783528093198,0.5455999154572638,0.10544757443737308,0.10528936323395066,0.24366314687141238,0.6476708789362295,0.15598681612809825,0.15369626325908664,0.042646041676585526
428,0.002283218862002615,7.729764693858741e-06,0.00016361174425117477,0.9975454396290523,0.0152652259025344,6.440108569201927e-05,0.0013451443762317887,0.9833252286355417,0.521857586278357,0.12097730495603841,0.12081257619902176,0.23635253256658278,0.6096295232012556,0.1761120686392398,0.17355010012784136,0.04070830803166311
429,0.0021740426934691273,8.287896653276124e-06,0.0001808365902977231,0.9976368328195799,0.01454246983758602,6.908530091058507e-05,0.0014874937396788866,0.9839009511218245,0.499923802275051,0.13515430653058633,0.1349870191213323,0.22993487207303026,0.5757891144047597,0.19398169378346916,0.19118348588241849,0.03904570592935278
430,0.0020759673592938292,8.760972605778929e-06,0.00019645671212121802,0.9977188149559791,0.0138925815145453,7.306106164371698e-05,0.0016166947871407028,0.9844176626366703,0.47963344595472146,0.14813951343974735,0.14797267481002405,0.22425436579550717,0.545494694159337,0.20995354312537645,0.20694804535862413,0.037603717356662486
431,0.0019872386694303927,9.166787787695744e-06,0.00021070737123490946,0.997792887171547,0.013304122413107897,7.647590122464788e-05,0.0017346612030598064,0.9848847404826075,0.4608317292092722,0.16007130990250945,0.15990721029877558,0.21918975058944284,0.5182195979362961,0.22431389768458593,0.2211252005833722,0.03634130379574572
432,0.0019064746426563385,9.518536352459145e-06,0.00022377651782206362,0.9978602303031691,0.012768068879733703,7.943933132203713e-05,0.0018429240125878762,0.9853095677763564,0.44337693872183026,0.17106875976757807,0.17090914321098935,0.2146451582996023,0.4935358322642484,0.23729441621858408,0.233942765448712,0.035226986068455556
433,0.0018325683451184066,9.826201703087208e-06,0.0002358167693623111,0.9979217886838162,0.012277184208314933,8.203430245559142e-05,0.0019427280489112992,0.9856980534403182,0.42714102495498146,0.18123450395955015,0.18108069474734217,0.21054377633812632,0.47109219073342323,0.24908451332761747,0.2455870742425162,0.034236221696443046
434,0.0017646201465061336,1.0097471569975059e-05,0.00024695377488841434,0.9979783286070354,0.01182558021080949,8.432475486437576e-05,0.0020350994065455852,0.9860549956277805,0.4120091458702089,0.1906572745961141,0.19051027207570184,0.2068233074579752,0.45059789101171793,0.25984053510061567,0.25621197773885923,0.0333495961488072
435,0.0017018895047994618,1.0338356998449601e-05,0.0002572922149064328,0.9980304799232956,0.011408404782336415,8.6360731079717e-05,0.0021208938908481665,0.9863843405957358,0.39787872088303866,0.19941403321046997,0.1992745835558188,0.2034326623506727,0.43181019168524293,0.2696926533090895,0.2659456059624971,0.03255154904317056
436,0.00164376007319737,1.0553625241033546e-05,0.00026692023819484614,0.9980787660633668,0.011021615550624992,8.818195492235576e-05,0.0022008328927838917,0.9866893696016688,0.3846582752485916,0.20757175950406692,0.20744041060102975,0.20032955464631183,0.41452491062492486,0.27875010804430245,0.27489551316626587,0.03182946816450672
437,0.0015393109602801912,1.0921898084278546e-05,0.0002843339386812752,0.9981654332029541,0.010326103969539997,9.130182841259319e-05,0.002345511499120753,0.9872370827029266,0.3606300176501777,0.22231690140054475,0.22220280674690845,0.19485027420236914,0.3837952840363736,0.29483664787340513,0.2907943973424809,0.03057367074774032
438,0.0014921761661981542,1.1080555768567329e-05,0.0002922391932628097,0.9982045040847705,0.01001202399089044,9.264768027854604e-05,0.0024112318775726636,0.9874840964512582,0.34968460051321704,0.22900070953309692,0.2288955480142375,0.19241914193944856,0.37007700946813593,0.3020116180401395,0.2978870874400285,0.03002428505169616
439,0.0014479858194360866,1.122518498864291e-05,0.0002996766424064447,0.9982411123531688,0.009717442188450845,9.387552677390499e-05,0.002473086374316058,0.9877155959104593,0.33937199089166836,0.2352801914843631,0.23518405764666747,0.19016375997730098,0.35730518191063565,0.30868811361704834,0.30448782440640804,0.029518880065907995
440,0.0014064595665481566,1.1357544056260692e-05,0.00030668834915080565,0.9982754945402448,0.009440512266143536,9.500007822757313e-05,0.0025314206634351956,0.9879330669921937,0.329640222400609,0.24119060944355514,0.2411035368490969,0.18806563130673895,0.3453852211352396,0.31491632170206413,0.31064607219649454,0.029052384966201775
441,0.0013673529739294016,1.1479111614412599e-05,0.00031331127478658935,0.9983078566396696,0.009179623376180222,9.60337141372091e-05,0.0025865387010426824,0.9881378042086398,0.32044266358612206,0.24676329036821285,0.24668526436508315,0.18610878168058204,0.3342347238792056,0.32073991509560057,0.3164048817367588,0.028620479288434933
442,0.0013304517722447702,1.1591139620253548e-05,0.00031957805871521324,0.9983383790294198,0.0089333625392109,9.698692346647368e-05,0.0026387090749210662,0.9883309414624015,0.31173738895049546,0.2520261525323701,0.2519571204534724,0.18427933806366212,0.32378156920669054,0.3261970753092087,0.3218018969898748,0.02821945849422577
443,0.0012955671889861632,1.169469466406981e-05,0.00032551765183898773,0.9983672204645108,0.008700484144731119,9.786864823546408e-05,0.0026881701657233592,0.98851347704131,0.30348662800944226,0.2570041511638058,0.2569440305031009,0.18256519032365104,0.3139623660296733,0.3313213288107144,0.32687017752678393,0.02784612763282833
444,0.0012625321760688793,1.1790692151794525e-05,0.00033115585227724896,0.998394521279502,0.008479885285665022,9.868656798927933e-05,0.0027351345163353262,0.9886862936300105,0.29565627924500404,0.2617196529477502,0.2616683379392264,0.1809557298680193,0.30472117233164825,0.336142234280882,0.33163887468343356,0.027497718704036177
445,0.001231198237379001,1.1879920151158216e-05,0.00033651571933344585,0.9984204061231364,0.008270584994556263,9.944729828433026e-05,0.0027797922095497748,0.9888501754976097,0.28821549705101823,0.26619276469936354,0.266150131617171,0.17944160663244732,0.296008434639659,0.34068595339292884,0.3361337932252962,0.02717181874211611
446,0.0012014328777477708,1.1963061964024244e-05,0.00034161795067345034,0.9984449861096149,0.008071707542574715,0.00010015657875958573,0.002822313948932245,0.9890058219297334,0.281136319574488,0.27044160514890603,0.27040751659300627,0.17801455868359964,0.28778010177134933,0.34497572420305345,0.34037785726429254,0.026866316761304715
447,0.0011731174373330504,1.2040712578553758e-05,0.0003464811829260143,0.9984683606671625,0.007882468249237575,0.0001008194102636845,0.0028628535153714654,0.9891538588251272,0.27439334979718866,0.27448254343326667,0.2744568517963869,0.1766672549731577,0.27999688275284773,0.34903225844129604,0.34439150134233565,0.02657935746352072
448,0.0011461452763981608,1.2113392289264103e-05,0.0003511222465697843,0.9984906190847428,0.007702161580791936,0.0001014401684449021,0.002901549851449982,0.9892948483993131,0.2679634752973832,0.2783304036190981,0.27831295389460065,0.175393167188918,0.2726236213691579,0.3528740756129457,0.3481929993661879,0.02630930365170841
449,0.0011204202793169277,1.2181558587571796e-05,0.0003555563959692051,0.9985118417661263,0.007530151339128724,0.00010202270296134416,0.0029385289439738086,0.9894292970139361,0.2618256220904945,0.28199864082756004,0.28198927288428743,0.17418646419765793,0.2656287665940625,0.3565177853498149,0.3517987426351262,0.02605470542099645
450,0.0010958554783077965,1.2245614529593522e-05,0.00035979746730825267,0.9985321014398544,0.007365861620582125,0.00010257040738712455,0.0029739051169066027,0.9895576628551243,0.2559605379296083,0.28549949306110217,0.28549804348821767,0.1730419255210719,0.258983922182749,0.35997832705420113,0.3552234758529547,0.02581427491009513
451,0.003127467206598788,2.14240358730893e-06,3.606189416777149e-05,0.9968343284956462,0.020829572644696703,1.778116063421441e-05,0.0002953485637564691,0.9788572976309127,0.6640539994513575,0.023873467235545533,0.023824778950114398,0.28824775436298267,0.867364277860254,0.03885839479888111,0.03826711739191578,0.05551020994894897
452,0.002919059159045163,3.7473895126275006e-06,6.666306238285704e-05,0.9970105303890594,0.01946004019621888,3.1131560931442094e-05,0.0005464932855647622,0.9799623349572849,0.6338002212333662,0.04554231946996494,0.04545908762647645,0.27519837167019245,0.8053078166105782,0.07211006663353509,0.07102790035927013,0.051554216396616774
453,0.0027417296208286563,4.991363580076738e-06,9.314344427434996e-05,0.9971601355713169,0.018292639976922737,4.149943577272289e-05,0.0007641925329741836,0.9809016680543303,0.6054818112361418,0.0652247233353646,0.06511736756456109,0.26417609786393265,0.7514175857013735,0.10087039519903056,0.09937469813481378,0.048337320964782216
454,0.0025882752574128524,5.98187666031376e-06,0.00011640301059598946,0.9972893398553307,0.017280858913642606,4.9769530198305884e-05,0.0009556916911318368,0.9817136798650272,0.5791125809075685,0.083137860818976,0.0830141685751144,0.25473538969834114,0.7042123200253825,0.1259826350632678,0.1241342358197071,0.045670809091642645
455,0.0024536778488825025,6.7880221613056665e-06,0.00013707554167630094,0.9974024585872798,0.016392220349428603,5.6511224260573966e-05,0.0011261051521469284,0.982425163274164,0.5546150696320804,0.09948253664154243,0.09934839439376683,0.24655399933261032,0.662539063734405,0.14809414807306093,0.14594170314884658,0.043425085043687583
456,0.0023343123306456,7.456105775264849e-06,0.00015562454154245285,0.9975026070220367,0.01560321733043315,6.210670334592546e-05,0.0012791810354671395,0.9830554949307537,0.5318709336809793,0.11443827630011594,0.11429817259055403,0.2393926174283508,0.6254903763957868,0.1677092072585843,0.16529221350279583,0.04150820284283326
457,0.0022274806918140947,8.018265437936825e-06,0.00017239955230355855,0.9975921014904444,0.014896323629557423,6.682158967787946e-05,0.0014177511821769117,0.9836191035985878,0.5107471179293456,0.12816297381945507,0.12802035349353144,0.23306955475766786,0.5923440043850474,0.18522596736102367,0.1825768996174413,0.039853128636487434
458,0.0021311241442989013,8.497471496145087e-06,0.00018767093636475572,0.9976727074478402,0.014258144199199017,7.084597687262166e-05,0.0015440096406209892,0.9841270001833073,0.4911094069406865,0.14079441661436126,0.1406519351932976,0.2274442412516547,0.5625188593504741,0.2009627155189954,0.19810857771051105,0.03840984742001964
459,0.0020436379866365113,8.910557198073625e-06,0.00020165227433598286,0.9977457991818295,0.013678223357081387,7.431933418829499e-05,0.001659692313798234,0.984587764994932,0.4728292398276009,0.15245246603585122,0.15231217548459255,0.22240611865195542,0.5355426599043617,0.21517678923368125,0.21214026184859255,0.03714028901336443
460,0.0019637487518562448,9.270130004346e-06,0.0002145153606659346,0.9978124657574735,0.013148252692051839,7.734623318484565e-05,0.001766197434214018,0.9850082036405492,0.4557868496722866,0.16324132956195972,0.16310481594026893,0.21786700482548477,0.5110279071028787,0.22807840824095998,0.2248787118024177,0.03601497285374361
461,0.0018904296537904336,9.585809161153072e-06,0.00022640048088228901,0.9978735840561661,0.012661525045968965,8.00065418587527e-05,0.0018646682489544784,0.9853938001632179,0.4398724625827874,0.17325170481486568,0.17312019159923725,0.2137556410031098,0.48865386650968257,0.2398409330489818,0.23649448774023257,0.03501071270110303
462,0.0018228415168261077,9.865058163881024e-06,0.00023742372854523324,0.9979298696964648,0.01221255259522247,8.236228922164229e-05,0.0019560519738851157,0.9857490331416708,0.42498639561957824,0.18256268155306948,0.18243710806459632,0.21001381476275588,0.46815289682265426,0.25060856900911443,0.2471295054290951,0.034109028739136224
463,0.0017602901460037287,1.0113753170921023e-05,0.00024768228004772003,0.9979819138207776,0.011796790863997519,8.446235688743068e-05,0.0020411423467003986,0.9860776044324147,0.4110386276788983,0.19124340069745102,0.191124482239679,0.20659348938397162,0.44929997526603277,0.2605022260464847,0.25690278552761153,0.033295013159871094
464,0.0016480666829955556,1.0537321556099919e-05,0.00026622188012752996,0.9980751741153209,0.011050277186457421,8.8044016939014e-05,0.0021950320812234936,0.9866666467153801,0.38564201160257633,0.20694923120390166,0.2068450949854946,0.2005636622080274,0.4158044005561945,0.27806080926202775,0.27425130449404655,0.031883485687731035
465,0.0015974877171278223,1.0719062117866254e-05,0.00027463329169583007,0.9981171599290584,0.010713574872132125,8.958285359602914e-05,0.002264898777268725,0.9869319434970031,0.37405481395358325,0.21407466108057466,0.21397839813064148,0.1978921268352006,0.400860236251907,0.2858868755019537,0.28198525220880855,0.03126763603733065
466,0.0015501005502659543,1.0884342780897233e-05,0.0002825447245388164,0.9981564703824143,0.010397979693697249,9.098347673529864e-05,0.0023306391154967465,0.9871803977140707,0.3631276441945342,0.22077236547911966,0.22068416947061809,0.19541582085572792,0.38695212262351464,0.2931661714346332,0.28917972168878914,0.030701984253062992
467,0.0015055962328867996,1.1035273407173615e-05,0.00029000166292648147,0.9981933668307796,0.010101460367309871,9.22635085517858e-05,0.0023926262690825346,0.9874136498550559,0.3528075200120511,0.22707925868853004,0.22699925101630297,0.19311397028311592,0.3739760932835756,0.29995402786287434,0.2958892349002247,0.0301806439533254
468,0.0014637062198544308,1.1173621050330205e-05,0.00029704397535589727,0.9982280761837393,0.009822249982175192,9.34377186586642e-05,0.0024511875760107943,0.9876331247231553,0.3430467011091859,0.2330281943621019,0.2329564384672294,0.1909686660614828,0.3618416126715566,0.3062985609145274,0.3021612125554496,0.029698613858466377
469,0.0014241957492681168,1.1300876254843669e-05,0.00030370679198686655,0.9982607965824902,0.009558802848055506,9.451857421790306e-05,0.002506611669029013,0.9878400669086975,0.3338021111965624,0.23864849804767657,0.2385850109180521,0.1889643798377089,0.3504694810693349,0.3122418095516138,0.3080370926054801,0.029251616773571274
470,0.001386858501386716,1.1418304503139978e-05,0.00031002121351113104,0.998291701980599,0.009309759656557105,9.551666711192665e-05,0.002559154240587079,0.9880355694357438,0.32503482153412194,0.24396642010890743,0.24391118155246327,0.18708757680450736,0.3397901185038734,0.3178206646916537,0.31355324402571966,0.02883597277875311
471,0.0013515123086884771,1.1526988297027934e-05,0.000316014907601233,0.9983209457954132,0.009073919482576256,9.64410636291987e-05,0.0026090428983104245,0.9882205965554841,0.3167095873325219,0.24900551801099757,0.24895847816399164,0.18532641649248888,0.329742149469537,0.32306763228125635,0.318741717445625,0.02844850080358146
472,0.0013179955537818764,1.162785687245183e-05,0.00032171256790440995,0.9983486640214413,0.00885021624888543,9.729955142141152e-05,0.002656480902763066,0.98839600329693,0.3087944512984869,0.2537869932946984,0.25374807871289523,0.1836704766939195,0.3202712316716411,0.3280114665071363,0.32363086814811315,0.028086433673109378
473,0.0012861642971431426,1.1721713652019856e-05,0.0003271363305967183,0.9983749776586082,0.008637699955731737,9.809886790408589e-05,0.0027016505637447374,0.9885625506126196,0.30126038028547436,0.2583299710166684,0.258299089637559,0.1821105590602983,0.31132907747639743,0.33267769468275543,0.3282458725850567,0.027747355255790467
474,0.0012558898226366594,1.1809256058612818e-05,0.0003323060988761821,0.9983999948224285,0.008435520623269273,9.884486515113292e-05,0.002744715886980547,0.9887209186245991,0.29408095283062724,0.26265174605980135,0.2626287912506951,0.18063850985887636,0.30287263504582723,0.33708905747707596,0.332609161656328,0.027429145820768785
475,0.0012270566936324434,1.1891093768296577e-05,0.0003372398519036411,0.9984238123606956,0.008242915577070117,9.954266189176095e-05,0.0027858250967475297,0.9888717166642905,0.28723208025583197,0.2667679930690303,0.26675284693614054,0.17924707973899726,0.2948633981318995,0.34126587853499923,0.3367407845521069,0.027129938780994525
476,0.0011995609036329357,1.1967759657520612e-05,0.00034195383579442595,0.9984465175009152,0.008059197322212185,0.00010019673473568191,0.0028251121948817187,0.9890154937481705,0.28069176528787676,0.2706929523428689,0.2706854884397543,0.17792979392950012,0.28726682273092796,0.3452263775641668,0.3406587169936794,0.02684808271122587
477,0.0031428401848311587,2.017462087796039e-06,3.382999500488018e-05,0.9968213123580761,0.020930488638071336,1.6743015352166477e-05,0.00027704973378451494,0.978775718612792,0.666153794241873,0.02233649329891448,0.022295818257986516,0.2892138942012259,0.8718757908780622,0.03643060040023659,0.035884116853251484,0.05580949186844964
478,0.002945078436039391,3.5552297129990377e-06,6.281941601840193e-05,0.9969885469182292,0.019631167779920987,2.9531680368093593e-05,0.0005149225335192286,0.9798243780061917,0.6377552874317186,0.04274453925393514,0.04267459652122191,0.2768255767931244,0.8131387911863039,0.06791449494907278,0.06690811106358968,0.052038602801033715
479,0.00277535914121879,4.7633248750143796e-06,8.80982680549982e-05,0.9971317792658513,0.018514177722603033,3.9597399408324963e-05,0.000722688829913902,0.9807235360480747,0.611029817971407,0.06139969448530398,0.06130904558587776,0.2662614419574113,0.7617003460631109,0.09538040941310007,0.09398207680377077,0.04893716772001834
480,0.0026274691281330835,5.735743306120224e-06,0.00011044177599234187,0.9972563533525686,0.01753941454866659,4.771318425705851e-05,0.0009065872070332903,0.981506285060043,0.5860064602092288,0.07847925942639997,0.07837441020016725,0.2571398701642039,0.7163081921487541,0.11954285776481027,0.11780684723512323,0.04634210285131252
481,0.0024970037169141468,6.534202539249906e-06,0.0001304048750030687,0.9973660572055436,0.01667838606617896,5.438744399903542e-05,0.001071093526443134,0.9821961329633788,0.56263468200959,0.0941496269562443,0.09403556992205711,0.24918012111210847,0.6759726731283641,0.14095888861900632,0.13892919991325753,0.044139238339372174
482,0.0023807359650395363,7.200810182463613e-06,0.00014839869716416255,0.9974636645276139,0.015910178640868775,5.9967564285369215e-05,0.0012195304400493107,0.9828103233547965,0.5408254101636355,0.10856164725544507,0.10844224304731186,0.24217069953360743,0.6399042175977886,0.16006837353320844,0.15778114738957152,0.04224626147943145
483,0.002276236116155086,7.765227026426447e-06,0.00016473654380676418,0.9975512621130117,0.015219018333814468,6.469857436972848e-05,0.001354434520644481,0.9833618485711714,0.5204733270655133,0.12184969788626317,0.12172794906029434,0.23594902598792925,0.6074667208799583,0.1772228404301119,0.1747081042724318,0.04060233441749802
484,0.0021816322621135043,8.248921950686238e-06,0.00017966286557437745,0.9976304559503615,0.014592734067322451,6.87580479522727e-05,0.0014777881394418316,0.9838607197452834,0.501468965742341,0.1341324072797866,0.13401065831614511,0.23038796866172734,0.5781428191398279,0.19270634616323098,0.18998930275293663,0.03916153194400433
485,0.0020954533108251275,8.667796786641512e-06,0.00019337217921342644,0.9977025067131748,0.014021747428098742,7.22776619515151e-05,0.0015911710787561415,0.9843148038311936,0.48370521839003056,0.14551406322843666,0.14539414886566482,0.22538656951586808,0.5515079061484682,0.2067507820834175,0.20385277743157607,0.03788853433653822
486,0.0020165235563730905,9.033871925200553e-06,0.0002060219177159972,0.9977684206539856,0.013498393433019963,7.535705803131587e-05,0.0016958636897013773,0.9847303858192473,0.46708061003136087,0.15608620470172127,0.15596956141167978,0.22086362385523808,0.5272105214807536,0.21954723611009658,0.21648649774359868,0.03675574466555116
487,0.0019438893442489252,9.356393524879255e-06,0.00021774135077355208,0.9978290129114527,0.013016447359024698,7.807295731786678e-05,0.001792918603781778,0.9851125610798755,0.4515008345376237,0.1659292031719964,0.1658169539096021,0.2167530083807778,0.5049574331443745,0.23125453761698905,0.22804674541794556,0.035741283820690924
488,0.00175655748766926,1.012775248105502e-05,0.0002483105542407933,0.997985004205609,0.011771972217801116,8.45806781455577e-05,0.002046354041975075,0.9860970930620784,0.41020143213409793,0.19174879133324052,0.19165421937358385,0.20639555715907762,0.44818162303286346,0.2610722614815572,0.25749807770296523,0.03324803778261408
