tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_carvacrol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_carvacrol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_carvacrol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_carvacrol,phase2_w_water4C_aparicio2007
310,0.0022282200388624306,0.00010375324160237735,0.00017064256307299772,0.9974973841564622,0.014891089786570274,0.0008526461092381864,0.0014023438229740037,0.9828539202812174,0.4882579798348189,0.1114818931816645,0.1113964799773398,0.28886364700617684,0.6065914410080603,0.17031386203170046,0.17018337400102684,0.052911322959212394
311,0.0020856752763932476,0.00011652497271369935,0.00019227602283157586,0.9976055237280615,0.013946326158441468,0.0009581441849139783,0.001581018633894971,0.9835145110227494,0.4606072247467991,0.1261387680598912,0.12605190959955492,0.2872020975937547,0.5665036160706984,0.190774032345789,0.1906426663987724,0.05207968518474017
312,0.0019602072632891494,0.00012774961966169582,0.00021139843898293527,0.9977006446780662,0.013113856709364508,0.0010509614577587365,0.001739117597295223,0.9840960642355815,0.4359008159416664,0.1392067234000449,0.13912053510010816,0.28577192555818054,0.5313964323307845,0.2086843578480235,0.20855515324075305,0.051364056580438945
313,0.0018489356700652536,0.00013769085313247254,0.00022841922713751138,0.9977849542496648,0.012374883811293187,0.0011332432825334317,0.0018799691400417035,0.9846119037661317,0.41369607884966475,0.1509300141696427,0.15084600121062305,0.28452790577006953,0.500394515646586,0.22449438501900468,0.22436942354151126,0.050741675792898094
314,0.0017495895361167196,0.00014655600026965287,0.00024366431282601064,0.9978601901507876,0.011714557383035742,0.0012066798176599293,0.0020062283907184776,0.9850725344085858,0.3936339082828828,0.16150548857715116,0.16142471610729062,0.2834358870326754,0.4728165196902188,0.23855370125431838,0.2384343952677885,0.05019538378767427
315,0.001660355370387498,0.0001545102298415637,0.0002573961182894644,0.9979277382814814,0.011120998078709012,0.0012726198315029017,0.0021200370035235204,0.9854863450862644,0.37542019961897083,0.17109349001706595,0.17101670321074727,0.282469607153216,0.44812414170689546,0.2511382847772316,0.25102557384456864,0.04971199967130431
316,0.0015066319179854299,0.00016819386764635173,0.0002811358069033071,0.9980440384074649,0.010097488758140942,0.001386165563801102,0.0023169737383065244,0.9861993719397514,0.3436067213448664,0.18781221885917593,0.1877447634130778,0.28083629638287994,0.4057542509098288,0.27272440633926875,0.27262645346589764,0.0488948892850048
317,0.001439960844407346,0.00017412103577436644,0.0002914644386377326,0.9980944536811807,0.009653196582693879,0.0014353917413047386,0.0024027289192487884,0.9865086827567525,0.32963453995257885,0.19514398806422403,0.19508157822860694,0.2801398937545901,0.3874417661660731,0.2820509934154868,0.2819607894778236,0.04854645094061646
318,0.001378935303839409,0.00017954229960777922,0.00030093549531734124,0.9981405869012355,0.009246320050197312,0.0014804391051816029,0.0024814023011749584,0.9867918385434461,0.3167517291404334,0.20189843490810716,0.20184118694562997,0.2795086490058294,0.3707126748853703,0.29056956729438255,0.2904871767810878,0.04823058103915929
319,0.001322868303885254,0.00018451968336038216,0.0003096512123219091,0.9981829608004326,0.008872330223581137,0.0015218173149468422,0.002553833650285461,0.9870520188111866,0.3048360132996828,0.20814110457062085,0.2080890647037483,0.278933817425948,0.355369930423705,0.29838088147277236,0.29830627967135886,0.047942908432163756
320,0.0012711797736882267,0.00018910549057055273,0.0003176982533179759,0.9982220164824231,0.008527399412066124,0.0015599565549683611,0.002620735502021161,0.9872919085309444,0.29378268771920507,0.21392798722972906,0.21388114988580226,0.2784081751652637,0.3412479041502041,0.30556959014459006,0.30550268880936743,0.047679816895838376
321,0.0012233765928502947,0.00019334412930533063,0.0003251505498523066,0.9982581287279921,0.008208270850270967,0.001595222384199501,0.002682716238774749,0.9875137905267547,0.2835016031831685,0.2193072081909624,0.21926552967305799,0.27792565895281107,0.32820636307095225,0.3122073459562199,0.31214801211322557,0.04743827885960219
322,0.0011790369110204662,0.0001972735458633494,0.0003320715498827953,0.9982916179932334,0.007912156234360156,0.00162792741652159,0.0027402983909230417,0.9877196179581953,0.2739147199638339,0.22432035407206602,0.22428376286744178,0.2774811630966583,0.31612577697317057,0.3183552041130137,0.3183032739149491,0.047215744998866584
323,0.0011377977528505376,0.00020092636168466841,0.00033851601417377177,0.9983227598712909,0.007636654627309799,0.0016583405943897751,0.0027939332770898703,0.9879110715012105,0.26495413853964855,0.2290035384465403,0.2289719430309344,0.27707037998287665,0.3049036299674476,0.32406551138252704,0.324020800350614,0.047010058299411385
324,0.0010993450920681015,0.00020433076623647148,0.00034453143730982683,0.9983517927043857,0.007379687442504617,0.0016866944795927749,0.002844012598103416,0.9880896054797992,0.25656052612153357,0.23338828660990138,0.23336158136032661,0.2766896059082385,0.2944514986871462,0.32938340965840734,0.3293457202512461,0.04681937140320038
325,0.0010634058902407586,0.00020751124946178083,0.00035015921975020843,0.9983789236405473,0.007139446241965366,0.001713191240671234,0.002890878011058469,0.9882564845063049,0.24868179812640986,0.23750223175478988,0.23748030145210225,0.276335668666698,0.28469270751606934,0.3343480328281154,0.33431716005058926,0.04664209960522602
326,0.001029741619697717,0.00021048918548622844,0.00035543560774676933,0.9984043335870693,0.006914350223526134,0.001738007428793116,0.002934828814575361,0.9884128135331055,0.24127205063529816,0.24136970063033808,0.24135242388287445,0.27600582485148933,0.2755604400547719,0.33899347552735787,0.3389692110705797,0.046476873347290504
327,0.0009981430077967864,0.00021328332021844685,0.00036039248200370454,0.9984281811899811,0.006703011694847826,0.001761297970944507,0.0029761284035087873,0.9885595619306988,0.2342906673959904,0.24501218904478106,0.24499944089413173,0.2756977026650968,0.2669962021623619,0.34334957840609676,0.34333171369427173,0.04632250573726967
