tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_eugenol,phase2_w_water4C_aparicio2007
302,0.0014499118255652378,0.00013628274439566134,3.990526177435374e-06,0.9984098149038616,0.009742315999063268,0.001126056610129678,3.6040840701329326e-05,0.9890955865501058,0.32771801182793436,0.19402831854755542,0.1940974988064758,0.28415617081803435,0.377075828945897,0.27453153393821156,0.30018739406413475,0.04820524305175678
303,0.0013883545490316865,0.00013962328546058655,4.129033995577753e-06,0.9984678931315122,0.00933175106404897,0.0011540359661541943,3.730399503388823e-05,0.9894769089747629,0.3142689096327027,0.20033150807015943,0.2003938389614526,0.2850057433356853,0.3604025754357262,0.28251041362263035,0.308897903645482,0.048189107296161444
304,0.0013317436678324359,0.00014265012947265997,4.257352552476022e-06,0.9985213488501423,0.008953942364010991,0.0011794093266527387,3.8474891030753376e-05,0.9898281734183054,0.30185237650320595,0.2061160962258878,0.20617172726892855,0.28585980000197764,0.3451386100679313,0.28980747859806494,0.31686347772056106,0.04819043361344273
305,0.0012795135096043276,0.00014540513629291942,4.376550318042531e-06,0.9985707048037846,0.008605169878324763,0.001202522065263966,3.9563128568944845e-05,0.9901527449278422,0.29035731334805254,0.21144239792391098,0.2114915136839342,0.2867087750441023,0.33111285919819844,0.29650641043615766,0.32417562176577674,0.04820510859986695
306,0.0012311805373473328,0.00014792308750776866,4.487552330501519e-06,0.9986164088228144,0.008282250035886868,0.0012236614900812469,4.057702950058992e-05,0.9904535114445312,0.2796874670541098,0.21636191042438507,0.21640471679999748,0.2875459057215077,0.3181808042476165,0.3026777594729403,0.3309114698340288,0.04822996644541444
307,0.0011863291679243932,0.00015023312852670495,4.591163473390259e-06,0.9986588465400754,0.007982443731109555,0.0012430686173172376,4.1523843231819014e-05,0.9907329638083414,0.2697591267328052,0.2209188256947462,0.22095554027964381,0.2883665072928047,0.30621953067141205,0.30838141661366114,0.33713649222697833,0.04826256048794848
308,0.0011446002404835681,0.0001523598434647334,4.688087673232588e-06,0.9986983518283784,0.007703381371239369,0.001260946955992074,4.24099167425557e-05,0.9909932617560261,0.26049923106982764,0.22515126346701583,0.22518210879345402,0.28916739666970254,0.2951238460469758,0.31366855141308736,0.34290661796580585,0.048300984574130935
309,0.0011056818326244428,0.00015432410698087396,4.778943044056084e-06,0.9987352151173506,0.007443003109347231,0.0012774694786867758,4.324082884331236e-05,0.9912362865831227,0.2518437791144806,0.22909225952092904,0.22911745835129013,0.28994650301330027,0.28480320226659145,0.3185831409476404,0.34826990874249275,0.04834374804327537
310,0.0010693018834639619,0.00015614376777926,4.864274674662533e-06,0.9987696900740822,0.007199510780610585,0.001292784221672847,4.402150376734459e-05,0.9914636834939492,0.24373650591385948,0.2327705701337653,0.23279034221766132,0.29070258173471386,0.2751792364980793,0.32316318834458524,0.3532678928022749,0.048389682355060616
311,0.0010352220242009573,0.0001578341658172762,4.944565042199566e-06,0.9988019992449395,0.0069713276304332545,0.001307018526498793,4.4756303843599826e-05,0.9916768975392243,0.2361277809594817,0.23621133577721184,0.23622589565811689,0.2914349876051896,0.26618379173237,0.3274417031401915,0.35793663789842484,0.04843786722901376
312,0.0010032325167794928,0.00015940854610315832,5.020242428553315e-06,0.9988323386946888,0.0067570652359988425,0.001320282437029392,4.544910447280864e-05,0.9918772032224991,0.2289736809799976,0.23943662489924236,0.23944618047534247,0.29214351364541763,0.2577573099801117,0.33144749451154454,0.3623076192958186,0.04848757621252515
313,0.0009731482247570251,0.0001608784239312349,5.0916887007294995e-06,0.998860881662611,0.006555497165698041,0.0013326717014160872,4.6103363582484834e-05,0.9920657277693035,0.22223520763367235,0.24246588159793403,0.2424706332259703,0.2928282775424233,0.24984751896237367,0.3352058176339846,0.36640842694347014,0.04853823646017159
314,0.0009448050586601261,0.0001622538420785102,5.159245105886788e-06,0.9988877818541554,0.006365535686248549,0.0013442698877264585,4.672217340290444e-05,0.9922434722526222,0.21587763089072662,0.24531630178773323,0.24531644177491696,0.2934896255466232,0.24240835271653416,0.3387389051882124,0.3702633469005849,0.048589395194668525
315,0.0030835957605537595,2.5134943951261025e-05,5.960440797914338e-07,0.9968906732514151,0.020544340277900933,0.00020592610947139331,5.337738176624e-06,0.9792443958744511,0.6503980227885398,0.02728466482897094,0.02732853102883893,0.29498878135365036,0.8511104969926815,0.043906022060358665,0.048069228430222655,0.05691425251673719
316,0.00284058147831505,4.469879716879671e-05,1.0830261490764406e-06,0.9971136366983671,0.018948676234493044,0.0003666622460862301,9.710792978729855e-06,0.9806749507264421,0.6087362128994017,0.051036496503845875,0.05110656626997681,0.28912072432677566,0.7776222614107391,0.08017133844733768,0.08775267784780669,0.05445372229411656
317,0.0026345605236387667,6.0419082620227234e-05,1.4960242538326039e-06,0.9973035243694872,0.017592930207784515,0.0004961384210708771,1.3428044226331445e-05,0.9818975033269184,0.5710638765339173,0.07177105724807346,0.07185609386270977,0.28530897235529945,0.7156453072712833,0.11060155070358223,0.12103775851877185,0.052715383506362595
318,0.002456804072407294,7.334770964149277e-05,1.8546755615952134e-06,0.9974679935423896,0.016420954161533198,0.0006028554010315532,1.666249160641028e-05,0.9829595279458287,0.5371041498774591,0.08995304568854774,0.09004571689570365,0.2828970875382895,0.6627127629724505,0.1364839028170431,0.1493392670399874,0.05146406717051893
319,0.002301468086346888,8.417262425181988e-05,2.1711081337173463e-06,0.9976121881812676,0.015395091721548241,0.0006923838425459949,1.952103799478554e-05,0.9838930033979109,0.5064908284550717,0.10597904024730075,0.10607448764229122,0.28145564365533643,0.6170027021721523,0.1587574798750623,0.17368829499218755,0.05055152296059797
320,0.002164388430031551,9.336789419302362e-05,2.453436803058584e-06,0.9977397902389723,0.01448846119525492,0.0007685698713896024,2.2075271960262986e-05,0.9847208936613951,0.47884958271508415,0.12018014767736716,0.12027512789728759,0.280695141710261,0.5771452011425526,0.17812195066370298,0.1948524773432065,0.04988037085053794
321,0.002042458189887021,0.00010127324345893227,2.7074500022554986e-06,0.9978535611166518,0.013680966355700666,0.0008341747746012862,2.4376321765825283e-05,0.9854604825479322,0.45383062524964635,0.13283051644554172,0.1329228640169212,0.2804159942878907,0.5420926014229211,0.19510853830108024,0.21341429172752413,0.049384568548474436
322,0.0019332797369230599,0.00010813958049799982,2.937487953293604e-06,0.9979556431946257,0.012957067703755541,0.0008912415866353989,2.6462584145098285e-05,0.986125228125464,0.43112005991577323,0.14415671461990787,0.14424499549464978,0.280478229969669,0.5110311313968429,0.21012742394159695,0.2298232754251789,0.049018169236381436
323,0.0018349558942288586,0.00011415669985939529,3.1469309271836943e-06,0.9980477404749846,0.01230444495475325,0.0009413183759301384,2.8364017015082256e-05,0.9867258726523015,0.41044182763652204,0.1543462803154514,0.1544295630046762,0.2807823290433503,0.483319692900106,0.22350012959276191,0.24443165556904425,0.04874852193808774
324,0.0016650309417843602,0.00012419730426774172,3.5143789095213427e-06,0.9982072573750385,0.011175008167707043,0.0010250296872451688,3.1704306173253946e-05,0.9877682578388746,0.3742530984531556,0.17191270290764196,0.17198448325205445,0.28184971538714804,0.43599919231491774,0.24627877366012405,0.2693107409421868,0.04841129308277141
325,0.0015911414420648664,0.0001284268796946789,3.6764503765307117e-06,0.998276755227864,0.010683266757554434,0.0010603517315504484,3.317936900883906e-05,0.9882232021418863,0.35835420913288857,0.17952839997347075,0.17959408933478774,0.2825233015588529,0.4156402123966568,0.256057170454976,0.27998915912955913,0.048313458018807945
326,0.0015234216567954022,0.00013223322835038536,3.826260810046505e-06,0.9983405188540442,0.010232252692642406,0.0010921705611207726,3.454377768157826e-05,0.9886410329685552,0.34370303211790465,0.18649382626019162,0.18655337375780495,0.2832497678640987,0.39709223781619235,0.2649544556340676,0.28970451958841653,0.04824878696132347
327,0.001461140744404829,0.00013567616276140314,3.96513770011923e-06,0.9983992179551336,0.009817179691801672,0.0011209777042601823,3.580940390290801e-05,0.9890260332000352,0.33016447523709413,0.1928867044389385,0.1929401420344891,0.2840086782894784,0.38012465199482126,0.273084291784727,0.29858117006973434,0.0482098861507173
328,0.0014036779593123174,0.000138804837842246,4.094221459762272e-06,0.9984534229813857,0.00943397695959467,0.001147177623784264,3.6986461956571427e-05,0.9893818589546646,0.3176212120541625,0.19877319999243556,0.19882061678145593,0.2847849711719461,0.3645442772494675,0.2805416514260603,0.30672299178617957,0.04819107953829273
329,0.001350502642817135,0.00014166000787498094,4.214498614076789e-06,0.9985036228506938,0.009079160085205568,0.0011711060660265006,3.808380031973626e-05,0.9897116500484482,0.3059710773561725,0.20420992239238547,0.20425144620452312,0.2855675540469189,0.35018809803728823,0.28740649584164485,0.3142174318621655,0.04818797425890138
330,0.0013011584870412333,0.00014427573471519043,4.3268276450954005e-06,0.9985502389505986,0.00874972934232373,0.0011930439656876693,3.910912908621459e-05,0.9900181175629024,0.29512485035603825,0.20924554039720653,0.20928132457499501,0.28634828467176016,0.3369176123101898,0.2937466204158237,0.3211386212491701,0.048197146024816215
331,0.0012552510213283197,0.0001466806981918152,4.431959496257147e-06,0.9985936363209836,0.008443088684966536,0.001213228125588814,4.006920068962072e-05,0.990303613988755,0.28500437780082843,0.21392209123293737,0.21395230511112376,0.2871212258551104,0.32461440269234826,0.2996198781033263,0.327549810553874,0.04821590865045145
332,0.0012124375506775203,0.0001488992114715499,4.5305541220852535e-06,0.9986341326837288,0.008156980512815791,0.0012318595016560891,4.096995602750207e-05,0.9905701900295005,0.2755409896141649,0.21827604711444254,0.21830086916316505,0.2878820941082275,0.31317663192456924,0.3050759337462917,0.3335052914441469,0.04824214288499224
333,0.0011724189341247467,0.00015095200523516242,4.6231938820389835e-06,0.998672005866758,0.007889432274142965,0.0012491096082229665,4.181664292366701e-05,0.9908196414747104,0.2666741640736272,0.22233918991217247,0.22235880280973405,0.2886278432044663,0.30251624607389876,0.31015766093623787,0.33905192621913643,0.04827416677072714
334,0.0011349330599632217,0.00015285688028131566,4.710394656358118e-06,0.9987074996650991,0.007638714061284541,0.0012651258560970782,4.261391456921497e-05,0.9910535461680493,0.2583503898197391,0.22613932156486102,0.22615390867448054,0.28935637994091934,0.292556722251553,0.3149022610407464,0.3442303729071262,0.04831064380057432
335,0.0010997492547252298,0.000154629190909979,4.792615112776507e-06,0.998740828939252,0.007403302188272077,0.0012800355092847733,4.336591179087904e-05,0.9912732963906523,0.2505222179225127,0.22970086217892877,0.22971060505369056,0.29006631484486795,0.2832312455408279,0.31934217080525334,0.349076078712743,0.048350504941175744
336,0.0010666636952046207,0.00015628223802063973,4.870264187451708e-06,0.9987721838025871,0.007181849270149423,0.0012939489060985617,4.4076329516426524e-05,0.9914801254942355,0.2431474517101737,0.23304534160591356,0.23305041824740716,0.2907567884365056,0.27448121952569104,0.32350580050827993,0.35362008785656746,0.04839289210946165
337,0.00103549579240412,0.00015782762606016685,4.943707920492049e-06,0.9988017328736152,0.006973160643469164,0.0013069623880935122,4.4748477614332814e-05,0.991675128490823,0.23618845365198535,0.23619180435146153,0.2361923880208756,0.29142735397567743,0.26625504150434043,0.32741813811290443,0.3578897026572232,0.04843711772553196
338,0.0031044053291375,2.3411117964163052e-05,5.541507369066734e-07,0.9968716294021615,0.020680802699007354,0.00019178288962956865,4.9620486147201835e-06,0.9791224523627483,0.653808255680597,0.025298540565288036,0.025334751354120787,0.29555845239999434,0.8573997608869183,0.040796899590595556,0.04465743069916142,0.057145908823324834
339,0.002875650937616633,4.194777498771628e-05,1.012738418664395e-06,0.9970813885489771,0.019179180644798458,0.00034403414281466185,9.07894313666478e-06,0.9804677062692503,0.6149450105533227,0.04755954644147368,0.04761802595267111,0.28987741705253245,0.7882161680973683,0.07496274731934681,0.08203979622095738,0.05478128836232745
340,0.0026797770598901995,5.704212707590302e-05,1.405088521434954e-06,0.9972617757245124,0.01789071891030936,0.00046829936911435153,1.2608892497303953e-05,0.9816283728280789,0.579496703977191,0.06718952277722036,0.06726112429130975,0.28605264895427895,0.7291992407311204,0.10396700364691717,0.11376364246379206,0.053070113158170305
341,0.002509363561068606,6.959168794851268e-05,1.7481567774372878e-06,0.9974192965942055,0.016767702687184867,0.0005718288749097174,1.570125925215249e-05,0.9826447671786533,0.5472715972873341,0.08456222009008915,0.08464080951293987,0.2835253731096368,0.6782993581353585,0.1288823976067841,0.14100757174891695,0.051810672508940434
342,0.00235935719802691,8.019598595318052e-05,2.0526276743645133e-06,0.9975583941883456,0.015777586715053568,0.0006594748594908926,1.845020466168863e-05,0.9835444882207939,0.5179922597035937,0.10000302336035759,0.10008443045443272,0.281920286481616,0.6339717287833058,0.15050761886721006,0.1646483080193999,0.05087234433008419
343,0.00222611527215849,8.92750924474363e-05,2.325733179747561e-06,0.9976822839022144,0.014896871047960305,0.0007346431804288866,2.091950609581938e-05,0.9843475662655149,0.49136300040193936,0.11378866788537345,0.11387003749885925,0.2809782942138279,0.5950341734973743,0.16944829536943218,0.1853501960999015,0.05016733503329203
344,0.0021068959491327994,9.713424188280631e-05,2.5726641025530345e-06,0.9977933971448818,0.014107835883529034,0.0007998128903800842,2.3154986181213767e-05,0.9850691962399097,0.46709951427503854,0.12615217188954966,0.1262315473926762,0.2805167664427356,0.5605686266449296,0.1861713456171969,0.20362514519214503,0.04963488254572835
345,0.0019995673102691383,0.00010400159864856088,2.7973256749502634e-06,0.9978936337654074,0.013396677759224526,0.0008568401954621474,2.519116445819767e-05,0.9857212908808552,0.4449409291338676,0.1372890708272647,0.13736511896332332,0.2804048810755443,0.5298523075897257,0.2010421740570184,0.2198735903121856,0.04923192804107043
346,0.0019024306292456377,0.00011005162470766177,3.0027666405573853e-06,0.9979845149794062,0.012752377698854109,0.0009071467097850751,2.7055031802695593e-05,0.9863134205595582,0.42465352894041264,0.1473634596843738,0.1474352847645037,0.2805477266107099,0.502308980577268,0.21435062191373455,0.23441303994825047,0.04892735756074692
347,0.0018141066615307302,0.00011542020611332622,3.1914358421075692e-06,0.9980672816965138,0.01216597294498389,0.0009518414372671866,2.8768305046599715e-05,0.9868534173127024,0.4060306012123704,0.156513337756519,0.15658035393762648,0.2808757070934841,0.47747393516901676,0.22632940903677143,0.24749834650628907,0.04869830928792269
348,0.001733459125419984,0.00012021484254707415,3.3653441467520696e-06,0.9981429606878861,0.011630066812451226,0.0009918030275397557,3.034884834904245e-05,0.98734778131166,0.3888905384240002,0.16485513147473932,0.16491697367859165,0.2813373564226688,0.4549684476622136,0.23716746179753448,0.25933634602204975,0.04852774451820216
349,0.0016595409052664856,0.00012452171933484933,3.5261711461767385e-06,0.9982124112042524,0.011138483888121978,0.0010277369278646482,3.181160897378263e-05,0.9878019675750396,0.37307429049991364,0.1724874446100963,0.17254390563199576,0.2818943592579943,0.4344808957950403,0.24701969733300533,0.2700965995252058,0.04840280734674865
350,0.001591554884855496,0.000128410736934374,3.6753384178411835e-06,0.9982763590397922,0.010686018760343838,0.0010602160741149894,3.316925944846201e-05,0.9882205959060927,0.3584427062865248,0.179494139592618,0.17954512524441965,0.28251802887643757,0.4157526092306269,0.25601431120976553,0.27991938987259013,0.04831368968701741
351,0.0015288247164197738,0.00013193917345577218,3.814061942538005e-06,0.998335422048182,0.010268248278815685,0.0010897105572339272,3.443265700360278e-05,0.9886076085069467,0.3448739974407098,0.18594685259847654,0.18599234943925677,0.28318680052155687,0.39856713411165673,0.2642582765247497,0.2889217535493132,0.04825283581428041
352,0.0014707724739721844,0.00013515439809191036,3.943390735135348e-06,0.9983901297372008,0.009881387834061625,0.001116609628068252,3.561118228473419e-05,0.9889663913555854,0.332261435999401,0.19190704452562066,0.1919470964811011,0.2838844229938773,0.3827419943872289,0.27184154420241274,0.2972020862272756,0.04821437518308282
353,0.0014169012387563952,0.00013809590907456606,4.064236376418252e-06,0.9984409386157926,0.009522179187962249,0.0011412382435196824,3.6712998548251386e-05,0.9892998695699698,0.320511327428761,0.1974276801253564,0.1974623714526156,0.284598620993267,0.36812230308507427,0.27884028859890136,0.30484370040672043,0.04819370790930386
354,0.001366781389551425,0.0001407968973965066,4.177395531562279e-06,0.9984882443175206,0.00918780204251984,0.001163869778129818,3.774524940343533e-05,0.9896105829299469,0.3095412275920332,0.2025545913737287,0.2025840341888495,0.2853201468453887,0.3545757540433304,0.28531943810194493,0.31191759853752066,0.048187209317204056
355,0.0013200395899767008,0.00014328544592043547,4.283568184190239e-06,0.9985323913959187,0.008875802886772498,0.0011847357822515941,3.871421925264689e-05,0.9899007471117234,0.2992784231020234,0.2073276062394261,0.20735193136308,0.2860420392954705,0.3419886656274993,0.2913346715555822,0.3184846602218762,0.04819200259504223
356,0.0012763498834832993,0.0001455854646600092,4.383372341090525e-06,0.9985736812795156,0.008584037373149575,0.0012040336017823353,3.9625462877236995e-05,0.9901723035621909,0.2896586219612866,0.21178147629487132,0.21180082652240853,0.2867590752214335,0.33026282484849906,0.29693400499120415,0.324597380176743,0.04820578998355377
357,0.0012354264955110634,0.00014771743923957498,4.47735536587364e-06,0.9986123787098835,0.008310623683948158,0.0012219324833481488,4.0483905311914185e-05,0.9904269599273918,0.28062482059168625,0.2159466347230428,0.21596115987357797,0.28746738481169304,0.319312948153783,0.30215906150515476,0.3303012588526872,0.048226731488374995
358,0.0011970178195083192,0.00014969900865116132,4.566004600845693e-06,0.9986487171672397,0.00805390349487762,0.001238578291044388,4.1293935899746705e-05,0.9906662242781783,0.27212635538583796,0.21984983963001178,0.21985969291904217,0.28816411206510817,0.3090646286875507,0.30704610043262964,0.3356359292524078,0.048253341627411794
359,0.0011609015981523727,0.00015154545660917704,4.649754701678597e-06,0.9986829031905367,0.007812410681235931,0.001254097523496987,4.2059473029313675e-05,0.9908914323222378,0.26411806754252887,0.22351469250186365,0.2235200278877702,0.28884721206783726,0.2994526576105914,0.3116268506196254,0.34063606909530897,0.048284422674474116
360,0.0011268806581826558,0.00015327006445156992,4.728994987406161e-06,0.9987151202823783,0.007584843540177785,0.0012686001999760905,4.278402942886966e-05,0.9911037722304172,0.25655961278353323,0.22696209081970936,0.22696306108598074,0.28951523531077655,0.2904196505000452,0.3159291974059444,0.34533215272864903,0.048318999365361374
361,0.0031224616045229183,2.190860257343665e-05,5.177780208172513e-07,0.9968551120148827,0.020799187619250915,0.0001794579393386476,4.635931450045938e-06,0.9790167185099603,0.6567459856941998,0.023581422222385875,0.0236115501827843,0.29606104190063004,0.8628544630569759,0.03809858542101065,0.04169737857473422,0.05734957294727913
362,0.002906401716294624,3.951611024926182e-05,9.511143950011809e-07,0.9970531310590611,0.019381234072952114,0.00032404006260355043,8.525162556940342e-06,0.9802862007018874,0.6203369467749604,0.044523799900769837,0.04457290393342239,0.29056634939084747,0.7975118237130261,0.07038829381808843,0.07702372897985867,0.05507615348902675
363,0.002719765343948512,5.4023282934336646e-05,1.3247808825145188e-06,0.9972248865922346,0.0181539641985784,0.0004434245611750673,1.1885794579209316e-05,0.9813907254456673,0.5868796774736387,0.06315278782819099,0.06321335452338137,0.2867541801747889,0.741211366586719,0.09808085886323328,0.10731142598342643,0.053396348566621336
364,0.0025561883489031807,6.620209571734087e-05,1.6535221755624987e-06,0.997375956033204,0.01707646473146597,0.0005438455583314244,1.484770283468827e-05,0.982364842007368,0.5562421341470059,0.07977287975616064,0.07983974932139279,0.28414523677544073,0.69223244592023,0.12207931184023126,0.13355229707846974,0.052135945161068856
365,0.0024112677105534884,7.65781554986375e-05,1.9468073193741824e-06,0.9975102073266284,0.01612038954696666,0.0006295550860104203,1.7494325423403413e-05,0.9832325610415994,0.5282127375919936,0.09465377547733254,0.09472336126871723,0.28241012566195667,0.6492548520782541,0.14306816574896142,0.15649755739992252,0.05117942477286198
366,0.0022817946774008413,8.552533313764981e-05,2.2111200541231857e-06,0.9976304688694074,0.015265049722714088,0.0007035827264702653,1.988282603910925e-05,0.9840114847247766,0.5025563530330109,0.10802860264804005,0.10809839531499739,0.28131664900395165,0.6112523316764512,0.1615746610149356,0.17672546664951347,0.050447540659099885
367,0.002165334329553404,9.331872574031739e-05,2.4511449195662306e-06,0.9977388957997867,0.014494720248565088,0.0007681612758791384,2.205453949907176e-05,0.9847150639360567,0.47904060294308753,0.12009661006149638,0.12016485164884445,0.28069793534657156,0.5774168560517108,0.17801090776907277,0.19468779024918495,0.04988444593003153
368,0.0020599805634616765,0.00010016622253223944,2.6704192141378185e-06,0.9978371827947919,0.013797070415140446,0.0008249806982620886,2.404071228915011e-05,0.9853539081743083,0.45744772571781783,0.13102728881917203,0.13109275290875388,0.2804322325542562,0.5471044790884938,0.1927033594784397,0.21074224873608974,0.049449912696976704
369,0.0019642051445419484,0.00010622832779928705,2.87171052671957e-06,0.997926694817132,0.013162196977584502,0.0008753477512033579,2.5865824741528425e-05,0.9859365894464707,0.43757922696980567,0.14096465748516135,0.1410264977938014,0.2804296177512315,0.519796224730343,0.2059137738885324,0.22517557158716442,0.04911442979396023
370,0.0018767600177470602,0.00011163117096450407,3.0572462574595583e-06,0.998008551565031,0.012581998557560104,0.0009202908461890561,2.7549608976658854e-05,0.9864701609872741,0.41925691535686616,0.15003120750597335,0.15008885188302137,0.2806230252541392,0.4950694810034238,0.21785436107501696,0.23822014471755404,0.04885601320400522
371,0.0017966108670593578,0.00011647533161109207,3.228858766707744e-06,0.9980836849425628,0.012049750091601193,0.0009606312419422849,2.9108323664827012e-05,0.9869605103427916,0.40232221317535916,0.1583313591376339,0.15838443432762242,0.2809619933593845,0.47257681972570337,0.22869890070373664,0.25006622050167227,0.048658059068887656
372,0.0017228906508965599,0.00012084205058306944,3.388082239725823e-06,0.9981528792162806,0.01155980520298497,0.000997033202796979,3.0555604049821706e-05,0.9874126059901682,0.38663462988442066,0.16595438575406868,0.16600266338440378,0.2814083209771069,0.4520301065852873,0.2385910117534661,0.26087099567092364,0.048507885990323005
373,0.0016548654983844415,0.00012479766915492852,3.5362187334281673e-06,0.9982168006137271,0.011107377558784307,0.0010300398824221791,3.190304101204489e-05,0.9878306795177815,0.3720699810338301,0.17297687414826834,0.17302023157712185,0.2819329132407798,0.4331884507451639,0.2476503896118463,0.27076545491117837,0.048395704731811325
374,0.001591909277048821,0.00012839689314333408,3.674385476117434e-06,0.9982760194443318,0.01068837769482024,0.0010600997378282112,3.316059564195363e-05,0.9882183619717095,0.35851856156506773,0.17946476638074946,0.17950315808435302,0.2825135139698299,0.4158489565563217,0.25597756431156365,0.2798595898187973,0.04831388931331732
375,0.001533484090222577,0.00013168522824908842,3.80354962294744e-06,0.9983310271319054,0.010299287741960993,0.0010875862580480232,3.43369038575789e-05,0.9885787890961335,0.34588341765424085,0.18547505253577076,0.18550848905341225,0.2831330407565761,0.399839553472911,0.26365757211939994,0.28824642465223593,0.04825644975545308
376,0.001479125059285754,0.00013470082716398276,3.924554521612574e-06,0.9983822495590287,0.009937063552533598,0.0011128129440451126,3.543950669478028e-05,0.9889146839967266,0.3340787695853825,0.1910571716241426,0.19108570397562463,0.2837783548148503,0.3850133820107041,0.2707628177432447,0.29600515370183994,0.04821864654421121
377,0.0014284282406095156,0.0001374759055764994,4.038140192554361e-06,0.9984300577136215,0.009599056877279799,0.0011360448047269438,3.647503004292047e-05,0.9892284232879504,0.32302861076817796,0.196254175594039,0.19627788369624316,0.2844393299415398,0.3712443589885896,0.27735532795109924,0.3032036109111235,0.0481967021491876
378,0.0013810409671188534,0.0001400378509461382,4.144959201492325e-06,0.9984747762227335,0.00928295307928035,0.0011575073692167818,3.744932399529244e-05,0.9895220902275076,0.3126654600827391,0.2011036872117544,0.20112267123378147,0.2851081814717251,0.35842364066328397,0.28348853925726714,0.30990022843857135,0.048187591640877686
379,0.0013366539235516307,0.00014241007932483195,4.245589898517063e-06,0.998516690407225,0.00898671993848812,0.0011773936575176724,3.836757936003733e-05,0.9897975188246342,0.30292929480800246,0.20563870980613397,0.20565308370945543,0.2857789116764082,0.3464567856955099,0.28920873241697587,0.31614560792991214,0.048188873957602005
380,0.001294994765236536,0.00014461273334529838,4.340546515372773e-06,0.9985560519549029,0.008708566390383362,0.0011958698663933043,3.923441645629497e-05,0.990056329326767,0.29376659782977005,0.2098882873493644,0.20989817404840969,0.28644694077245586,0.3352614542392364,0.29455618628597424,0.32198378414369216,0.0481985753310972
381,0.001255822759579917,0.0001466632255080973,4.430288440036184e-06,0.998593083726472,0.00844690781317928,0.0012130797985580352,4.005396703572555e-05,0.9902999584212269,0.2851295559897454,0.21387807182170218,0.21388359956743225,0.28710877262112017,0.324765537088338,0.29956611917727094,0.32745325567652284,0.04821508805786837
382,0.0012189243714849354,0.00014857668408695937,4.51522709261588e-06,0.9986279837173355,0.008200337398848182,0.0012291485021441945,4.082993492676572e-05,0.9905296841640807,0.27697535045614174,0.21763078954381798,0.21763208922211916,0.2877617707779211,0.3149056178790844,0.30426945678916917,0.33258782565043704,0.04823709968130927
383,0.003138277705930992,2.0587347238372304e-05,4.858992611584636e-07,0.9968406490475694,0.02090286796572706,0.00016862176425808372,4.350156418057187e-06,0.9789241601135968,0.6593027789178015,0.022082208533108105,0.02210743626642281,0.2965075762826675,0.8676302304580795,0.035734771521284354,0.03910499904901245,0.05752999897162358
384,0.0029335879648655088,3.7351217621640715e-05,8.966317695192773e-07,0.9970281641857432,0.019559815497074598,0.00030624509130882266,8.035703245934607e-06,0.9801259037083707,0.6250621926477715,0.041850638898287,0.04189207127060505,0.29119509718333636,0.8057336220722027,0.06633902455619746,0.07258455487750468,0.055342798494095194
385,0.0027553870760824166,5.130845317212829e-05,1.2533158571646992e-06,0.9971920511548882,0.01838837667633474,0.00042106430839369396,1.1242565788410372e-05,0.9811793164494831,0.5933952445541958,0.059569846295445775,0.05962126126332395,0.2874136478870346,0.751929795301638,0.09282360810315655,0.10154967092739203,0.05369692566781354
386,0.002598173365581041,6.312790252397327e-05,1.5688554606782906e-06,0.9973371298764343,0.01735319100350186,0.00051847917090628,1.4084397807537805e-05,0.9821142454277844,0.5642122105948895,0.07549076948191677,0.0755478043130298,0.28474921561016386,0.7047607887931935,0.11595562948798592,0.12684262687634207,0.05244095484247858
387,0.002458084245587682,7.327290867554655e-05,1.8516862430472079e-06,0.9974667911594938,0.01642940010092637,0.0006022365480803873,1.6635523472996367e-05,0.9829517278275203,0.5373509300771069,0.08983904000228515,0.08989860265897252,0.2829114272616353,0.6630901051632715,0.136325901561241,0.14911166252771912,0.05147233074776839
388,0.0023322757747303432,8.207761920834433e-05,2.1076506336697766e-06,0.9975835389554277,0.015598675878897052,0.0006750428116015872,1.8947441938273717e-05,0.9837073338675631,0.5126233097956806,0.10281250595836715,0.10287239206885158,0.2816917921771006,0.6260218369017948,0.15439591676693515,0.16886284400249119,0.05071940232877878
389,0.002218573333892261,8.979073538533498e-05,2.3409988851088897e-06,0.9976892949318372,0.014846982970743543,0.000738915341832383,2.105764293684917e-05,0.9843930440444872,0.4898384244423368,0.11458252706891944,0.1146411628507717,0.280937885637972,0.5928417681985104,0.17053089610420427,0.18649648711452108,0.050130848582764204
390,0.002115264057240357,9.66020766136713e-05,2.5549531917957873e-06,0.9977855789129542,0.014163249004625964,0.000795396172193128,2.2994574489016787e-05,0.9850183602486919,0.46881371596176785,0.12529666289108354,0.1253529284002364,0.2805366927469122,0.5629743821792299,0.1850233592398255,0.20233310048076197,0.04966915810018276
391,0.0020209670193183154,0.00010265949313793302,2.7520404385080415e-06,0.9978736214471052,0.0135385330657757,0.0008456881263908933,2.4780571820676343e-05,0.9855909982360128,0.4493800475659777,0.13508171638088723,0.13513482164361246,0.2804034144095226,0.5359512403400979,0.19811018261642963,0.2166321430230483,0.04930643402042411
