tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_camphor,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_camphor,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_camphor,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_camphor,phase2_w_water4C_aparicio2007
363,0.003064327815582796,2.775191471790739e-05,2.617735569764398e-06,0.9969053025341296,0.020417523430971897,0.00022738380263692673,2.1735259858685396e-05,0.9793333575065325,0.655752678907574,0.030037786864601124,0.030089807401602036,0.2841197268262228,0.8493363137153602,0.047841664863045426,0.04856576686145487,0.054256254560139515
364,0.002815844044567783,4.9937053433985006e-05,4.436668715272432e-06,0.9971297822332829,0.018785144134480573,0.0004096637918090787,3.688367261728628e-05,0.9807683084010931,0.6181623391847398,0.05658615457625834,0.05667218256869844,0.2685793236703034,0.7746713727035429,0.08720148480194968,0.0885026197906597,0.049624522703847596
365,0.0026117574656657175,6.831216308438e-05,5.772281113216445e-06,0.9973141580901368,0.01744139635566857,0.0005609771577182376,4.80360295574954e-05,0.9819495904570557,0.5836556487389041,0.08008648648717342,0.0801944898352628,0.2560633749386597,0.7119263444638215,0.12012581454599497,0.12189731040533015,0.04605053058485327
366,0.002439799506067471,8.391593757937385e-05,6.793957906627695e-06,0.9974694905984465,0.016307059703725053,0.0006897071163571639,5.658686021799429e-05,0.9829466463196999,0.5521875860548601,0.10096532148525028,0.10108701938111646,0.24576007307877337,0.6585039054594395,0.14806168319031007,0.15022365722250927,0.04321075412774126
367,0.0022921042075421676,9.741234398474967e-05,7.600472128151925e-06,0.9976028829763449,0.015331213695350543,0.0008012257642407226,6.335107267025303e-05,0.9838042094677384,0.5235463670660905,0.11959881632428945,0.11972838636429226,0.23712643024532787,0.6124938818801299,0.17205694985046832,0.1745480322899301,0.04090113597947159
368,0.0021633416048666572,0.00010925180539362485,8.253193624292014e-06,0.9977191533961154,0.014479279713910465,0.0008991853270114351,6.883591865830154e-05,0.9845526990404198,0.49746727916474515,0.1363073289569788,0.136440614360593,0.22978477751768303,0.5724667059130725,0.19288730907985183,0.19565934838982368,0.038986636617251894
369,0.002049738697518174,0.00011975437965631696,8.792217309552209e-06,0.997821714705516,0.013726733210475267,0.0009861859968537138,7.337334686818765e-05,0.9852137074458028,0.4736820619093019,0.151360009155567,0.15149401137731877,0.22346391755781245,0.5373341516242612,0.21113847698448568,0.21415301557527572,0.037374355815977464
370,0.0019485287967425553,0.00012915602959780257,9.244830182960845e-06,0.9979130703434766,0.013055559730174762,0.0010641481319521987,7.71896068516092e-05,0.9858031025310213,0.4519394406629984,0.16498204944425132,0.16511459225003638,0.21796391764271392,0.5062546089899412,0.2272606131774175,0.23048646442146448,0.03599831341117683
371,0.0018576236725696934,0.00013763597485704128,9.630240645587947e-06,0.9979951101119278,0.012452141095722933,0.001134532635281948,8.044418556978982e-05,0.9863328820834253,0.43201251828199694,0.17736196351642325,0.17749146440208494,0.21313405379949485,0.4785676963684872,0.24160519617156095,0.24501673291282122,0.034810374547130665
372,0.0017754088600496335,0.000145333691495029,9.962358541488564e-06,0.9980692950899139,0.011905933579156636,0.0011984781232828154,8.32527261550214e-05,0.9868123355714055,0.413700156304324,0.18865802328560333,0.18878333437272557,0.20885848603734708,0.4537483653967987,0.2544505546196615,0.2580264720488644,0.033774607934675537
373,0.0017006107700136776,0.00015235994821264425,1.0251503900733877e-05,0.9981367777778729,0.011408608564306246,0.0012568900966184366,8.570113210729171e-05,0.987248800206968,0.3968256911751807,0.19900365820127508,0.19912395336617542,0.20504669725736885,0.4313741431280539,0.26601989750820043,0.26974230087748996,0.032863658486255734
374,0.0016322073247834743,0.00015880422260134016,1.0505494282789e-05,0.9981984829583325,0.010953473917699748,0.0013105009366414138,8.785455231620718e-05,0.9876481705933426,0.38123461984669005,0.20851188751604186,0.20862658101106193,0.201626911626206,0.41110137852153306,0.2764942820090665,0.28034800201297705,0.03205633745642342
375,0.001569366121579966,0.00016473984634821288,1.0730359866335779e-05,0.9982551636722055,0.010535073125137746,0.0013599115786856937,8.976329618939927e-05,0.9880152519999872,0.3667920048500469,0.21727891824499054,0.21738760520534953,0.19854147169961298,0.3926477567846586,0.2860220954793124,0.2899941664593377,0.03133598127669134
376,0.0015114005273404911,0.00017022767032325793,1.0930826657951117e-05,0.9983074409756783,0.010148900352814802,0.0014056212306571146,9.146683458174598e-05,0.9883540115819462,0.3533799527633259,0.22538705623386274,0.2254894686594223,0.1957435223433891,0.3757792474404469,0.29472609430203683,0.2988053510075388,0.030689307249977413
377,0.001457737812651361,0.00017531873917866556,1.1110651496321281e-05,0.9983558327966736,0.009791193423657939,0.0014480490838455226,9.299657619345062e-05,0.988667760916303,0.340895311456532,0.23290706047155227,0.2330030343172152,0.19319459375470047,0.3603002350017693,0.30270870141390394,0.306885463475806,0.03010560010852093
378,0.0014078954993627757,0.00018005627021903755,1.1272857018380257e-05,0.9984007753733999,0.00945877999261501,0.0014875503920300937,9.437781648981813e-05,0.9889592917988651,0.32924764424631847,0.2399000577725968,0.23998950812069247,0.1908627898603922,0.3460459680867829,0.3100560452597161,0.3143218675125008,0.02957611914100038
379,0.001318091112597123,0.00018861318622000132,1.1553816453045008e-05,0.9984817418847297,0.008859427373490068,0.0015589457621569282,9.677360236519676e-05,0.9894848532619878,0.30815469735009837,0.25251039950596427,0.25258677464901014,0.18674812849492722,0.32067319702184005,0.3231259757849017,0.3275485641401239,0.028652263053134244
380,0.0012774751749076736,0.00019249181266568113,1.1676272501556637e-05,0.9985183567399251,0.008588179899460494,0.0015913278361653759,9.781920057848098e-05,0.9897226730637956,0.2985774432964256,0.2582144488797239,0.25828435278061546,0.18492375504323502,0.30933298417689314,0.32896410349364436,0.3334560155982224,0.028246896731240027
381,0.0012393530474547072,0.00019613700321926942,1.1788677064442036e-05,0.9985527212722615,0.008333486293994738,0.0016217725880320975,9.877976320450804e-05,0.9899459613547686,0.2895708183517922,0.2635668050340053,0.26363031954796107,0.18323205706624135,0.2987676255795018,0.3344014776207284,0.3389575574934897,0.027873339306280016
382,0.0012034953648650778,0.00019956974150146955,1.1892214508249615e-05,0.9985850426791252,0.008093832418592918,0.0016504532019599922,9.966524617033977e-05,0.9901560491332768,0.281086043495396,0.26859884029367537,0.26865606664517117,0.18165904956575762,0.28890034608497095,0.33947800897902425,0.3440936474848544,0.027527997451150314
383,0.0011697008626021543,0.00020280849995879557,1.1987890138629607e-05,0.9986155027473004,0.007867888744382148,0.0016775222394061116,0.00010048410706375591,0.9903541049091481,0.2730796402902929,0.27333832989220136,0.27338938346289593,0.1801926463546098,0.2796641833712931,0.3442284789251863,0.3488995397820885,0.02720779792143221
384,0.0011377920982737185,0.000205869620200428,1.2076563836934994e-05,0.9986442617176888,0.007654482359641167,0.0017031147494465822,0.0001012435856791931,0.9905411593052331,0.26551274517088036,0.27780994570565193,0.2778549519621805,0.17882235716128717,0.27100046961646185,0.3486833370230623,0.35340609482877655,0.026910098531699383
385,0.00110761191181232,0.00020876761169309822,1.2158973884010563e-05,0.9986714615026105,0.0074525737892080736,0.0017273507127701143,0.00010194990279039874,0.9907181255952314,0.2583505314748831,0.28203567927858475,0.2820747705905702,0.17753901865596203,0.26285758747160237,0.352869355833165,0.35764044387421345,0.02663261282101919
386,0.001079020553390026,0.00021151541308458627,1.2235758738919228e-05,0.9986972282747865,0.007261238177751893,0.0017503371820741084,0.00010260844204425293,0.9908858161981298,0.25156170568222547,0.2860351905363872,0.2860685036858346,0.1763346000955527,0.2551899420336264,0.35681016903566215,0.3616265350684223,0.02637335386228921
387,0.0010518932766706082,0.0002141246025512036,1.2307473091103186e-05,0.9987216746476871,0.007079649508313221,0.0017721700059297643,0.00010322388409439501,0.9910449566016626,0.2451180792460482,0.2898261076993236,0.2898537819345164,0.17520203112011176,0.24795710802655727,0.36052671846869266,0.365385587071666,0.02613058643308407
388,0.0010261183338021664,0.00021660557583581006,1.2374601153245808e-05,0.9987449014892087,0.0069070674468455886,0.001792935288920865,0.00010380031775237965,0.9911961969464812,0.23899419896360047,0.29342428166736995,0.2934464571852388,0.17413506218379088,0.24112311768377984,0.36403762676211343,0.3689364671243976,0.02590278842970927
389,0.0010015952831832892,0.00021896769438388043,1.2437567338535739e-05,0.9987669994550944,0.006742826230966813,0.001812710607315885,0.00010434132932663768,0.9913401218323907,0.23316702792878338,0.29684400350416523,0.2968608202711441,0.17312814829590742,0.23465586312319012,0.36735950977266213,0.37229600800741025,0.02568861909673749
390,0.0009782335960572927,0.00022121942191680188,1.2496745920870832e-05,0.9987880502361051,0.006586325519094256,0.0018315661307676076,0.00010485008348619458,0.9914772582666519,0.2276156686214339,0.30009819008046534,0.3001097869216987,0.17217635437640205,0.22852659220288396,0.37050723968514904,0.3754792749275346,0.02548689318443239
391,0.0009559513914129871,0.00022336841698061572,1.255246704633304e-05,0.9988081277245601,0.006437022068481891,0.0018495653826131916,0.00010532937365056015,0.9916080831752543,0.22232112411530047,0.303198545882924,0.3032050597841838,0.17127527021759173,0.22270948156333364,0.37349416813056213,0.37849979182277105,0.025296558483333207
392,0.0009346744458529145,0.00022542163871149467,1.2605023905308518e-05,0.9988272988915302,0.006294423226989724,0.0018667661095602263,0.00010578168207856539,0.9917330289813715,0.21726608842228867,0.30615570051768104,0.30615726609693067,0.17042094496309962,0.21718127296412795,0.3763323155238408,0.38136973338829705,0.0251166781237342
393,0.0030878735023985183,2.566191531674438e-05,2.433637623013109e-06,0.9968840309446616,0.02057199382089591,0.0002102348384704926,2.0204309775152647e-05,0.9791975670308585,0.6590547803730278,0.027648582922402822,0.02769097295539154,0.2856056637491778,0.8562817734985326,0.0441740070592936,0.044833704413297044,0.05471051502887674
394,0.0028541731316746796,4.6506906141236005e-05,4.169837126503647e-06,0.9970951501250576,0.01903720485632963,0.0003814512589150058,3.465877310350654e-05,0.9805466851116519,0.6242810820528667,0.05234363136903466,0.05241448222038989,0.27096080435770875,0.7863331022510892,0.0810753750652138,0.08227140372619783,0.05032011895749937
395,0.0026598780435549132,6.39717220846122e-05,5.469227225591361e-06,0.9972706810071349,0.01775847830315669,0.0005252073557501746,4.550312408893599e-05,0.9816708112170043,0.5920754950486696,0.07442124405983631,0.07451096688280856,0.2589922940086857,0.7268043060490512,0.11234042540566334,0.11398083317243654,0.046874435372848806
396,0.002494630504347741,7.893440859164426e-05,6.4775780388255e-06,0.9974199575090218,0.016668968751254634,0.0006485860400690356,5.3936949564453706e-05,0.9826285082591119,0.5624473272774156,0.09421457886052755,0.09431640247262366,0.2490216913894331,0.6755712512351818,0.13915734922722026,0.14117173524897775,0.044099664288620215
397,0.0023516256727793036,9.196961002937417e-05,7.282536623289931e-06,0.9975491221805681,0.01572465431094713,0.0007562336402306557,6.06829680990416e-05,0.9834584290807232,0.535258052492393,0.11202454422336869,0.11213359718126453,0.24058380610297392,0.6310359201641527,0.16240626953075754,0.16473954005340338,0.04181827025168636
398,0.0022261667483380694,0.00010347395943951845,7.93986718344191e-06,0.9976624194250391,0.014895087317419663,0.0008513637671239465,6.620180382241945e-05,0.9841873471116339,0.5103131038202876,0.12811289354897215,0.12822562328764248,0.2333483793430978,0.5919786752607683,0.18275148559683882,0.1853597283562662,0.03991011078612665
399,0.002114881043336898,0.00011373302839044239,8.486698670111404e-06,0.9977628992296025,0.014158363671169395,0.0009362944647512228,7.080063040265487e-05,0.9848345412336766,0.48740469675060555,0.14270365673953095,0.14281744780223785,0.22707419870762563,0.5574551489877051,0.20070308908465942,0.20355075263009753,0.03829100929753799
400,0.002015267018988142,0.00012295953508416883,8.948689819537624e-06,0.9978528247561081,0.013498210088561231,0.001012755316779545,7.469203016600025e-05,0.9854143425644933,0.46633153772860303,0.15598736900866012,0.15610028439503287,0.22158080886770407,0.5267240481690209,0.21665889612679104,0.21971680599879564,0.036900249705392504
401,0.0019254189602631228,0.00013131640295614732,9.344133961964896e-06,0.9979339205028187,0.012902210568146808,0.0010820730802761395,7.802776380947926e-05,0.9859376885877675,0.44690723370594143,0.16812585941753827,0.1682364609337651,0.21673044594275512,0.4991960467622081,0.2309335352957909,0.23417746495782252,0.035692952984178426
402,0.0018438520575644358,0.00013893132021141572,9.68642131425002e-06,0.9980075302009099,0.012360677894639575,0.0011452890627918957,8.091905370078914e-05,0.9864131139888678,0.4289631910848539,0.1792567603080157,0.17936398117475053,0.21241606743237973,0.474397129168661,0.24377900583900775,0.24718862579846557,0.034635239193865686
403,0.001769387209211505,0.0001459063063659278,9.98557708910984e-06,0.9980747209073334,0.011865909418871324,0.001203236346357367,8.344926913440746e-05,0.9868474049656368,0.41234882825815655,0.18949745293897313,0.18960050585907728,0.20855321294379292,0.4519419259251349,0.2553994617913778,0.2589575528003773,0.03370105948311024
404,0.001701072697574908,0.00015232421153246956,1.02492554564218e-05,0.9981363538354362,0.011411680422694288,0.0012565923146338842,8.5682132710508e-05,0.9872460451299613,0.3969305467809142,0.19894840642495396,0.19904671623796427,0.20507433055616758,0.43151405034518564,0.26596201654511636,0.26965387109552375,0.03287006201417428
405,0.0016381294717626406,0.00015825326464090087,1.0483401570584798e-05,0.9981931338620259,0.010992889775589834,0.001305915453384009,8.766719171211267e-05,0.9876135275793141,0.38259019318190285,0.2076959563349272,0.2077891100395789,0.20192474044359102,0.4128514060932539,0.27560475694201936,0.2794177175114724,0.03212611945325449
406,0.0015799119168280423,0.00016375032637120675,1.0692702131509926e-05,0.9982456450546692,0.010605305596127379,0.0013516716979530574,8.944354519732078e-05,0.9879535791607222,0.36922339190909453,0.2158146043493359,0.21590231359435436,0.19905969014721514,0.39573507392956925,0.2844427702914881,0.28836586855697605,0.03145628722196657
407,0.001525879270505322,0.00016886328957833454,1.0880902801980283e-05,0.9982943765371143,0.010245379767778107,0.0013942538970732725,9.10424722031741e-05,0.9882693238629454,0.3567379083483742,0.22336890616243416,0.22345097881716003,0.19644220667203155,0.3799808045761127,0.2925727322425384,0.29659640392428177,0.030850059257067016
408,0.0014286068762768816,0.0001780939292852655,1.1205567615652689e-05,0.9983820936268223,0.00959693013842536,0.0014711855364752883,9.380471774598665e-05,0.9888380796073534,0.3340938161784549,0.23700205191078602,0.237072556192358,0.1918315757184011,0.3519567671769896,0.3070235735768287,0.3112242209067355,0.02979543833944625
409,0.0013846420780459674,0.0001822766022935303,1.1346551485336941e-05,0.9984217347681751,0.009303638530553542,0.0015060693194944715,9.500586463375977e-05,0.9890952862853183,0.3237987186460208,0.24317300225210497,0.24323767725472598,0.18979060184714813,0.33943947033880323,0.31347384115504795,0.317752726816789,0.02933396168935981
410,0.0013433899648305112,0.00018620704313514278,1.1475686023217413e-05,0.9984589273060112,0.009028325635396704,0.0015388629815992726,9.610699445653259e-05,0.9893367043885475,0.3141097395952092,0.24896576733780965,0.24902463255580257,0.18789986051117852,0.32778189497227556,0.31947871460161215,0.32383000769653314,0.028909382729579196
411,0.0013045981977319596,0.00018990811523475975,1.1594399812667048e-05,0.9984938992872207,0.008769328807517357,0.001569754863532489,9.712008987357776e-05,0.9895637962390765,0.3049759372703205,0.2544138165470945,0.2544669181739692,0.18614332800861572,0.316898462509126,0.3250827942392854,0.32950128372043935,0.028517459531149248
412,0.0012680458854193641,0.00019339990490998556,1.1703900597689514e-05,0.998526850309073,0.008525191570590389,0.0015989105477236957,9.805528936371571e-05,0.9897778425923222,0.2963517708864724,0.2595468214985852,0.2595942261810754,0.18450718143386696,0.30671457641107935,0.33032491932476743,0.33480592990971064,0.02815457435444247
413,0.0012335386967322363,0.00019670015116682695,1.180521757537847e-05,0.9985579559345256,0.008294631710339563,0.001626476365534199,9.892123931060311e-05,0.9899799706848157,0.28819642648526117,0.26439116990593436,0.2644329598088875,0.1829794437999169,0.2971649171113448,0.3352390680048263,0.339778389786424,0.02781762509740475
414,0.001200904826098882,0.0001998245800245216,1.189923139805872e-05,0.9985873713624787,0.008076514907792572,0.0016525821266588283,9.972534383088869e-05,0.9901711776217177,0.28047324564571036,0.2689704081193288,0.2690066770195566,0.18154966921540436,0.2881920460621802,0.33985509546134723,0.34444892465929067,0.02750393381718185
415,0.001169991751016851,0.00020278719732674602,1.1986701245597143e-05,0.9986152343504108,0.007869833540907527,0.0016773435123437796,0.00010047399046055396,0.9903523489562881,0.27314922074569997,0.27330560628673417,0.27333645647110877,0.18020871649645717,0.27974525256875826,0.34419933995963764,0.34884422874482046,0.027211178726783615
416,0.001140663517973631,0.00020560052239748522,1.2068284750446154e-05,0.9986416676748785,0.00767368892440012,0.0017008639861146545,0.00010117271632503915,0.9905242743731603,0.2661945642553105,0.27741567362664304,0.27744121342744865,0.1789485486905977,0.27177959785480077,0.34829512592485357,0.3529879397179566,0.02693733650238913
417,0.0011127984930820764,0.00020827578538738526,1.2144554426666292e-05,0.9986667811671038,0.007487276581445941,0.001723236408809967,0.00010182634524678088,0.9906876606644972,0.2595823343627803,0.2813176263879062,0.2813379682232819,0.17776207102603162,0.264255117267409,0.35216318294655347,0.3569010638965227,0.026680635889514744
418,0.001086287470230044,0.00021082309110669167,1.221601083341682e-05,0.9986906734278299,0.007309873847133813,0.0017445443802012101,0.00010243909766841944,0.9908431426749966,0.253288110143428,0.28502681743052094,0.2850420762470578,0.1766429961789932,0.25713615112782745,0.3558219968270413,0.3606023324310769,0.026439519614054358
419,0.0010610321185549499,0.00021325156841883522,1.2283094254791913e-05,0.9987134332187715,0.007140829693662103,0.0017648634634991423,0.00010301468824068105,0.9909912921545981,0.24728970820108995,0.2885571325685302,0.28856742460530593,0.1755857346250739,0.2503907805501099,0.35928810499178376,0.3641085010135095,0.026212613444596904
420,0.001036943575628801,0.00021556947334119774,1.2346192300531437e-05,0.9987351407587295,0.006979555494216446,0.0017842620304186632,0.00010355638938416689,0.9911326260859807,0.24156693751175293,0.29192116190553546,0.29192660371554335,0.17458529686716817,0.2439903499048245,0.36257634679909984,0.36743460380456033,0.02599869949151521
421,0.0010139413414415213,0.00021778430158901518,1.2405648559307608e-05,0.9987558687084102,0.006825517766841253,0.0018028021848057235,0.00010406710367072593,0.9912676129446822,0.2361013822505415,0.2951303445901026,0.29513105226806124,0.17363722089129477,0.23790906013638394,0.3657000756314254,0.3705941685718979,0.025796695660292752
422,0.0031081246412446883,2.3865158330557953e-05,2.273699931403497e-06,0.9968657365004934,0.02070482161321443,0.0001954952097307231,1.8874586181875527e-05,0.979080808590873,0.6618589220034551,0.025610750275207622,0.02564564705597479,0.2868846806653625,0.8622350524076441,0.04102808831270641,0.041633711745519164,0.05510314753413022
423,0.0028875781958362513,4.352081972456655e-05,3.933189270863326e-06,0.9970649677951684,0.019256805583632568,0.000356899789993207,3.2686360114991665e-05,0.9803536082662592,0.6295189236913754,0.04869002064097314,0.04874886727399833,0.2730421883936532,0.7964578971811673,0.0757517595982877,0.07685812498201128,0.05093221823853366
424,0.0027022390044231016,6.0157268332720064e-05,5.1962669853673655e-06,0.9972324074602588,0.01803748215206634,0.0004937862551161137,4.322299299283905e-05,0.9814255085998246,0.5993435518665924,0.06949870173841226,0.06957376468700695,0.26158398170798847,0.7398637149870702,0.10549972243559425,0.10702681928058376,0.0476097432967518
425,0.0025432839190516893,7.452342176456195e-05,6.189180579693299e-06,0.997376003478604,0.016989936770349708,0.0006121931112677919,5.152301806926223e-05,0.9823463471003132,0.5713747509499576,0.08830103246591418,0.08838672766863223,0.25193748891549594,0.6906943594645187,0.13125908714671486,0.1331444730130939,0.04490208037567235
426,0.002404787989067924,8.711993970299163e-05,6.989940824591343e-06,0.9975011021304044,0.016075862295472757,0.0007161661385494277,5.822938533113877e-05,0.9831497421806467,0.545525032151202,0.1053406738047397,0.1054329030607146,0.2437013909833438,0.6476007678031613,0.15377562363670794,0.15596963635364794,0.04265397220648275
427,0.002282592337502647,9.829794146014149e-05,7.649260897208388e-06,0.99761146046014,0.015268316407589778,0.0008085482712297158,6.37607612439026e-05,0.9838593745599367,0.5216516029671127,0.12083355888068105,0.12092927799855063,0.23658556015365567,0.6095353453864375,0.17362195755039167,0.17608446061293023,0.040758236450240674
428,0.0021736706151756504,0.00010831334196528288,8.201495771544806e-06,0.9977098145470875,0.01454765893511057,0.0008914152628980392,6.84011911834979e-05,0.9844925246108079,0.49959312065912875,0.13496757954751112,0.13506450769016567,0.23037479210319442,0.5756745445970972,0.1912444187459059,0.19394252242835383,0.03913851422864305
429,0.0020757542233053716,0.00011735863235438334,8.67072840358688e-06,0.9977982164159366,0.013899143792761907,0.0009663309535323334,7.235006471328838e-05,0.9850621751889925,0.4791878337998801,0.14790489437878301,0.14800131302839775,0.22490595879293915,0.5453632126566915,0.20699570557130959,0.20990213110177966,0.037738950670219186
430,0.0019870996402973017,0.00012558240324787967,9.074332515596563e-06,0.9978782436239392,0.013311421381338921,0.0010345043238358831,7.575140623568555e-05,0.9855783228885895,0.46028222452737055,0.1597850470597,0.1598796577843801,0.22005307062854929,0.5180743014271161,0.2211580312600331,0.2242499113541033,0.03651775595874754
431,0.0019063385335049902,0.00013310188535408526,9.425154440891977e-06,0.9979511344267001,0.012775572419896252,0.0010968905184152557,7.871183556319012e-05,0.9860488252261254,0.44273469858663156,0.17072811535656673,0.17081993725752764,0.21571724879927404,0.493379387161397,0.23395978878567655,0.2372177717406646,0.03544305231226191
432,0.0018323774879862216,0.00014001127361934474,9.73289545967957e-06,0.9980178783429347,0.012284460702487798,0.0011542579850229364,8.13119600210031e-05,0.9864799693524683,0.42641673668137214,0.18083759702157445,0.18092589157891809,0.21181977471813537,0.47092685390401295,0.24558773571065715,0.24899530527563515,0.03449010510969469
433,0.0017643291201650789,0.0001463874400976324,1.000501723579663e-05,0.9980792784225014,0.011832287904128345,0.0012072346056079084,8.36138441662353e-05,0.9868768636460975,0.41121274333375113,0.19020293197950688,0.19028714720702314,0.20829717747971876,0.4504255545061255,0.2561960313486532,0.25973898290651704,0.03363943123870432
434,0.001701463559537604,0.00015229397154070917,1.0247353249947447e-05,0.9981359951156717,0.011414279677404913,0.0012563403359561875,8.56660590715234e-05,0.9872437139275673,0.3970192584083634,0.19890165092195788,0.19898137936542218,0.2050977113042565,0.4316324309689033,0.26591302826339686,0.26957906014796795,0.03287548061973193
435,0.0016431733776931916,0.00015778407845971798,1.046452948614115e-05,0.998188578014361,0.011026458502556883,0.001302010746030129,8.750715949709439e-05,0.987584023591916,0.38374391451230105,0.20700119072459583,0.2070761375357468,0.20217875722735626,0.4143430340132549,0.2748464410087557,0.2786248319222648,0.032185693055724586
436,0.001538353313230919,0.00016768833219567536,1.0837568058582373e-05,0.9982831207865148,0.010328489571603558,0.0013844660265211353,9.067421100033363e-05,0.988196370190875,0.35962696163446206,0.22163088649297075,0.22169571899425836,0.19704643287830875,0.38360824217590433,0.29071316757236804,0.2946891975525809,0.030989392699146655
437,0.0014910190717835484,0.00017217383310923426,1.0998926537348032e-05,0.99832580816857,0.010013062645152263,0.001421836361612379,9.204607186125366e-05,0.9884730549213742,0.34864620766666615,0.22825793314973236,0.2283175565429876,0.19477830264061385,0.36988857584835394,0.29779032698440494,0.30185370016246693,0.03046739700477425
438,0.0014466253895142893,0.00017638780666947722,1.1146389748865044e-05,0.9983658404140674,0.009717094829573485,0.0014569600767863535,9.33008941868629e-05,0.9887326441994533,0.3383033681997743,0.234481536839031,0.23453591078508756,0.19267918417610708,0.35711597091423586,0.30437595198730105,0.3085201426818924,0.0299879344165707
439,0.0014048949043935987,0.00018035513989232523,1.1281672893561584e-05,0.9984034682828206,0.009438761946671698,0.0014900418038594633,9.445303609197137e-05,0.9889767432133768,0.32854588361048304,0.240337082547745,0.24038620040760034,0.19073083343417163,0.3451957399983716,0.31051952692785845,0.3147387050115347,0.029546028062235132
440,0.001365585519853614,0.000184097643257904,1.1406220259977799e-05,0.9984389106166285,0.009176470566706098,0.0015212610134174695,9.551459752837626e-05,0.989206753822348,0.3193265974981859,0.24585598803143655,0.2458998696329568,0.18891754483742065,0.33404539126319,0.31626411309367947,0.3205530493631689,0.029137446279961687
441,0.0013284847586383286,0.00018763452952191397,1.1521256433698759e-05,0.998472359455406,0.008928821214769128,0.0015507759135936097,9.649584580003079e-05,0.9894239070258373,0.3106031201498894,0.25106623601317674,0.25110492189485656,0.18722572194207732,0.32359273028724445,0.32164735730229044,0.3260013443258878,0.028758568084577146
442,0.0012934052284494003,0.00019098280921344557,1.1627827514316188e-05,0.9985039841348229,0.008694578803723891,0.0015787266734456087,9.740555833318218e-05,0.9896292889644972,0.30233726710073394,0.255992821539177,0.256026368351025,0.18564354300906416,0.31377430425403896,0.32670231580386966,0.3311171013052901,0.028406278636801202
443,0.0012601808670050926,0.00019415760047075093,1.1726831028513012e-05,0.9985339347014958,0.008472648124245013,0.001605237949252116,9.825127150241466e-05,0.9898238626550006,0.29449457750288127,0.2606581392405462,0.2606866160614176,0.184160667195155,0.30453412064164753,0.3314581336334319,0.33592986413160475,0.02807788159331576
444,0.001228663916034706,0.00019717239943860927,1.181904237619434e-05,0.9985623446421505,0.008262054086220789,0.0016304210917174545,9.903950085456724e-05,0.9900084853212073,0.2870438840601636,0.2650823061155496,0.2651057914940075,0.18276801833027922,0.2958225831108606,0.3359406055910775,0.34046577844459086,0.027771032853470982
445,0.001198722383115955,0.0002000392975397153,1.1905134670256755e-05,0.998589333184674,0.008061925130389929,0.0016543759204154186,9.977590638184783e-05,0.9901839230428128,0.27995694245258235,0.26928344156692346,0.26930202114056856,0.18145759483992563,0.2875956048420996,0.34017264409484643,0.3447480665064291,0.027483684556624904
446,0.001170237923644967,0.0002027691631224638,1.198569489186163e-05,0.9986150072183406,0.00787147937630602,0.0016771922083190954,0.00010046542718855312,0.9903508629881863,0.2732081065537983,0.2732779071445871,0.27329167172215146,0.18022231457946306,0.2798138650510532,0.34417467071791985,0.3487974245240867,0.027214039706940325
447,0.001143104107298935,0.0002053718049350053,1.2061237953443213e-05,0.9986394628498126,0.00769001328299577,0.0016989510191221138,0.00010111239879092978,0.9905099232990913,0.2667740432780272,0.2770805120386829,0.27708955605404517,0.1790558886292448,0.27244218242455137,0.3479649454510233,0.3526323567455588,0.026960515378866533
448,0.0011172248552864634,0.00020785608743487596,1.213221622367273e-05,0.998662786841055,0.007516891408224269,0.001719725650398904,0.00010172063261048687,0.9906616623087663,0.26063348488647986,0.28070469274940624,0.28070911301558626,0.17795270934852742,0.26544898505700837,0.3515598454902662,0.35626945831456514,0.02672171113816027
449,0.0031257282723784847,2.230388805280223e-05,2.133464745248588e-06,0.9968498343748234,0.02082026264987801,0.00018268979695626754,1.7708903726110436e-05,0.9789793386494396,0.6642694773393926,0.023852203891600088,0.023881172494795565,0.28799714627421186,0.8673943745143277,0.03830006848018882,0.03885967576859267,0.05544588123689087
450,0.002916955563355897,4.089730672793741e-05,3.7218916954747454e-06,0.9970384252382207,0.019449868357034845,0.00033533608936206255,3.092586157877749e-05,0.9801838696920242,0.6340518029782902,0.0455110981819657,0.0455603120074303,0.27487678683231376,0.8053301737160458,0.07108292301957393,0.07211193385815463,0.05147496940622575
451,0.002739826801997811,5.677756488637128e-05,4.94914946807839e-06,0.9971984464836477,0.018284949504812163,0.00046595733364609905,4.115972352768804e-05,0.9812079334380139,0.6056781589734163,0.06518261366825552,0.06524576976541141,0.2638934575929167,0.7514177414699024,0.09944204250661047,0.10087025398151171,0.04826996204197549
452,0.002586765258659535,7.058859598502194e-05,5.9252319338456465e-06,0.9973367209134216,0.017276652318466562,0.0005797434508806689,4.9315013006252635e-05,0.9820942892176464,0.5792095162356036,0.08307920022978482,0.08315165789472019,0.25455962563989154,0.7041861788986593,0.12420607815630118,0.12597777810596175,0.04562996483907774
