tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_carvone,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_carvone,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_carvone,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_carvone,phase2_w_water4C_aparicio2007
417,0.002436095360381145,6.791434563105321e-06,3.341326531100919e-06,0.9975537718785246,0.01629214199606732,5.660002796781367e-05,2.7479039898409665e-05,0.9836237789360663,0.5581077560335652,0.12772079006590256,0.12772632999608435,0.18644512390444795,0.6188673378197382,0.1764868387819302,0.17416411273687551,0.03048171066145603
418,0.0023382320416548753,7.3299453806589795e-06,3.5377063715145437e-06,0.9976509003065929,0.015646297147604463,6.112177083375323e-05,2.911015271280921e-05,0.984263470928849,0.533066848574547,0.1463196176579657,0.146325259064279,0.17428827470320823,0.5787686902006891,0.1979689753730978,0.19536258342429647,0.027899751001916738
419,0.00225277248985298,7.77469024027585e-06,3.6917591530237113e-06,0.9977357610607537,0.015081730733198384,6.486167605613093e-05,3.039246621314389e-05,0.9848230151245323,0.5097284734050684,0.1631631274926551,0.16316875244854756,0.16393964665372887,0.5434935902831565,0.21679475813185353,0.2139396393101999,0.025772012274790184
420,0.0021769994961044242,8.149236850120174e-06,3.815887203897648e-06,0.9978110353798415,0.014580702785195403,6.801556225199087e-05,3.142782969490198e-05,0.9853198538228576,0.48803667505996073,0.17846729033354353,0.17847281791313838,0.1550232166933574,0.5122355896346178,0.2334248793569752,0.23034994042334342,0.023989590585063558
421,0.0021089870625045854,8.469702548763966e-06,3.918113667327107e-06,0.9978786251212792,0.014130625718854923,7.07174935390422e-05,3.2282208811347364e-05,0.9857663745787947,0.46789411117574725,0.19242004516299677,0.19242542001534602,0.14726042364591008,0.4843544623028527,0.24822028018065848,0.24494969481330514,0.02247556270318369
422,0.0020473258841205424,8.747509731235178e-06,4.003840102435376e-06,0.9979399227660458,0.013722280560594843,7.306257510099612e-05,3.300006353606587e-05,0.9861716568007681,0.449187201399393,0.20518356052551598,0.2051887452133377,0.1404404928617533,0.45933679627215984,0.26146746039066493,0.2580216408613568,0.021174102475818406
423,0.0019909564459491924,8.990999170139532e-06,4.076828493002792e-06,0.9979959757263877,0.013348731036156997,7.512031561310667e-05,3.361239033010987e-05,0.9865425362578997,0.43179935570413197,0.21689732625834277,0.21690229602827588,0.13440102200924933,0.4367667950428499,0.2733965599552444,0.26979289407620516,0.020043750925700474
424,0.0019390635519943122,9.206416620164636e-06,4.139775704347165e-06,0.9980475902556811,0.013004636616132355,7.694280695841221e-05,3.414143124471428e-05,0.9868842791456646,0.4156177854878628,0.22768130663680092,0.22768604579184928,0.12901486208348703,0.4163045432715576,0.28419447131304093,0.28044788873656057,0.01905309667884087
425,0.001891007286900729,9.398540665401495e-06,4.1946638701676095e-06,0.9980953995085636,0.012685802436788716,7.856993419504123e-05,3.46035487691658e-05,0.987201024080247,0.40053678478789173,0.23763883320058066,0.23764333254845452,0.12418104946307314,0.3976696972603305,0.2940144843376742,0.29013789708198967,0.018177921320005657
426,0.001846276498858033,9.57109668210872e-06,4.242982220106098e-06,0.9981399094222397,0.012388875803160402,8.003281344551746e-05,3.50110473727704e-05,0.9874960803360213,0.386459070282552,0.24685913445436508,0.246863389490894,0.11981840577218897,0.3806291327035714,0.3029834774868487,0.29898812653385176,0.017399263275728192
427,0.0018044565183788703,9.727035061060018e-06,4.285870626225421e-06,0.998181530575934,0.012111135415803899,8.135610408149085e-05,3.5373353115727104e-05,0.9877721351269989,0.3732960752194918,0.2554195014526912,0.25542351105411626,0.11586091227370067,0.3649875005444758,0.3112073490252927,0.3071030798796096,0.016702070550621898
428,0.0017652064687805346,9.868727594008832e-06,4.324217228108104e-06,0.9982206005863974,0.011850343150669128,8.255964194219857e-05,3.5697816470791774e-05,0.9880313993909178,0.3609676760674492,0.26338710908951085,0.263390874563591,0.112254340279449,0.3505799345642895,0.3187751663585225,0.31457065027360537,0.016074248803582637
429,0.001728242576894381,9.998103154344583e-06,4.358723607363499e-06,0.9982574005963438,0.011604634945425539,8.365956835523028e-05,3.5990248657383576e-05,0.9882757152375619,0.3494016527565455,0.27082054802831435,0.2708240724193474,0.10895372679579263,0.3372663701700698,0.3257623726795987,0.32146528585120904,0.015505971299122488
430,0.0016933261984435316,1.0116749670168566e-05,4.389952210917338e-06,0.9982921670996754,0.011372442502805702,8.46691791438848e-05,3.6255312117006046e-05,0.9885066330059334,0.33853302565678256,0.2777711021023773,0.2777743896801591,0.10592148256068101,0.32492707688405603,0.3322332893721069,0.32785045930389134,0.014989174439945732
431,0.0016602546489696308,1.0225986809801118e-05,4.418359067064486e-06,0.9983251010051535,0.011152433290649159,8.55995301126021e-05,3.64967900744579e-05,0.9887254703891638,0.3283033687253804,0.2842838192012935,0.28428687508282174,0.10312593699050436,0.3134591167174394,0.33824308841388306,0.33378061438716566,0.014517180481511908
432,0.0016288542036111,1.0326921533923098e-05,4.444318118040963e-06,0.9983563745567369,0.01094346471111919,8.645990008847483e-05,3.671778715472141e-05,0.9889333576016376,0.31866013666578685,0.2903984037054099,0.2904012335741077,0.10054022605469541,0.3027735127725906,0.34383935983494984,0.3393027127859778,0.014084414606481651
433,0.0015989749385252154,1.042048946554233e-05,4.468138753997333e-06,0.9983861364332552,0.010744550339123252,8.725813576865212e-05,3.692087397391547e-05,0.9891312706511343,0.3095560449257202,0.296149973080357,0.29615258297732816,0.09814139901659463,0.2927929700485823,0.34906336960001927,0.34445747546174676,0.013686184889651664
434,0.0015704864322983528,1.0507488240415109e-05,4.490079724215746e-06,0.9984145159997371,0.010554831749799437,8.80009300238715e-05,3.710820198244633e-05,0.9893200591181942,0.3009484905102827,0.3015696836641305,0.30157207983299444,0.09590974599259225,0.28345002523357077,0.353951073966762,0.3492803836695282,0.013318517130138844
435,0.0015432745096686982,1.0588601643341686e-05,4.510358805019926e-06,0.9984416265298829,0.010373557183532911,8.86940232858191e-05,3.728158328967449e-05,0.9895004672098916,0.2927990397952797,0.3066852668862924,0.30668745565787653,0.09382823766055129,0.27468553693105763,0.35853394623447865,0.3538024948274234,0.012978022007040325
436,0.0014683488115837765,1.0802155355407039e-05,4.562943657304175e-06,0.9985162860894036,0.009874143265296382,9.052151844951858e-05,3.773236508673834e-05,0.9899976028511674,0.2707681826441699,0.32044218734612395,0.3204437916361686,0.08834583837353763,0.25137162183211953,0.37071446145068815,0.36582148856386104,0.012092428153331027
437,0.001445344851744102,1.0864911547967098e-05,4.578177716983637e-06,0.998539212058991,0.00972072595088817,9.105936932921661e-05,3.7863312035483504e-05,0.9901503513677471,0.26413510912368926,0.3245644964077141,0.3245659181011698,0.08673447636742693,0.24445676925949614,0.3743244287865372,0.3693835774923076,0.011835224461658944
438,0.0014232143635203778,1.0924069376279043e-05,4.592448230026898e-06,0.9985612691188733,0.009573096044876642,9.156674387640062e-05,3.798613443099724e-05,0.9902973510768159,0.2578160875975016,0.32848358033015607,0.32848482529517825,0.08521550677716401,0.23791275441595314,0.3777396733356707,0.37275352289670033,0.01159404935167585
439,0.0014019000561644453,1.0979934326812802e-05,4.605844525129332e-06,0.9985825141649837,0.009430875610089066,9.204621387062727e-05,3.810157873417455e-05,0.9904389765973062,0.2517896694310111,0.33221406505605516,0.33221513898541627,0.08378112652751742,0.2317105308831188,0.3809755487636498,0.37594647533265624,0.011367445020574993
440,0.0013813501026061353,1.1032777703942646e-05,4.618445053105611e-06,0.9986029986746369,0.009293722653209716,9.250006433621918e-05,3.821030095594665e-05,0.9905755669814981,0.24603627467653694,0.33576921347597616,0.3357701218778598,0.08242438996962705,0.22582400560736104,0.38404583599031145,0.37897603338843466,0.011154125013892824
441,0.00136151745788645,1.1082841343296532e-05,4.630319012697111e-06,0.9986227693817576,0.009161326648956653,9.293033299151272e-05,3.83128801342633e-05,0.9907074301379176,0.24053799877164536,0.3391610794377167,0.33916182763082303,0.08113909415981493,0.22022967335788546,0.38696293945387383,0.3818544373595465,0.010952949828694162
442,0.001342359282077519,1.1130341566151294e-05,4.6415276945564585e-06,0.9986418688486617,0.00903340474961762,9.333884335642654e-05,3.840982947977889e-05,0.9908348465775462,0.2352784417628674,0.34240064153605115,0.3424012346479504,0.07991968205313096,0.21490630407635064,0.3897380547208195,0.384592734646686,0.010762906556143812
443,0.0013238364377026611,1.117547232901048e-05,4.652125515586848e-06,0.9986603359644528,0.008909698482036703,9.372723113409269e-05,3.8501604961614647e-05,0.9909580726818676,0.23024255729583,0.34549791975641053,0.3454983627243194,0.07876116022343999,0.20983467442318704,0.3923813122141846,0.3872009215868106,0.010583091775817847
444,0.0013059131121517826,1.1218408791382968e-05,4.662161289267076e-06,0.9986782063177675,0.008789971271047725,9.409697408303171e-05,3.8588615833338335e-05,0.991077343139036,0.22541651846900443,0.34846207681556157,0.3484623743889364,0.0776590303264977,0.20499733635873693,0.3949019008384527,0.3896880654458798,0.010412697356930418
445,0.0012885563789983238,1.1259308404804817e-05,4.671678415900724e-06,0.998695512634181,0.008674005548222171,9.44494011771731e-05,3.86712262467635e-05,0.991192873824354,0.22078759969170791,0.35130150822120243,0.3513016649656074,0.07660922712148234,0.20037841708800838,0.3973081749684878,0.3920624099949331,0.010250997948570642
446,0.0012717359432846908,1.1298313961529546e-05,4.680715995445641e-06,0.9987122850267584,0.008561601083415062,9.478571813338327e-05,3.874976446905677e-05,0.9913048634339825,0.21634407075759515,0.35402391997826704,0.3540239402802071,0.07560806898393072,0.19596344532003487,0.3996077469837368,0.3943314668221679,0.010097340874060404
447,0.0030969630597193426,2.3329173522476623e-06,1.312216997471071e-06,0.9968993918059309,0.020635122866064812,1.9370534772650458e-05,1.075165763071332e-05,0.9793347549415319,0.6729915234107213,0.0282801597148275,0.028282083760357436,0.27044623311409366,0.8596297264966886,0.045014757228013215,0.044423417805778784,0.05093209846951947
448,0.00288909709946682,3.890261072312389e-06,2.0988826632776123e-06,0.9971049137567976,0.01927253625496874,3.233900875022141e-05,1.7217243710512015e-05,0.9806779074925706,0.6469469912607294,0.054331807002807306,0.054334980024061626,0.2443862217124018,0.7913723366449156,0.08282044127409136,0.0817316775231501,0.04407554455784312
449,0.002726299954330345,5.010365641953615e-06,2.614662867065884e-06,0.9972660750171607,0.018203188574241806,4.168832786544803e-05,2.146783578781798e-05,0.9817336552621049,0.62028301339309,0.07809121654595497,0.07809518235246675,0.22353058770848833,0.7326866840565485,0.11494810671681809,0.11343612631449741,0.03892908291213597
450,0.0025935245451403502,5.859486039134298e-06,2.975767339524813e-06,0.997397640201481,0.017329607438538678,4.878980805651276e-05,2.4450968652220932e-05,0.9825971517847526,0.5941666303504599,0.09968536052274267,0.09968980781426807,0.20645820131252932,0.6818388519808045,0.14255291228577238,0.14067696147800782,0.03493127425541538
451,0.002481913453234896,6.528579691960945e-06,3.2415055196391995e-06,0.9975083164615535,0.016594273557840943,5.439532114389018e-05,2.6651221030175953e-05,0.9833246798999851,0.5691579194548942,0.11930670055748357,0.11931141437858153,0.19222396560904068,0.6374330932820709,0.16650906508691551,0.16431702045235183,0.03174082117866173
452,0.00238589751690147,7.0715795207007356e-06,3.4448261725271066e-06,0.9976035860774053,0.01596095185462798,5.895147218724837e-05,2.8338251354743973e-05,0.98395175842183,0.54550082608859,0.13716022262136646,0.13716505303575818,0.1801738982542854,0.5983602532223695,0.18748508730812127,0.18501610507885802,0.029138554390651196
453,0.0023017876733296204,7.522527729696597e-06,3.6052957026812033e-06,0.9976870845032381,0.01540560304847381,6.274057058556733e-05,2.967242684961458e-05,0.9845019839540909,0.523271666460914,0.15344139656309863,0.15344623824555834,0.16984069873042884,0.5637387235936361,0.20599866890081012,0.2032851375097661,0.02697746999578768
454,0.0022270342937456855,7.904011010406871e-06,3.7351770606212204e-06,0.9977613265181833,0.014911591868661969,6.595016154281307e-05,3.075438388968943e-05,0.9849917035859056,0.5024579813262874,0.168327880268127,0.16833265898577787,0.1608814794198077,0.5328639014447106,0.2224558488517988,0.21952483945446905,0.025155410249021494
455,0.0021598120718703284,8.231637568610065e-06,3.842505799667616e-06,0.9978281137847616,0.014466996311359595,6.870998763731409e-05,3.165014264893191e-05,0.9854326435583541,0.48300159137125426,0.18197740859165204,0.18198207208696926,0.15303892795012444,0.5051683491202517,0.23717902004154806,0.23405337612872112,0.023599254709479343
456,0.0020987749494612404,8.516561395909284e-06,3.932747135104721e-06,0.9978887757420077,0.014063016587172109,7.111285618189389e-05,3.2404652911374255e-05,0.9858334659037347,0.4648225217815181,0.19452840653386913,0.1945329182687947,0.146116153415818,0.48019126975086507,0.25042711487544694,0.2471262806612706,0.022255334712417398
457,0.0020429047734861782,8.766982610359692e-06,4.009738382176507e-06,0.9979443185055212,0.01369299128237865,7.322705644963123e-05,3.30495065657976e-05,0.9862007321546058,0.44783234073715966,0.2061016850384688,0.2061060198336564,0.139959954390715,0.4575553036850888,0.26241031714659907,0.2589509749744413,0.02108340419387081
458,0.001991414397707236,8.989075953854378e-06,4.076248273735852e-06,0.9979955202780652,0.013351766751458995,7.510405180881342e-05,3.3607519215579885e-05,0.9865395216775167,0.4319415698217439,0.21680247525213409,0.21680661620306524,0.1344493387230567,0.4369488841998617,0.2733009189310838,0.26969748539611027,0.020052711472944167
459,0.0019436836294484114,9.18758901343055e-06,4.13432296756742e-06,0.9980429944585706,0.01303527986976166,7.678344017950674e-05,3.409556698234763e-05,0.9868538411230765,0.4170636809642891,0.2267224436046234,0.2267263798731217,0.1294874955579658,0.41811275199600817,0.2832414300309109,0.2795064463675623,0.019139371605518554
460,0.0018992155312693548,9.366236510138642e-06,4.185505650337761e-06,0.9980872327265701,0.01274027312988203,7.829622600289532e-05,3.4526388388418074e-05,0.9871469042557266,0.4031171400419852,0.23594155024083827,0.23594527545464217,0.12499603426253444,0.40082958019015474,0.29235070910926486,0.2884951515086795,0.018324559191900916
461,0.001857606075800246,9.527971911674187e-06,4.230982192556928e-06,0.9981286349700955,0.01246409666633794,7.966707591337446e-05,3.490978038757185e-05,0.987421326477361,0.390026299932647,0.24452968724314064,0.2445331983253328,0.12091081449887962,0.3849159271347576,0.30072864987039194,0.29676217851826575,0.017593244476584745
462,0.0018185224424523713,9.675175767765485e-06,4.271678698757235e-06,0.9981675307030811,0.012204566562129874,8.091588381270399e-05,3.525339993728348e-05,0.9876792641541201,0.3777216500276568,0.2525481021726091,0.2525513984775316,0.11717884932220259,0.3702159469082837,0.3084598025846097,0.3043909632873013,0.016933287219805332
463,0.0017816872552149105,9.809790463154712e-06,4.308328987246247e-06,0.9982041946253347,0.011959861884500664,8.205889136010464e-05,3.556331884447956e-05,0.9879225159052948,0.366139698788301,0.26005061737347795,0.2600537000441638,0.11375598379405731,0.3565964329072634,0.3156162003286573,0.31145258910344287,0.016334777660636398
464,0.0017468669191266193,9.933418261044751e-06,4.3415221360593555e-06,0.9982388581404763,0.011728448454816532,8.310950367679742e-05,3.584441494940298e-05,0.9881525976265574,0.35522266137761865,0.2670846686493725,0.26708754013664915,0.11060512983635971,0.34394288144035795,0.32225958539626054,0.31800798386150797,0.01578954930187359
465,0.0017138628626486678,1.0047393993831195e-05,4.371736671941629e-06,0.9982717180066856,0.011509021584810855,8.407889443777248e-05,3.6100653579924546e-05,0.9883707988671714,0.34491805323080027,0.273692187499378,0.2736948512000972,0.10769490806972455,0.33215634168942354,0.3284431785780831,0.32410966612165515,0.015290813610838212
466,0.0016825047960738481,1.0152839002464265e-05,4.399365202194324e-06,0.9983029429997216,0.011300461969455425,8.497645509642876e-05,3.6335290448798534e-05,0.9885782262849993,0.3351782496642631,0.27991035042155177,0.27991281040515276,0.10499858950903236,0.3211508767661819,0.33421309680340233,0.32980314413217665,0.014832882298239059
467,0.001652645648650335,1.0250703934231613e-05,4.424733463849525e-06,0.9983326789139516,0.011101802564949054,8.581015147408896e-05,3.65510286332905e-05,0.9887758362549435,0.32596004340690793,0.2857722140082776,0.28577447480984525,0.10249326777496923,0.31085150283677987,0.3396094975148486,0.33512804516608824,0.014410954482283208
468,0.0016241574182914236,1.0341799609760019e-05,4.4481136336394765e-06,0.9983610526684653,0.010912201407104824,8.65867810743386e-05,3.6750128341559e-05,0.9889644616834792,0.3172242229771734,0.2913072566284182,0.2913093230913573,0.10015919730305103,0.30119250584293306,0.3446675095071634,0.3401190341207755,0.014020950529128145
469,0.0015708587490827087,1.0506375764972895e-05,4.489793205741145e-06,0.9984141450819466,0.010557311580898572,8.799142615864616e-05,3.7105755278188764e-05,0.9893175912376646,0.3010605347087779,0.3014995957822488,0.30150128876342547,0.09593858074554779,0.2835710712399575,0.35388817630048275,0.3492175021617242,0.013323250297835584
470,0.0015458621556316185,1.0580981401371131e-05,4.508453899930956e-06,0.998439048409067,0.010390797421906321,8.862888526274151e-05,3.726528778663539e-05,0.9894833084050444,0.2935708347689362,0.30620177855102937,0.30620329251726913,0.09402409416276529,0.27551225059349926,0.35810215863521333,0.35337563060255966,0.01300996016872769
471,0.001521860440962989,1.0651097644016484e-05,4.525860948628618e-06,0.9984629626004444,0.010230866089139395,8.922841150634772e-05,3.741429036032159e-05,0.9896424912089938,0.2864392295119478,0.31066753666194974,0.3106688767521714,0.09222435707393103,0.26789929366588733,0.36208136085566883,0.357302086655409,0.0127172588230349
472,0.0014987840341903489,1.0717125807428822e-05,4.542138298805711e-06,0.9984859567017034,0.01007705922354877,8.979337699710621e-05,3.7553795750794994e-05,0.9897955936037033,0.279641221681713,0.3149141728624297,0.314915344155326,0.09052926130053135,0.2606962253199286,0.3658448806394055,0.3610157155470261,0.012443178493639687
473,0.001476570469491579,1.0779420032749342e-05,4.557393887696951e-06,0.9985080927165879,0.009928965155163262,9.032675873979399e-05,3.768470389266159e-05,0.9899430233822043,0.27315442525345685,0.3189573555734209,0.31895836305907216,0.08892985611404997,0.2538708328643795,0.3694097998576224,0.36453337330795166,0.012185993970046414
474,0.0014551634382082782,1.0838293953573983e-05,4.5717220982722365e-06,0.9985294265457398,0.009786212684664009,9.083119434334853e-05,3.780780221923179e-05,0.9900851483187734,0.26695835423482145,0.32281130564412364,0.3228121542034002,0.08741818591765463,0.24739418782815353,0.37279144355314264,0.36787018233663416,0.011944186282069594
475,0.00143451199551476,1.089402641148379e-05,4.5852058463920255e-06,0.9985500087722273,0.009648465877774709,9.130902980464945e-05,3.7923782937355955e-05,0.9902223013094833,0.26103423391371644,0.3264889580288053,0.3264896524188194,0.0859871556386589,0.24124023863301353,0.37600359996985755,0.3710397485276993,0.01171641286942967
476,0.0014145698917088427,1.094686621995273e-05,4.5979182914530305e-06,0.9985698853237798,0.00951541967636789,9.176235934913112e-05,3.803325719209669e-05,0.9903547847070909,0.2553648326616376,0.3300021025510659,0.33000264739530616,0.08463041739199036,0.23538546228121668,0.3790587083536386,0.37405434659602327,0.011501482769121505
477,0.0013952949954075045,1.0997035992830783e-05,4.609924172447446e-06,0.9985890980444272,0.009386796110854684,9.219305746087687e-05,3.813676613748836e-05,0.990482874065547,0.2499343121315843,0.33336150691651384,0.33336190669859983,0.08334227425330205,0.22980856535605704,0.38196801991391616,0.37692507891496024,0.0112983358150664
478,0.001376648857146048,1.104473626719957e-05,4.62128132433059e-06,0.9986076851252624,0.009262341439671518,9.260281336942176e-05,3.823479348756947e-05,0.9906068209534716,0.2447280932114955,0.33657702374931525,0.3365772828095611,0.08211760022962804,0.22449022632766805,0.3847417361976593,0.3796620120645661,0.011106025410106541
479,0.0013585962135530974,1.1090147033873137e-05,4.632041054195391e-06,0.9986256815983588,0.009141822884415883,9.299314388908321e-05,3.832776866457482e-05,0.9907268562030306,0.23973273747964657,0.33965768591640133,0.33965780845049576,0.08095176815345644,0.21941287285341624,0.38738912878130105,0.38227429494389525,0.01092370342138742
480,0.0031157156986350303,2.1853742602490096e-06,1.2337553021636552e-06,0.9968808651718025,0.02075789494097632,1.8143561200036114e-05,1.0107721163885058e-05,0.9792138537766598,0.6749364162606056,0.026155358573148168,0.026156946081436178,0.27275127908481006,0.8654040694439543,0.041791501367656886,0.04124220177281452,0.051562227415574285
481,0.002917975080221294,3.6824706431117586e-06,1.9984460889293553e-06,0.9970763440030467,0.01946202234015938,3.060672805061423e-05,1.6390702160529512e-05,0.9804909802296294,0.6510820712724315,0.05043035162811464,0.050432999324285,0.24805457777516898,0.8013160014467404,0.07734483164114943,0.07632760045115262,0.04501156646095746
482,0.0027611679079308947,4.7778071937271155e-06,2.511185376412629e-06,0.9972315430994989,0.01843238454458345,3.974555342133298e-05,2.061418704853857e-05,0.9815072557149468,0.6264839784130941,0.07274908985483224,0.07275243019456255,0.22801450153751118,0.7456172295918917,0.10789585325614702,0.10647611696961085,0.04001080018235045
483,0.0026322015970598653,5.618120367682611e-06,2.875799210024097e-06,0.9973593044833625,0.017584212178273564,4.6769855725139103e-05,2.3624414878972725e-05,0.9823453935511223,0.6021848511390714,0.09319356235227602,0.09319733752224085,0.21142424898641163,0.6968967235600886,0.13439890585682263,0.13262971483031843,0.036074655752770406
484,0.0025231595251207516,6.286080526578104e-06,3.1471154759812307e-06,0.9974674072788766,0.01686612420884282,5.236266579117656e-05,2.586914035719404e-05,0.9830556439850088,0.5787198896492418,0.11190679274445144,0.1119108202347018,0.19746249737160504,0.6539925641255491,0.15759124051191298,0.15551604904642097,0.03290014631611697
485,0.002428962186091256,6.831776511106447e-06,3.356385229823408e-06,0.9975608496521678,0.01624509081441851,5.693853172876393e-05,2.760399401502433e-05,0.9836703666598376,0.5563477950213684,0.12904905287038482,0.12905320239223428,0.18554994971601246,0.6159630096679692,0.1780468546886531,0.17570162599282305,0.0302885096505547
486,0.0023461917403199977,7.287346019400566e-06,3.5225382827818465e-06,0.9976429983753778,0.015698853294828386,6.0763816575824815e-05,2.898403762315516e-05,0.9842113988509725,0.5351736045296834,0.14477810130480329,0.14478227926857232,0.1752660148969409,0.5820466146889981,0.19621724894456835,0.19363204190439318,0.02810409446204038
487,0.0022724569660421594,7.674383896348936e-06,3.657624396031141e-06,0.9977162110256653,0.015211819119491442,6.401772381403867e-05,3.0108098213103154e-05,0.9846940550584815,0.5152165422816254,0.15924074698380816,0.1592448859345344,0.16629782480003216,0.5516256959017632,0.2124614392636732,0.20966161044987985,0.02625125438468384
488,0.0022060293708789083,8.007963103575904e-06,3.7696375553651214e-06,0.9977821930284622,0.014772705208291754,6.682547093342275e-05,3.104181242440876e-05,0.9851294275083504,0.49644848509999284,0.17256983089168001,0.17257388221454606,0.15840780179378117,0.5241962859774316,0.22706795393135204,0.22407507602926008,0.02466068406195628
489,0.002145624478941791,8.298942381308686e-06,3.864068942541064e-06,0.9978422125097344,0.014373119193704448,6.92773528404933e-05,3.183031319469152e-05,0.9855257731402604,0.4788162050741446,0.18488379873652205,0.18488772754538624,0.15141226864394716,0.4993443890422434,0.24027103166361877,0.23710360224123422,0.02328097705290361
490,0.0020902647609020906,8.55535763071271e-06,3.944805166159664e-06,0.997897235076301,0.014006669079752617,7.144024925380032e-05,3.2505575618249505e-05,0.9858893850953753,0.462254327310787,0.19628744620697422,0.1962912277130499,0.14516699876918887,0.47672748013195687,0.252262647526435,0.2489366416741715,0.022073230667436633
491,0.002039190771830068,8.783293338707297e-06,4.014668969872986e-06,0.9979480112658613,0.013668385380213416,7.336483898727138e-05,3.309084314519869e-05,0.9862251589376541,0.44669291442408604,0.20687315188325386,0.2068767687819187,0.13955716491074133,0.4560601470268536,0.2632015326998387,0.25973083829231597,0.021007481980991737
492,0.0019918017575910937,8.987448889282178e-06,4.075757352100999e-06,0.9979951350361675,0.013354334508180524,7.509029252819869e-05,3.360339782259227e-05,0.9865369718014687,0.4320618510178831,0.2167222440213535,0.21672568458988162,0.13449022037088182,0.43710292359115266,0.27322000920902517,0.26961677305547993,0.020060294144342305
493,0.0019476149266410621,9.171516964313562e-06,4.129659356754509e-06,0.9980390838970379,0.013061353441283717,7.664741003379903e-05,3.405634607247184e-05,0.98682794280261,0.4182933193923165,0.2259063393746369,0.22590959607284308,0.12989074516020352,0.4196535669542544,0.282429223480441,0.27870412913356685,0.019213080431737684
494,0.001906236638299084,9.33844238755819e-06,4.177599944793096e-06,0.9980802473193686,0.012786861856560904,7.806076945873528e-05,3.445979925060066e-05,0.9871006175747299,0.40532311727350456,0.23448857627560518,0.23449164470647021,0.12569666174442,0.4035402022183945,0.2909231935579913,0.28708568620386593,0.01845091801974837
495,0.0018673420386014015,9.490606585327919e-06,4.220538964713106e-06,0.9981189468158486,0.01252872929031434,7.935025840284368e-05,3.482168630410669e-05,0.9873570987649787,0.3930912757884254,0.24252471460159716,0.24252759273360192,0.12185641687637555,0.3886158990674301,0.2987819688509333,0.2948404388396108,0.017761693242025967
496,0.0018306599551601065,9.629957619938125e-06,4.25923876588274e-06,0.9981554508484541,0.01228517652232312,8.053215461230357e-05,3.5148309314223624e-05,0.9875991430137503,0.3815422657589099,0.25006410401276974,0.25006679159319223,0.11832683863512813,0.37475435309860733,0.30607412010314367,0.3020360538550835,0.01713547294316551
497,0.0017959616252956655,9.758106544486435e-06,4.294312754599281e-06,0.9981899859554053,0.012054701940417984,8.161992716722493e-05,3.544474272570463e-05,0.9878282333896892,0.37062494942284896,0.2571505195999641,0.25715301770964455,0.11507151326754225,0.361846421453544,0.3128587170409984,0.30873082202107743,0.01656403948438021
498,0.0017630524777795063,9.876397644308799e-06,4.326259701757159e-06,0.9982227448648744,0.011836027857738756,8.262482065328604e-05,3.571511551188909e-05,0.9880456322060961,0.3602924096397782,0.2638228940168095,0.2638252047304524,0.11205949161295992,0.34979732816802445,0.31918691442199354,0.31497522330077515,0.016040534109206868
499,0.0017317655101538494,9.98596358711852e-06,4.355489999280871e-06,0.9982538930362598,0.011628057197583115,8.3556314296564e-05,3.5962827333643935e-05,0.9882524236607867,0.3505016830510528,0.27011593371783865,0.2701180598437463,0.10926432338736215,0.3385243906326598,0.32510322966058597,0.3208131876998102,0.015559192006944061
500,0.0017019563271905174,1.0087765519788286e-05,4.382344159108738e-06,0.9982835735631307,0.011429841046431972,8.442245578056066e-05,3.619070086328911e-05,0.9884495457969241,0.34121347730539925,0.2760606590397098,0.276062603919494,0.10666325973539689,0.3279551627313519,0.33064658315620243,0.32628312192608266,0.015115132186362953
501,0.001646284063961746,1.0271247497695267e-05,4.430018954464237e-06,0.9983390146695861,0.011059468858762364,8.598524109996447e-05,3.659601642595909e-05,0.9888179498837117,0.32400403963590696,0.2870135220188144,0.2870151158272558,0.10196732251802287,0.3086803301449792,0.3407470561651599,0.3362497997940907,0.014322813895770265
502,0.0016202138288784126,1.0354246017543273e-05,4.4512843146321175e-06,0.9983649806407895,0.010885950328126183,8.669293706580149e-05,3.677715091671661e-05,0.9889905795838914,0.3160199420879541,0.29206910765502475,0.2920705320652214,0.09984041819179972,0.2998685322832704,0.345360967232875,0.34080258500403277,0.013967915479821787
503,0.0015952025629038472,1.0432153026783312e-05,4.47107808608236e-06,0.9983898942059833,0.01071943181129439,8.735768157678887e-05,3.6945956589461525e-05,0.9891562645505394,0.30841209937500147,0.29687191178374345,0.2968731710393135,0.09784281780194168,0.2915461274187806,0.34971656344529345,0.3451004729585804,0.013636836177345625
504,0.0015711737425730327,1.0505434108911353e-05,4.489550628293576e-06,0.9984138312726898,0.010559409599690922,8.798338171091174e-05,3.710368386092635e-05,0.9893155033347373,0.30115534065683713,0.3014402889845526,0.3014413873703712,0.0959629829882391,0.2836735054978557,0.35383494912233243,0.34916428914120123,0.013327256238610497
