tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_geraniol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_geraniol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_geraniol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_geraniol,phase2_w_water4C_aparicio2007
391,0.0010065173678524093,1.187062972498306e-05,4.091013432579079e-05,0.9989407018680969,0.0067845388904956404,9.971122340425824e-05,0.0003481978756829229,0.9927675520104173,0.2290345506087477,0.3019909378396124,0.30198913223236584,0.16698537931927407,0.22647550626642193,0.37212202129009514,0.3770576009315571,0.024344871511925933
392,0.0009838573678071741,1.1924702020170936e-05,4.126777336952842e-05,0.998962950156803,0.006632639944657989,0.00010017815724206606,0.00035128650424244725,0.9929158953938575,0.22369223150089504,0.3050844437785135,0.3050833496158564,0.16613997510473502,0.22069203805825544,0.37508271443194313,0.380058472068999,0.024166775440802462
393,0.0009622036366298234,1.1975763056680394e-05,4.1609082084978545e-05,0.9989842115182286,0.006487450371218742,0.00010061934194296085,0.00035423489328738605,0.9930576953935509,0.21859212204901984,0.30803435830667947,0.3080339572808102,0.16533956236349048,0.21519672646151364,0.377895341720424,0.3829092857710633,0.0239986460469991
394,0.003087091734439473,2.3925779414347144e-06,5.536467530352446e-06,0.9969049792200887,0.020569842896264647,1.9866380879611595e-05,4.658116496049683e-05,0.9793637095578952,0.6612223582793263,0.02778248178704236,0.027776715073670587,0.28321844485996084,0.8557585162114036,0.04480700970097096,0.04539214776448288,0.05404232632314254
395,0.0028568710608052133,4.055135303734821e-06,9.777430406841645e-06,0.9971292963734842,0.01905993600615278,3.3713773996237776e-05,8.236670265735693e-05,0.9808239835171937,0.6275490877375557,0.05269067899640489,0.052681022202033564,0.26707921106400573,0.7853129745467132,0.08216750285730827,0.08324255697414563,0.04927696562183277
396,0.002667191699530777,5.280411099872205e-06,1.3189480329769517e-05,0.9973143384090395,0.01781307497591836,4.3946432303276593e-05,0.00011122655807666769,0.9820317520337017,0.5958760570565568,0.07499310527958426,0.07498084587534623,0.25414999178851266,0.7253709851992127,0.113761891620711,0.11525259924072316,0.04561452393935314
397,0.002506508204854209,6.222965172732818e-06,1.6029055657368124e-05,0.9974712397743157,0.01675479509887473,5.18368478020484e-05,0.0001352926102975531,0.9830580754430257,0.5664670945526771,0.09499663921328148,0.09498268867620012,0.24355357755784124,0.6738121561970113,0.14081328137692603,0.1426608351858745,0.04271372724018827
398,0.00236758704203953,6.971939981175706e-06,1.8450329274177658e-05,0.9976069906887051,0.015838340627645015,5.812039906998124e-05,0.00015584899081025732,0.9839476899824747,0.53932074334416,0.11299319759030724,0.11297821545857614,0.2347078436069566,0.629027204983396,0.1642274791320544,0.16638461402453197,0.04036070186001753
399,0.002245613209980092,7.58234561970039e-06,2.055264836995042e-05,0.9977262517960303,0.015032532059659908,6.32516682288771e-05,0.00017372452186227469,0.9847304917502488,0.5143192623734587,0.12924289632421046,0.12922736719386577,0.227210474108465,0.5897825784638678,0.18468730976234873,0.1871155131320162,0.03841459864176718
400,0.002137222452702299,8.08998957841908e-06,2.2403642605785463e-05,0.9978322839151135,0.014315549594188457,6.752700426210977e-05,0.00018948423488393185,0.9854274391666654,0.4912992372735586,0.14397117051527317,0.143955454194928,0.22077413801624032,0.5551211879714534,0.20271620760506692,0.20538370629276465,0.03677889813071518
401,0.002039969823042731,8.519207743783184e-06,2.4051429395382804e-05,0.9979274595398181,0.013671513084379375,7.114809422354274e-05,0.00020353067832588014,0.9860538081430711,0.47008551262962345,0.15737106689650596,0.1573554323107,0.2151879881631705,0.5242911486280526,0.2187216488416236,0.22160193477769327,0.03538526775263056
402,0.001952020035845473,8.887137124693781e-06,2.5531496271721607e-05,0.9980135613307581,0.01308848631572893,7.425714655477892e-05,0.0002161611132080041,0.9866210954245082,0.4505072912777758,0.16960717359714744,0.16959182237937853,0.21029371274569827,0.4966946512181711,0.2330253125973693,0.23609604642555024,0.03418398975890935
403,0.0018719579783914356,9.206208779188961e-06,2.6870801217810006e-05,0.9980919650116116,0.012557254218675788,7.695744382805112e-05,0.00022760162364139093,0.9871381867138548,0.43240531561983914,0.18081975645763917,0.18080483975486245,0.20597008816765927,0.4718509981251298,0.24588438933644838,0.249126573061056,0.033138039477365676
404,0.0017986677562498408,9.485669491798822e-06,2.809033148657836e-05,0.9981637562427718,0.012070541534465521,7.932590166568999e-05,0.00023802842245060474,0.9876121041414182,0.4156345519593434,0.19112856131556982,0.1911141919870628,0.20212269473802405,0.4493695919574336,0.25750688875304983,0.2609042327319921,0.03221928655752453
405,0.0017312526225800782,9.732546973055827e-06,2.9206765252820236e-05,0.9982298080651941,0.011622495108737514,8.142104266525825e-05,0.0002475816976344157,0.9880485021509627,0.40006462437010065,0.20063611557319946,0.200622377187118,0.1986768828695819,0.4289299626757048,0.2680628115986213,0.27160124399305363,0.03140598173262035
406,0.001668980282669945,9.952283021971406e-06,3.023358907623234e-05,0.9982908338452318,0.011208329964989,8.328823197946087e-05,0.00025637493099724693,0.9884520068720343,0.38557916146096083,0.20943051696573037,0.20941747052302578,0.19557285105028313,0.41026682166409467,0.2776924233620544,0.2813597054619413,0.03068104951190965
407,0.001611244406331822,1.0149159289258086e-05,3.1181869563589535e-05,0.9983474245648154,0.010824080056645853,8.496320080126867e-05,0.0002645013373629485,0.98882645540519,0.3720746729476269,0.2175877617888959,0.21757545080627702,0.19276211445720015,0.39315874815894836,0.2865124662906488,0.290297887570211,0.030030897980191738
408,0.0015575370202611097,1.0326594287617244e-05,3.206080598446919e-05,0.9984000755794668,0.010466419365155662,8.647450646235015e-05,0.000272038479387581,0.9891750676489943,0.3594592530199092,0.22517366751045084,0.22516212190072935,0.19020495756891057,0.3774195269617656,0.29462088060466685,0.2985150145262695,0.029444577907298104
409,0.0014605503328404589,1.0633690234439323e-05,3.3640398630916724e-05,0.9984951755782941,0.00982000103804676,8.909436439712575e-05,0.000285596109991292,0.9898053084875649,0.3365782859998152,0.2388531277246942,0.23884316245173004,0.18572542382376056,0.34944007955812817,0.3090215574770275,0.31310902271140345,0.028429340253441
410,0.001416587418173723,1.0767476496401996e-05,3.4353228484389294e-05,0.9985382918768455,0.009526757101029687,9.023746117708224e-05,0.0002917194719492286,0.9900912859658441,0.3261756976771103,0.24504043890322535,0.24503127380555745,0.18375258961410704,0.33695012726740214,0.31544453645246784,0.31961833966906517,0.027986996611064886
411,0.0013752650747803664,1.0890265289198521e-05,3.502145877987943e-05,0.9985788232011505,0.009250995355024024,9.128758783298931e-05,0.00029746264110239943,0.9903602544160405,0.31638601764093277,0.2508459226764973,0.2508375571928787,0.18193050248969123,0.3253221664226397,0.3214212926119239,0.3256754973590426,0.027581043606393737
412,0.0013363439492248667,1.100336413640896e-05,3.564929218404829e-05,0.9986170033944546,0.008991141674602054,9.22557190423652e-05,0.0003028612074076979,0.990613741398948,0.30715787947793793,0.25630358536716513,0.2562960149877957,0.1802425201671012,0.31447000286328086,0.3269967744463678,0.3313260372192575,0.0272071854710938
413,0.00129961394486115,1.1107879410200838e-05,3.624039796928099e-05,0.9986530377777594,0.008745813275685995,9.315114934632585e-05,0.0003079462678401849,0.9908530893071275,0.2984453159508466,0.26144355466277563,0.2614367718168613,0.17867435756951638,0.3043185492850246,0.33221009152768727,0.33660958528644447,0.026861773900843752
414,0.0012648897126404323,1.1204754660186143e-05,3.679799867861553e-05,0.9986871075340208,0.00851378935407585,9.398181225400134e-05,0.0003127451535922749,0.9910794836800779,0.29020709868859457,0.2662926074073126,0.2662866021688388,0.17721369173525406,0.29480209469754465,0.33709543172643325,0.34156078135516854,0.02654169222085365
415,0.0012320069600645917,1.1294799445299184e-05,3.732493827631534e-05,0.9987193733022137,0.008293987030277556,9.475452039129557e-05,0.00031728200217712063,0.9912939764471541,0.28240616917697575,0.27087461812258795,0.2708693787729199,0.1758498339275164,0.2858628875699399,0.34168281154462704,0.34621003909109554,0.026244261794337604
416,0.001200819431741706,1.137871241602622e-05,3.782373805896204e-05,0.9987499781177833,0.008085441658543026,9.547515789596193e-05,0.00032157822712354994,0.9914975049564374,0.27500914359588463,0.27521093779244105,0.2752064512698126,0.17457346734186174,0.2774499677368703,0.3459986932268257,0.3505841711952625,0.02596716784104155
417,0.0011711964018369112,1.1457099527820548e-05,3.82966419356186e-05,0.9987790498566997,0.007887290461057125,9.614883232492924e-05,0.00032565289857437296,0.9916909078080436,0.2679858829630205,0.27932071584221135,0.27931696810142237,0.17337643309334577,0.2695181978297641,0.3500664955802783,0.3547069068977021,0.025708399692255628
418,0.0011430206510246142,1.153048996379065e-05,3.87456575266066e-05,0.998806703201485,0.007698759325371142,9.678000756138394e-05,0.0003295230891663259,0.991874937577901,0.26130911827312603,0.28322117341562747,0.28321814971592985,0.17225155859531663,0.2620274554467165,0.3539070189867367,0.3585993225271731,0.025466203039373754
419,0.0011161866319716405,1.1599346440557914e-05,3.917258286855423e-05,0.9988330414387192,0.0075191508027629495,9.737258986787254e-05,0.0003332040985679334,0.9920502725088012,0.25495412682825636,0.28692783986858356,0.28692552500450147,0.17119250829865848,0.25494195636455413,0.3575388016191339,0.3622802023914373,0.025239039624874775
420,0.001090599069456039,1.1664076426523571e-05,3.95790369209958e-05,0.9988581578171964,0.007347834964720941,9.793002163822834e-05,0.0003367097105885816,0.9922175253030522,0.24889844727433127,0.29045475299494933,0.29045313148077906,0.17019366824994045,0.24822968395869516,0.36097841859473284,0.36576634184991436,0.02502555559665757
421,0.0010661716920729143,1.1725039891613445e-05,3.9966481011836485e-05,0.9988821367870236,0.007184241101502478,9.845534620182995e-05,0.00034005237387894004,0.9923772511784168,0.24312163230395625,0.29381463310579586,0.2938136893230487,0.16925004526719925,0.2418619064763386,0.36424073514678695,0.3690728038058623,0.02482455457101205
422,0.0010428261667815852,1.1782556052300758e-05,4.033623798652892e-05,0.9989050550391797,0.0070278507462659175,9.89512642606138e-05,0.000343243363418502,0.9925299546260549,0.23760503188158044,0.2970190331064346,0.29701875142128525,0.16835718359069965,0.2358127665517975,0.36733912154598064,0.37221313644905424,0.024634975453167614
423,0.0031072082695556844,2.237730874595116e-06,5.16024760510801e-06,0.9968853937519646,0.02070159857531864,1.857858339249836e-05,4.3411041809683985e-05,0.9792364117994792,0.6639086875055891,0.02572543932385213,0.02572069208829699,0.2846451810822618,0.861758893086088,0.04161131549514317,0.042155691854043865,0.05447409956472508
424,0.0028896442209834054,3.830436309275105e-06,9.180813681053058e-06,0.9970973445290263,0.019275110013374407,3.183991938570974e-05,7.732675991150836e-05,0.9806157233073284,0.6326680556916541,0.04899422957876473,0.04898620937088925,0.2693515053586919,0.7955194423946306,0.07676991284618451,0.07777586938329045,0.049934775375894386
425,0.0027084931499223143,5.024219630349557e-06,1.245245443498797e-05,0.9972740301760123,0.01808479068749112,4.180474555509512e-05,0.00010498732128897317,0.9817684172456649,0.6030627225543055,0.07000866543016492,0.0699984105258153,0.25693020148971424,0.7385301257966859,0.106838739050779,0.10824056702471199,0.04639056812782316
426,0.0025538267142292547,5.954071872811589e-06,1.5197524092799333e-05,0.9974250216898051,0.01706663364820536,4.958402028736327e-05,0.0001282405670391509,0.9827555417644682,0.5753592916671895,0.08900819285512003,0.08899645457919628,0.2466360608984943,0.6890403884433492,0.13283323664960603,0.1345781030222998,0.04354827188474498
427,0.0024192788708624667,6.7000671894237095e-06,1.755300765152097e-05,0.9975564680542967,0.016179511791920263,5.583800093214739e-05,0.00014822694958264762,0.9836164232575649,0.5495961328455607,0.10622677218361433,0.1062141047868659,0.23796299018395917,0.6456941915360922,0.1555207779159558,0.15756565281929055,0.04121937772866144
428,0.0023005396288061143,7.312687325526721e-06,1.960873174442102e-05,0.9976725389521238,0.01539553211726677,6.098362173604547e-05,0.00016569547149309244,0.984377788789504,0.5257035977482198,0.1218775205419121,0.1218643385536969,0.2305545431561712,0.6074333206713185,0.1754900492875992,0.17779946361396692,0.03927716642711535
429,0.0021945593542074034,7.825345603617124e-06,2.142662532151406e-05,0.9977761886748675,0.014694928102380156,6.529724900443026e-05,0.00018116323126960693,0.9850586114173459,0.5035640491998215,0.13614862099786842,0.13613523744597944,0.2241520923563307,0.5734237730137518,0.1931992548707455,0.1957436483991432,0.037633323716359385
430,0.0020991004833197766,8.261054906023077e-06,2.3051163605183905e-05,0.997869587298169,0.014063176741926902,6.896947787685665e-05,0.00019500206394063165,0.9856728517162557,0.4830423938898656,0.1492038416597329,0.1491904944143723,0.2185632700360292,0.543001291352493,0.20900989310424745,0.21176438254981164,0.03622443299344794
431,0.0020124710966052005,8.636198312082616e-06,2.4515382782255896e-05,0.9979543773223004,0.013489282574869492,7.213616175128347e-05,0.00020748849857892267,0.9862310927648003,0.4640015877215411,0.1611847918592607,0.16117166228415308,0.21364195813504516,0.5156312846398113,0.22321073558528298,0.22615418373715943,0.035003796037746365
432,0.0019333589777673994,8.962767291133331e-06,2.584451707892324e-05,0.9980318337378625,0.01296470754131735,7.48968527996527e-05,0.00021883399815374465,0.9867415616077293,0.4463103030935705,0.17221367082964098,0.17220089727703766,0.20927512879975077,0.49087922554898517,0.23603509848687623,0.23914940176908342,0.033936274195055224
433,0.0018607245147590178,9.249750141317038e-06,2.7058300802169246e-05,0.9981029674342975,0.012482679616274216,7.732625358694856e-05,0.00022920411667207017,0.9872107900134667,0.42984641605526036,0.1823959689885125,0.18238365673759063,0.2053739582186364,0.46838861042011554,0.24767346229810294,0.25094299878344817,0.03299492849833338
434,0.0017937288635150065,9.504021871499809e-06,2.8172473599241754e-05,0.9981685946410143,0.012037728622873764,7.948156361247964e-05,0.00023873103509681134,0.987644058778417,0.4144982790005991,0.19182291824870187,0.19181114693593204,0.201867655814767,0.4478643950420702,0.25828282209644177,0.2616940189085184,0.03215876395296954
435,0.0017316846575204045,9.730936307726447e-06,2.9199804874985535e-05,0.9982293846012968,0.011625367505160435,8.140737198603323e-05,0.00024752209925128906,0.9880457030236022,0.4001648144739191,0.20057362281663346,0.20056245206053425,0.19869911064891319,0.4290604170340895,0.267993705268406,0.2715346958921305,0.03141118180537419
436,0.0016202582967243155,1.0118789947018744e-05,3.10342306356038e-05,0.9983385886826931,0.01088408649623974,8.470470502873421e-05,0.00026323574519696773,0.9887679730535346,0.3741872592307942,0.2163127351177348,0.21630288480261067,0.19319712084886037,0.39581724407554125,0.28514057866199694,0.28891106477725315,0.03013111248520851
437,0.0015699893564395078,1.0285878969985091e-05,3.185746325218452e-05,0.9983878673013383,0.010549363879934909,8.61275706968832e-05,0.0002702943103947668,0.9890942142389735,0.3623882978244594,0.22341374615080856,0.223404593533531,0.1907933624912011,0.3810536675909124,0.2927474326335375,0.29661986179206673,0.029579037983483335
438,0.0015228655490304034,1.0438255003486675e-05,3.262677890308399e-05,0.9984340694170629,0.010235413454981907,8.742647218403539e-05,0.000276894402920804,0.9894002656699133,0.3512925455618298,0.23006610101423458,0.23005766004639533,0.18858369337754025,0.36735112155751476,0.2998032191308251,0.30377028093337416,0.029075378378285985
439,0.001478585923726786,1.0577790760679024e-05,3.334756108674298e-05,0.9984774887244259,0.009940261492759537,8.86170803355854e-05,0.00028308148641992194,0.9896880399404849,0.3408411834528875,0.23631051475365134,0.2363027932229787,0.1865455085704825,0.3545993670794198,0.3063657141059518,0.31042085833504757,0.028614060479580813
440,0.0014368889115265874,1.0706052592545774e-05,3.402446354316793e-05,0.9985183805723377,0.009662191130439627,8.971251391615204e-05,0.0002888948939069892,0.9899592014617373,0.33098141497732364,0.24218299621039296,0.24217599701336492,0.18465959179891853,0.3427028900792519,0.31248489551462005,0.3166222302343091,0.02818998417181889
441,0.0013975456899817489,1.0824359450032315e-05,3.466153343243209e-05,0.9985569684171358,0.009399699252119082,9.072382917464021e-05,0.00029436885859547194,0.9902152080601109,0.32166579212513946,0.24771549907865112,0.24770922123507663,0.18290948756113276,0.3315785305852791,0.31820421526589243,0.32241842144343613,0.027798832705392355
442,0.0013603549848020073,1.0933831287592563e-05,3.526231341781199e-05,0.9985934488704926,0.009151462699197054,9.166042216708112e-05,0.0002995333690999423,0.9904573435095358,0.3128516012050988,0.25293646334137887,0.25293090280709496,0.18128103264642734,0.3211535523637053,0.323561629010085,0.32784788853114905,0.027436930095060545
443,0.0013251388365079857,1.1035425188503885e-05,3.582992094244067e-05,0.9986279958173612,0.008916310728654023,9.253032914317083e-05,0.00030441483380860287,0.9906867441083942,0.30450032557279066,0.25787127825656814,0.2578664285765552,0.1797619675940859,0.3113640632566884,0.32859043790435694,0.33294437254944254,0.027101126289512167
444,0.0012917391663673221,1.1129964107753995e-05,3.63671128250926e-05,0.9986607637566999,0.008693202658467195,9.334046571159041e-05,0.0003090366225956671,0.9909044202532256,0.2965771704081185,0.2625426748237487,0.26253852765863683,0.1783416271094959,0.3021537133493526,0.3333199803157835,0.3377375997539569,0.026788706580906964
445,0.0012600149420588266,1.1218159433053824e-05,3.687633721278349e-05,0.9986918905612954,0.008481209402668369,9.409681467590955e-05,0.000313419502723247,0.9911112742799325,0.2890506450603799,0.2669710606048976,0.2669676061565051,0.17701068817821722,0.29347261598674085,0.3377762039157691,0.3422538611644158,0.026497318933074217
446,0.0012298399133042278,1.1300630488016e-05,3.735978037964253e-05,0.9987214996758281,0.008279498723162864,9.48045885463473e-05,0.00031758203200603265,0.9913081146562848,0.28189219463382137,0.27117480462890764,0.27117203198464906,0.1757609687526219,0.2852764482253607,0.3419821412776323,0.34651649437483695,0.026224916122170087
447,0.001201100549573661,1.1377917282994871e-05,3.7819396994460314e-05,0.9987497021361489,0.008087321761016723,9.546833579766068e-05,0.00032154081278215033,0.9914956690904034,0.27507587991191856,0.275170484905161,0.27516838231759855,0.17458525286532184,0.27752569763984153,0.34595830821147716,0.35054628709749297,0.0259697070511882
448,0.0011736944952576525,1.1450494094947847e-05,3.825694453721073e-05,0.9987765980661102,0.007904002967896406,9.609205416091465e-05,0.00032531078147262184,0.9916745941964701,0.2685780925688958,0.27897309816492577,0.2789716532784167,0.17347715598776173,0.27018502753824264,0.3497230380064341,0.3543618157792802,0.02573011867604306
449,0.0011475291630052254,1.1518778895895675e-05,3.8674007357777523e-05,0.9988022780507411,0.007728930916311644,9.66792693129454e-05,0.0003289054109057657,0.9918454844034698,0.262377306890723,0.28259624274333306,0.2825954427780672,0.17243100758787658,0.2632227402176441,0.35329276410801197,0.3579797319820961,0.025504763692247794
450,0.0011225205501912375,1.1583141584736574e-05,3.907201774313351e-05,0.9988268242904809,0.007561550564432046,9.72331036310279e-05,0.0003323368876284494,0.9920088794443085,0.2564538601083615,0.28605227571368586,0.286052107615087,0.1714417565628658,0.2566103206475673,0.35668225977125007,0.36141500517802977,0.025292414403152944
451,0.0031247150355884707,2.101697571584613e-06,4.832037367782194e-06,0.996868351229472,0.020816237914660897,1.7447502591797577e-05,4.064604171937402e-05,0.9791256685410279,0.6662128494236432,0.023951355794715024,0.02394741496503342,0.2858883798166083,0.8669580603078644,0.0388406428627761,0.039349559260508156,0.054851737568851325
452,0.0029185027254754053,3.629332858048048e-06,8.653596096784455e-06,0.9970692143455697,0.019464518632788502,3.016348995802201e-05,7.287462519287873e-05,0.9804324432520606,0.6370870671435576,0.045779676172823386,0.04577296872819322,0.27136028795542594,0.8044625062606733,0.07203622706005687,0.072981409716272,0.05051985696299787
453,0.0027451739863679787,4.791786936178213e-06,1.1795233280227773e-05,0.9972382389934156,0.01832600538277277,3.986269506963153e-05,9.942614892595442e-05,0.9815347057732315,0.6093120865489181,0.06563988482869372,0.06563125688537819,0.25941677173701017,0.7501727313696039,0.10070719836745784,0.10203010899263829,0.04708996127029995
454,0.002596130380223471,5.70757137498344e-06,1.4450956391294455e-05,0.9973837110920102,0.017345286542678896,4.7520122759014026e-05,0.00012191235438546193,0.9824852809801766,0.5831477227564654,0.0837213047926461,0.08371138053940842,0.24941959191147994,0.7026278328523633,0.12570541229192644,0.12735834831900095,0.04430840653670934
455,0.0024657412410089706,6.448791344452767e-06,1.6742980873541776e-05,0.997511066986773,0.01648600276214375,5.3730071410654756e-05,0.00014135032096470728,0.983318916845481,0.5586575804487743,0.10021344764950195,0.10020269545356349,0.24092627644816028,0.660675658037047,0.14768617295703035,0.1496298231741156,0.04200834583180721
456,0.002350133853313783,7.0618042898136985e-06,1.875276565552411e-05,0.9976240515767408,0.015723104055954295,5.887522648993659e-05,0.0001584189626936208,0.9840596017548622,0.5358065712196989,0.11529241345279145,0.11528118912109418,0.2336198262064156,0.6234026863885269,0.16716008668767152,0.16936171003359876,0.040075516890202785
457,0.002246535154547114,7.57777366575756e-06,2.053715470604909e-05,0.9977253499170811,0.01503862683580008,6.32132059723359e-05,0.00017359267172964733,0.9847245672864978,0.5145118046026934,0.1291163554539224,0.12910493166770493,0.22726690827567925,0.5900787675679329,0.1845300616059906,0.18696212063073078,0.03842905019534575
458,0.0021528917784570745,8.018433136802516e-06,2.2137344163080103e-05,0.9978169524442431,0.014419251934116365,6.692390377460832e-05,0.00018721566991426278,0.9853266084921948,0.4946697040681377,0.1418249456199297,0.14181353258834087,0.22169181772359173,0.5601150834363402,0.20011783886270718,0.202756963805292,0.03701011389566063
459,0.002067639982398852,8.399415113708965e-06,2.3584148296857924e-05,0.9979003764541906,0.013854823714699697,7.013686526505438e-05,0.0001995457251461828,0.9858754936948891,0.47617052387610753,0.15354052752138225,0.15352928783593212,0.216759660766578,0.5330324860287717,0.21418320940405225,0.2170094040261447,0.035774900541031385
460,0.001989560045950588,8.732259661856494e-06,2.4901231985987028e-05,0.9979768064624016,0.013337411671270378,7.294782877876905e-05,0.000210781013459761,0.9863788594864911,0.4589060488056981,0.16436989545879666,0.16435895499530004,0.2123651007402052,0.5084376448353449,0.22693810207923912,0.22993412795617146,0.03469012512924443
461,0.0019176811496275994,9.025679612447203e-06,2.610718279317282e-05,0.9980471859879668,0.012860696754401251,7.542915373569977e-05,0.00022107735367057565,0.9868427967381924,0.442773486545085,0.1744061932287302,0.174395649282703,0.20842467094348183,0.48600497557518446,0.2385570383089721,0.24170793223809933,0.033730053877744116
462,0.0018512169883056148,9.286381600689794e-06,2.721688092159661e-05,0.998112279749172,0.012419555584208725,7.763659463464454e-05,0.00023055961076938627,0.9872722482103873,0.42767726316916244,0.18373072381694863,0.18372065126044157,0.2048713617534474,0.46546285199214377,0.24918498701740827,0.25247767884940453,0.03287448214104343
463,0.0017320549362807647,9.729555428684773e-06,2.9193838736240325e-05,0.9982290216695543,0.01162782930297467,8.139565174781682e-05,0.00024747101435165753,0.9880433040309258,0.4002506816912839,0.2005200638447769,0.20051109149979143,0.1987181629641476,0.42917223427004314,0.26793447296555084,0.27147765340761404,0.03141563935679185
464,0.0016783649228483365,9.919558590139183e-06,3.007944093137566e-05,0.9982816360776302,0.011270764295419611,8.30100247633706e-05,0.00025505443628548387,0.9883911712435316,0.38776790357276736,0.20810193307957248,0.20809356428610956,0.19603659906155077,0.4130660634514319,0.27624536180160814,0.2798997140377158,0.030788860709244154
465,0.0016280650582328915,1.009236222232892e-05,3.090629214414364e-05,0.9983309362874005,0.010936052087468414,8.44797980819512e-05,0.0002621391390348379,0.9887173289754149,0.3760157323923069,0.2152084380541411,0.21520069573583636,0.19357513381771566,0.39812354508368514,0.28395032187466634,0.28770781993285544,0.030218313108793006
466,0.0015808240346817882,1.0250219332167959e-05,3.168040231597361e-05,0.99837724534367,0.01062152388778423,8.582378851911026e-05,0.00026877578361302247,0.9890238765400836,0.36493492181126175,0.22188222534632615,0.22187512523250347,0.19130772760990872,0.38422326048702005,0.29111324474747197,0.2949667022996675,0.029696792465840532
467,0.0015363552495932988,1.0395002202706099e-05,3.2406936851072334e-05,0.998420842811353,0.010325301986552135,8.70576465812768e-05,0.000275007947799868,0.9893126324190668,0.3544719571324275,0.22816109907277116,0.2281546511134572,0.18921229268134412,0.3712600600848404,0.29778935634972,0.3017323135805935,0.02921826998484607
468,0.0014944090793897336,1.0528281120953054e-05,3.309036975085114e-05,0.9984619722697384,0.010045749634011381,8.819450941832509e-05,0.0002808734064079234,0.9895851824501624,0.34457847957187965,0.2340786657351325,0.23407287523503592,0.18726997945795196,0.35914243759421044,0.30402663466364355,0.3080532635391982,0.028777664202947813
469,0.0014547667067731208,1.0651381928473141e-05,3.373459955094421e-05,0.9985008473117474,0.009781430959434656,8.924547828246485e-05,0.0002864051007717797,0.9898429184615111,0.33521076173516096,0.23966488985070988,0.23965975838185513,0.18546459003227397,0.34779039587925675,0.3098669598543086,0.31397198433713325,0.0283706599293014
470,0.0014172352762144747,1.0765433088764019e-05,3.434304522635977e-05,0.9985376562454704,0.009531079508963099,9.022000940594935e-05,0.00029163194152840866,0.9900870685401025,0.32632921653329217,0.2449465603307452,0.24494208647040608,0.18378213666555657,0.33713369783518987,0.31534705130250096,0.31952567975897983,0.027993571103329402
471,0.0013816439416065108,1.0871401108195286e-05,3.491872093771906e-05,0.9985725659363476,0.009293572555281222,9.112620826892215e-05,0.00029657943447957373,0.9903187218019703,0.3178979601400168,0.24994769260467706,0.2499438725340206,0.18221047472128546,0.3271104264156293,0.3204992379534258,0.3247471055953646,0.027643230035580283
472,0.0013478406561680254,1.097011877807188e-05,3.546429700418175e-05,0.9986057249280497,0.009067910221003748,9.19710643800633e-05,0.000301270191454862,0.9905388485231613,0.30988441908462344,0.2546898721615784,0.25468670015286193,0.1807390086009362,0.31766579123597427,0.32535209477050353,0.32966521439576324,0.027316899597758845
473,0.0013156895224125846,1.1062307497922479e-05,3.598214923634559e-05,0.9986372660208532,0.00885319823222904,9.276063695710865e-05,0.0003057243438516088,0.9907483167869622,0.30225898010281593,0.2591925496079334,0.2591900184220756,0.17935845186717508,0.30875113424470396,0.3299309717726202,0.3343056914109504,0.02701220257172545
474,0.0012850686500784326,1.114859609929359e-05,3.647440207530009e-05,0.998667308351747,0.008648633978389761,9.350021161517582e-05,0.00030995990463184665,0.9909479059053632,0.2949946779320399,0.26347329382421086,0.26347139503585953,0.1780606332078896,0.3003230967433313,0.33425843601093674,0.33869140234391043,0.026727064901821546
475,0.0012558682520767965,1.122953420629119e-05,3.6942959118323215e-05,0.9986959592545986,0.008453494094869424,9.419441159972125e-05,0.0003139930243016506,0.9911383184692292,0.28806692060094957,0.26754801243434395,0.2675467366982748,0.17683833026643184,0.2923429185826837,0.3383546432224907,0.34284276986344064,0.026459668331385047
476,0.0012279891695306231,1.130560518846308e-05,3.7389534428375364e-05,0.9987233156908525,0.008267124857103065,9.484730573245478e-05,0.00031783825400017715,0.9913201895831643,0.2814532433054023,0.27143114049185224,0.2714304777613967,0.1756851384413488,0.2847758450979954,0.34223765115675425,0.3467780910311161,0.02620841271413429
477,0.0012013415536807676,1.1377235674587086e-05,3.781567570413431e-05,0.9987494655349406,0.008088933580097485,9.54624877248813e-05,0.00032150874014384863,0.9914940951920338,0.27513309176830014,0.27513580551631595,0.27513574522268947,0.17459535749269434,0.2775906235353714,0.3459236855324786,0.35051380674165455,0.02597188419049537
478,0.0031400899064604228,1.9812472940747164e-06,4.543176155202531e-06,0.9968533856700903,0.02091689908653038,1.644618336299571e-05,3.821298318538711e-05,0.9790284417469212,0.6682105792009312,0.022405706501372313,0.022402412778347834,0.2869813015193488,0.8715062718852803,0.03641556359343487,0.03689335183200199,0.05518481268928286
479,0.002944113796244563,3.448291995843911e-06,8.184214625885384e-06,0.9970442536971337,0.019632563435052836,2.8654819319144675e-05,6.891211443392049e-05,0.9802698696311942,0.6409389202332555,0.042958939316437884,0.042953298286163594,0.2731488421641431,0.8123625218916883,0.06785127421308657,0.06874259164916724,0.05104361224605798
