tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_geraniol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_geraniol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_geraniol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_geraniol,phase2_w_water4C_aparicio2007
369,0.001818343904959828,0.00013687597995872425,2.7946096064329336e-05,0.9980168340190171,0.012189959960462921,0.0011283718136384678,0.00023656121943155242,0.9864451070064671,0.4108280429491,0.15835733684086886,0.15842444908715234,0.27239017112287883,0.4857494781784653,0.23024445777035177,0.2365214954555029,0.04748456859568004
370,0.0017392336894314548,0.00014374657060273237,2.9229966464802964e-05,0.998087789773501,0.011664195130290104,0.0011854768107993538,0.0002475262730887766,0.9869028017858217,0.3944066981646205,0.16719063831022596,0.1672537424210454,0.27114892110410815,0.4633712872227879,0.24154359554931612,0.24811717639770506,0.04696794083019091
371,0.0016667869394786936,0.00015003118098722723,3.0396020616235886e-05,0.9981527858589178,0.011182354446607087,0.0012377514012104553,0.0002574933658677514,0.9873224007863147,0.3792328109130379,0.17533456373288514,0.17539330099662453,0.27003932435745237,0.44296555619629124,0.2518432548305966,0.25868616551705825,0.04650502345605385
372,0.001600186326586699,0.0001558024140443342,3.1459970596775144e-05,0.9982125512887723,0.010739091153755514,0.0012857895436943969,0.00026659465299077,0.9877085246495593,0.3651715960308868,0.18286627653188703,0.1829204064167407,0.26904172102048557,0.42428245965723776,0.26127054057341975,0.26835914190584687,0.04608785786349555
373,0.001538744628968833,0.00016112122980454078,3.243481974641305e-05,0.9982676993214802,0.010329903716356576,0.001330090602999882,0.00027493964076837746,0.9880650660398752,0.35210660123647186,0.18985192794742645,0.1899012994245122,0.26814017139158947,0.4071126409787016,0.2699318714577705,0.2772454997862638,0.04570998777726416
374,0.0014818794627161588,0.0001660392105336336,3.333142701717219e-05,0.998318749899733,0.009950972678449077,0.0013710776391000752,0.0002826198820272302,0.9883953298004237,0.3399368028423881,0.19634854299002208,0.19639307294736544,0.2673215812202245,0.39127934580897905,0.277917026644681,0.28543751543260354,0.045366112113736486
375,0.0014290937982714736,0.00017060031991124628,3.4158937847911446e-05,0.9983661469439693,0.009599034679562869,0.0014091116353087288,0.00028971256612745917,0.988702141119001,0.3285741790705415,0.20240552066646772,0.20244517753152852,0.26657512273146217,0.3766323136935485,0.28530227458439505,0.29301356823473484,0.045051843487321615
376,0.0013799606908948257,0.0001748422689216728,3.4925111659218095e-05,0.9984102719285243,0.009271283565420606,0.0014445025611269772,0.00029628325065883104,0.9889879306227936,0.3179417313794016,0.2080658604728217,0.2081006517157627,0.26589175643201396,0.363042996019977,0.29215282366385237,0.30004066313820693,0.044763517177963535
377,0.001334111278544108,0.0001787976080608489,3.56365799446697e-05,0.9984514545334504,0.008965292560070209,0.0014775182322778158,0.00030238801712725356,0.9892548011905247,0.30797183376912834,0.2133671544012659,0.21339711694420382,0.26526389488540203,0.3504007706788881,0.298524756343863,0.3065764211000693,0.044498051877179784
378,0.0012912250667586984,0.00018249457265619523,3.6299041714640096e-05,0.9984899813188706,0.00867895116269717,0.0015083911749388232,0.0003080751046303829,0.9895045825577337,0.2986048816014914,0.21834241333075977,0.2183676061590306,0.26468509890871816,0.3386099250481067,0.3044665738521555,0.3126706685049819,0.04425283259475604
379,0.0012510222432381738,0.0001859577898071465,3.6917425889492786e-05,0.9985261025410651,0.008410415185602798,0.0015373243756631211,0.00031338626931081884,0.9897388741694233,0.28978814412868453,0.22302073558201355,0.22304123402562762,0.2641498862636742,0.3275872247523563,0.3100204346005325,0.3183667112474256,0.04402562939968559
380,0.0012132573457174884,0.00018920883457503363,3.749601656148753e-05,0.998560037803146,0.00815806552743271,0.0015644958093803082,0.0003183578337380651,0.9899590808294488,0.28147481537377295,0.22742786889954222,0.22744376019701734,0.2636535555296675,0.31725994487842113,0.3152231589639213,0.3237023683016386,0.04381452785601898
381,0.0011777141793063055,0.00019226670494955903,3.8038559256986245e-05,0.9985919805564872,0.007920475058027008,0.0015900623117775672,0.00032302157830626973,0.9901664410518891,0.27362321106591836,0.23158667546983236,0.23159805531923428,0.2631920581450151,0.3075642616108503,0.32010704811810453,0.3287108139118279,0.043617876359217295
382,0.0011442014445774236,0.00019514817441680787,3.854833780970757e-05,0.998622102043196,0.00769638007758209,0.0016141624548255842,0.00032740538623003966,0.9903620520813623,0.26619609689506646,0.2355175266425378,0.23552449651756413,0.2627618799448315,0.29844393149458126,0.3247005576682067,0.33342127034414315,0.043434240493068946
383,0.0011125493184215977,0.00019786812700555844,3.902824806311348e-05,0.9986505543065096,0.007484657999791986,0.0016369192843505534,0.0003315338630223932,0.9905468888528352,0.2591601120821357,0.23923862972983123,0.23924129479072856,0.26235996339730444,0.2898491978743029,0.3290288530785119,0.33785957901917174,0.0432623700280135
384,0.0031222889734235228,2.2587079239635973e-05,4.967607163735305e-06,0.9968501563401732,0.020797274707292302,0.00018500869599385374,4.178079759621108e-05,0.9789759357991177,0.6551386173884078,0.02352252517325286,0.02354723699078597,0.29779162044755325,0.8646379845501784,0.038175416714171656,0.039240742311627094,0.057945856424022876
385,0.0029049499211318964,4.1758539569215726e-05,9.061557070786771e-06,0.9970442299822281,0.019370240871436576,0.0003424052433359161,7.629487222582286e-05,0.9802110590130017,0.6183401157158647,0.044376962203900985,0.044418354003500964,0.2928645680767335,0.8007758800106893,0.07067077657546868,0.07263436935537787,0.05591897405846406
386,0.0027172746005993207,5.827842906536296e-05,1.2504715619314731e-05,0.997211942254716,0.018135542245791166,0.0004783035301353718,0.00010538213288068303,0.9812807720911928,0.5851772408066478,0.06296372571100228,0.06301604650976936,0.28884298697258065,0.7456770247018905,0.09866258436924302,0.10139362191731108,0.0542667690115555
387,0.0025532688120065206,7.268642283632492e-05,1.5447330893254355e-05,0.9973585974342639,0.017054707626959483,0.0005970349675977643,0.00013028587571156,0.9822179715297313,0.5552062535009528,0.07961663152050175,0.0796757101150981,0.2855014048634472,0.697661814899722,0.12302493297089678,0.12641910047163074,0.052894151657750396
388,0.0024085319532001505,8.537828518420487e-05,1.7995143587138222e-05,0.9974880946180286,0.016099416436878504,0.0007017846799733824,0.00015188300704424793,0.9830469158761038,0.5280297754444655,0.09461220795957227,0.09467498962911478,0.2826830269668473,0.6554511511355087,0.14442016234921562,0.14839297183539368,0.05173571467988191
389,0.0022797375060136693,9.66528324865508e-05,2.022514995405634e-05,0.9976033845115457,0.01524820679866383,0.0007949636091716689,0.0001708133569967268,0.9837860162351678,0.5033011150691294,0.10817957325030193,0.10824380564727708,0.28027550603329154,0.6180548782555362,0.1633590290794192,0.1678411117423169,0.05074498092272772
390,0.002164311258239808,0.00010674100856944153,2.2194986362669213e-05,0.9977067527468281,0.014484432326093671,0.0008784393786457398,0.00018755679015871842,0.9844495715051018,0.4807213107047028,0.12050919394944794,0.1205732095586702,0.27819628578717914,0.5846951037417087,0.18024158471170665,0.18517529799153618,0.049888013555048405
391,0.0019658432067081386,0.0001240497092124689,2.5521038402897736e-05,0.9978845860456765,0.01316913994551367,0.0010218873450764175,0.0002158753359622341,0.9855930973734477,0.44101822405499724,0.14206611122310528,0.14212630647847369,0.27478935824342376,0.5277279974762941,0.20904646384188724,0.21474557215660617,0.048479966525212505
392,0.0018798502755213444,0.00013153408726819193,2.6939069991915513e-05,0.9979616765672186,0.01259844561080908,0.0010840036739852704,0.00022796724581740325,0.9860895834693882,0.42348572294849807,0.15153989178932906,0.15159704669331517,0.27337733856885765,0.5032150663300341,0.22143209469889324,0.2274582803452503,0.04789455862582238
393,0.001801155467389441,0.0001383749618360768,2.822490951279208e-05,0.9980322446612616,0.012075760551376541,0.0011408263400172376,0.0002389417274196007,0.9865444713811866,0.4072733900417289,0.16027737637896636,0.16033100106612116,0.27211823251318357,0.48087923461747845,0.2327131616152554,0.23903618066233412,0.04737142310493209
394,0.0017288544326034589,0.00014465288881420393,2.939650459772499e-05,0.9980970961739847,0.011595183904007158,0.0011930126760018728,0.0002489493837385217,0.9869628540362524,0.39224057243358945,0.1683604557034133,0.16841019972958207,0.27098877213341516,0.4604428472469451,0.2430312065249037,0.2496248151828532,0.046901131045298125
395,0.0016621886781332431,0.0001504353340579699,3.0468645291563948e-05,0.9981569073425172,0.01115175955841349,0.0012411139744642411,0.0002581144812111021,0.9873490119859112,0.3782653336825042,0.17585945000467137,0.17590506963501165,0.2699701466778126,0.44167350556261975,0.25250457451036395,0.2593458548726051,0.046476065054411236
396,0.0016005168149231753,0.00015577927106863253,3.145364020555229e-05,0.9982122502738027,0.010741291113950387,0.0012855963978306588,0.0002665405620980256,0.9877065719261209,0.36524156602279484,0.1828350473492012,0.18287638080355942,0.2690470058244446,0.4243752166721137,0.2612329768003076,0.2683017986287965,0.04609000789878225
397,0.001543292432952645,0.00016073316589334546,3.23618208676346e-05,0.9982636125802863,0.010360199250391078,0.0013268569808949722,0.0002743146357170031,0.9880386291329969,0.3530766109686251,0.18933988525464443,0.18937683384090145,0.2682066699358291,0.4083815433774397,0.2693010210077238,0.2765796080403829,0.045737827574453674
398,0.0014900469249730177,0.00016533853015094109,3.320192945578585e-05,0.9983114126154202,0.01000541083482557,0.0013652361723461837,0.00028151040501754414,0.9883478425878107,0.3416892431119705,0.1954198224745032,0.195452336102194,0.2674385983113323,0.39355023694761987,0.27678096518294837,0.28425354245480744,0.0454152554146243
399,0.0014403759305865477,0.00016963113535866558,3.398141564338704e-05,0.9983560115184114,0.00967427126718723,0.0014010276547203734,0.0002881907394747484,0.9886365103386177,0.33100800757377685,0.20111498807028946,0.20114305406634847,0.26673395028958524,0.37975900041735594,0.2837348923983597,0.29138739714839923,0.04511871003588508
400,0.0013939286110769152,0.00017364198847671873,3.470667140823967e-05,0.9983977227290382,0.009364475042488166,0.0014344862455290916,0.00029440963372077234,0.9889066290782619,0.32096981909526046,0.206460638386685,0.20648427281266565,0.26608526970538887,0.36690210955912755,0.29021644024320253,0.29803628310854435,0.04484516708912553
401,0.00135039892675255,0.00017739809508160765,3.538321100905611e-05,0.9984368197671568,0.009074009184808815,0.001465834084710704,0.0003002137099642019,0.9891599430205164,0.31151880275455296,0.21148787483590686,0.21150711572083633,0.2654862066887039,0.35488770028119754,0.2962721911930964,0.30424805761746077,0.04459205090824528
402,0.0013095186708871724,0.00018092309408999593,3.601581927725951e-05,0.9984735424157456,0.008801108031026681,0.0014952657886492147,0.0003056434576284369,0.9893979827226956,0.3026053030783019,0.21622423127020804,0.2162391333125451,0.26493133233894495,0.3436355689588214,0.3019427951251239,0.3100644790731339,0.04435715684292085
403,0.0012710518148893062,0.00018423778226364505,3.660867234944814e-05,0.9985081017304976,0.008544216487346233,0.0015229527147999785,0.00031073424372610257,0.9896220965541277,0.2941850532510521,0.22069416741168135,0.2207047978201555,0.264415981517111,0.33307537941371523,0.30726388461914084,0.3155221485107079,0.044138587456436014
404,0.001234789658389836,0.00018736050766879865,3.7165426236014014e-05,0.9985406844077054,0.008301958449689116,0.001549046161891755,0.000315517054193413,0.9898334783342256,0.28621847711755183,0.2249194873044076,0.22492592252545732,0.26393611305258324,0.32314519177799855,0.3122668268189713,0.32065328290511624,0.04393469849791398
405,0.0012005470569729786,0.00019030753982463995,3.7689300403360246e-05,0.9985714561027991,0.008073112248520194,0.001573680386736001,0.0003200191948500135,0.9900331881698938,0.27867008727835063,0.22891968612690186,0.22892200926490563,0.26348821732984185,0.3137902453908148,0.31697934274186407,0.32548635206979804,0.0437440597975231
406,0.003138171537325097,2.1185769464248226e-05,4.663495185114643e-06,0.9968359791980256,0.020901440145914437,0.00017351719059056716,3.9219966018747374e-05,0.9788858226974763,0.6577570771550518,0.022029486496923732,0.022050134518204235,0.2981633018298202,0.8693019812484064,0.035802079071182276,0.03679701008029766,0.058098929600113744
407,0.0029323018961290442,3.93504053578974e-05,8.552275023589808e-06,0.9970197954234895,0.01954999806679497,0.0003226160590069724,7.199723942379047e-05,0.9800553886347743,0.6230679211585486,0.04171424771705753,0.04174904017342091,0.293468790950973,0.8088132698238404,0.06658800834621563,0.06843141493424054,0.05616730689570333
408,0.002753049927184243,5.513491801040943e-05,1.1854113165137385e-05,0.9971799610416402,0.018371079083050523,0.00045242442790153814,9.98816703975375e-05,0.9810766148186504,0.5915940066848177,0.059384189105263364,0.059428377782933216,0.2895934264269857,0.7561706073617173,0.0933395259105442,0.09591489389535277,0.054574972832385917
409,0.0025952921767994986,6.90007432102558e-05,1.4698350746048803e-05,0.9973210087292442,0.017331815913149418,0.0005666440229985365,0.0001239431602374801,0.9819775969036145,0.5629706391360892,0.07531824705156215,0.07536832678111449,0.2863427870312341,0.7099485612595675,0.11679925570152855,0.12001241093053948,0.053239772108364544
410,0.0024552096066085462,8.129148298531867e-05,1.7177590435050683e-05,0.997446321319971,0.01640764569960243,0.000668038473138541,0.00014494928822000134,0.9827793665390391,0.5368662841923761,0.08975063136406582,0.08980399291508986,0.283579091528468,0.6690445719769027,0.13753877973822545,0.14131254452811584,0.05210410375675606
411,0.0023298784897306823,9.226990268108329e-05,1.9360219749627428e-05,0.9975584913878386,0.015579718961452448,0.000758726309022849,0.00016346801108480105,0.98349808671844,0.5129876070366115,0.10287783806642777,0.10293252760829397,0.28120202728866667,0.6325933961076287,0.15600493727736256,0.1602752882210978,0.051126378393910946
412,0.002114787635025051,0.00011106903562748679,2.3031138828881246e-05,0.9977511121905186,0.0141564685509668,0.0009142814337827437,0.00019467031332961475,0.9847345797019209,0.4709161716080004,0.1258518468920969,0.12590515106277905,0.27732683043712353,0.5704317262945785,0.18746422220139453,0.19257491485932887,0.049529136644698095
413,0.002021733936392224,0.0001191849012011983,2.4591081465538348e-05,0.997834490080941,0.013539800303180437,0.000981540518743955,0.00020795148934167742,0.9852707076887339,0.4523080589892905,0.13595634391137368,0.13600757309548003,0.2757280240038559,0.5437170627381579,0.20097259813363846,0.20644191359991548,0.04886842552828808
414,0.001936644720798953,0.00012659673936633409,2.6003124983088174e-05,0.9979107554148515,0.012975417394845902,0.001043019996233994,0.00021998500208055027,0.9857615776068396,0.43508683009563415,0.14527932298788435,0.14532785660069572,0.2743059903157857,0.5193928727875026,0.21326647426414716,0.2190609996933523,0.04827965325499782
415,0.0018585214581289798,0.00013339371576459044,2.728774346693121e-05,0.9979807970826394,0.012456820998925729,0.0010994456059672847,0.0002309422625605085,0.9862127911325466,0.4191072146687077,0.1539070343005732,0.15395241231767037,0.2730333387130489,0.49715224131475766,0.22450264804039655,0.23059342062957774,0.04775169001526798
416,0.0017865291579322608,0.0001396502899978384,2.8461729955403618e-05,0.9980453588221145,0.011978568552273482,0.001151424296620393,0.0002409640513102639,0.9866290430997959,0.4042427359409299,0.1619136901078813,0.16195557634341198,0.2718879976077769,0.4767385726668747,0.2348120454138027,0.24117379755985283,0.04727558435946984
417,0.0017199634872506206,0.00014542918434343636,2.9539002320539966e-05,0.9981050683260854,0.01153606275966718,0.0011994680508535503,0.0002501671922066229,0.9870143019972727,0.39038295036136034,0.1693634447777271,0.16940159899080412,0.27085200587010866,0.457935701135434,0.24430484110783895,0.25091539875459223,0.04684405900213477
418,0.001658225707110431,0.00015078364957867092,3.0531203727982675e-05,0.9981604594395829,0.011125390505833504,0.0012440121000512833,0.00025864953147865987,0.9873719478626366,0.3774311095583549,0.176312008641287,0.1763462651805072,0.26991061661985083,0.4405602407637942,0.2530744104391907,0.2599142088318588,0.04645113996515628
419,0.0016008032451725873,0.000155759209626971,3.144815414516206e-05,0.9982119893910553,0.010743197787171532,0.0012854289706284781,0.0002664936858292482,0.9877048795563708,0.3653022066785422,0.1828079783611688,0.18283822970541608,0.26905158525487294,0.4244556096694511,0.26120041432212837,0.26825210482772116,0.04609187118069947
420,0.0015472544998044722,0.00016039503329911875,3.229819896016592e-05,0.9982600522679361,0.01038659173946907,0.0013240395457740743,0.00027376994021092207,0.9880155987745459,0.3539213006296854,0.1888939187757421,0.1889201027605169,0.2682646778340555,0.4094873087399974,0.2687512265735114,0.2759993547222888,0.04576210996420238
421,0.0014971968487738647,0.00016472502632333398,3.308848113568826e-05,0.9983049896437671,0.01005306322356507,0.0013601218850540265,0.00028053851274511177,0.9883062763786359,0.3432221086702175,0.19460725727006395,0.19462934711947527,0.26754128694024326,0.39553916370354414,0.2757858637225189,0.28321660355933465,0.045458369014602255
422,0.0014502969170090752,0.0001687786829809173,3.3825149108515535e-05,0.9983470992509015,0.009740423884380265,0.001393918109644316,0.000286851286224455,0.988578806719751,0.33314583431326217,0.19998103459417194,0.19999903110723727,0.26687409998532874,0.38251031147172115,0.28235553418691556,0.28995646758995536,0.04517768675140782
423,0.0014062628516576187,0.0001725817934992465,3.451352749360218e-05,0.9983866418273496,0.009446756147983865,0.0014256401310087084,0.0002927532319118742,0.9888348504890955,0.3236401550543322,0.20504451997127043,0.2050584453657273,0.26625687960867006,0.3703127581993352,0.2885048873834478,0.29626481946279,0.044917534954426894
424,0.0013648380594448717,0.0001761570251181993,3.515825499367951e-05,0.9984238466604431,0.009170372638539946,0.0014554743629345284,0.00029828356108377584,0.9890758694374419,0.31465837104067057,0.2098237291838339,0.20983362222919458,0.2656842775463009,0.3588693909585263,0.2942730311129814,0.3021818348608022,0.04467574306769003
425,0.0013257958364790848,0.00017952435936036124,3.576338605567131e-05,0.9984589164181049,0.008909781298946817,0.0014835852684716587,0.0003034765739601624,0.9893031568586214,0.30615868788907097,0.21434186486922566,0.21434777702744362,0.2651516702142598,0.3481123480209966,0.2996943663522244,0.30774285118872763,0.044450434438051384
426,0.001288935222489228,0.00018270150061013083,3.633248567057317e-05,0.9984920307912302,0.008663658477206135,0.0015101186817738771,0.0003083624530471617,0.9895178603879727,0.298103594345409,0.21861968181368052,0.21862167417014816,0.26465504967076225,0.3379816715485375,0.30479927417046143,0.31297907407341774,0.044239980207583275
427,0.0031521950309743468,1.9948164771195683e-05,4.3944713767417116e-06,0.9968234623328778,0.02099339956444875,0.00016336964752439891,3.695493819966126e-05,0.9788062758498273,0.6600608564867788,0.02071450552853181,0.020731850207494237,0.2984927877771951,0.8734193532755459,0.033706381861166756,0.03463961394227786,0.05823465092100957
428,0.0029566603254866626,3.7205022592266986e-05,8.097247806613724e-06,0.9969980374041145,0.019710041367293256,0.00030499056766730557,6.815844619792653e-05,0.9799168096188415,0.6272551979606372,0.03935234728012925,0.03938171364909882,0.29401074111013475,0.815971598482514,0.06295063993656798,0.06468767354783979,0.05639008803307824
429,0.0027851423910955795,5.231366538145045e-05,1.126802302815615e-05,0.9971512759204948,0.018582298759146288,0.0004292061324237046,9.492834497683637e-05,0.9808935667634532,0.5973124719578504,0.056188470159302915,0.056225905023937275,0.2902731528589095,0.7655885367249107,0.08856044302330013,0.09099686752088806,0.054854152730901266
430,0.0026332274579009226,6.567172700303412e-05,1.4018932795440175e-05,0.9972870818823006,0.017581868913294732,0.0005392049042305554,0.00011819191385879668,0.9817607342686159,0.5699298039864991,0.07145821948232145,0.07150075885176392,0.28711121767941566,0.7210503479902552,0.11117193030398004,0.1142223318106361,0.05355538989512848
431,0.00249757998702047,7.757941983010532e-05,1.6431519361687638e-05,0.9974084090737877,0.016687310380142244,0.0006374002054021616,0.00013862476074284234,0.9825366646537127,0.5448281632129705,0.08536157210944426,0.08540697755922584,0.2844032871183593,0.6814002959550064,0.13128161400068486,0.13487525244105372,0.05244283760325496
432,0.002265296871817223,9.792379196017209e-05,2.047143428029926e-05,0.9976163079019423,0.015152699990275747,0.0008054746106402007,0.00017290570363458107,0.9838689196954494,0.5004971698935141,0.10972218853014093,0.10976863397405465,0.2800120076022904,0.6138732131542763,0.16548942692535748,0.17000099576402802,0.0506363641563381
433,0.002164980816615853,0.00010669085966232018,2.218196057402799e-05,0.9977061463631478,0.014488864596895926,0.0008780237214971833,0.00018744608708188776,0.9844456655945251,0.48085310847326523,0.12044638121983271,0.12049171357294763,0.27820879673395427,0.5848884891140969,0.18015782758183113,0.18506060423634452,0.049893079067727476
434,0.0020733329214176225,0.00011468989054981625,2.3727336586333852e-05,0.9977882498514462,0.013881817066190275,0.0009442807693294512,0.00020059606665296964,0.9849733060978273,0.46265576913837786,0.13034578769764002,0.1303892562834299,0.2766091868805523,0.5585164941789035,0.19349678601036735,0.19875404592715898,0.04923267388357025
435,0.0019892517813804365,0.00012201945113635534,2.5130910799132784e-05,0.997863597856684,0.013324407047328176,0.0010050459933132912,0.0002125506870666183,0.9854579962722918,0.4457567553921474,0.13951059344178254,0.13955162914757271,0.2751810220184972,0.5344196177037907,0.2056792017574613,0.2112591450891889,0.04864203544955922
436,0.0019118195880726532,0.00012876157181723914,2.64117343650788e-05,0.9979330071057451,0.01281066671482632,0.0010609864287772772,0.00022346931360343308,0.9859048775427929,0.4300261556151847,0.1480185841579176,0.14805675873242558,0.27389850149447204,0.5123158995843344,0.2168492587832862,0.22272416985348412,0.04811067177889516
437,0.0018402644047332741,0.00013498515555065012,2.7585525814321067e-05,0.9979971649139018,0.012335569373892004,0.0011126631861499048,0.00023348360456033985,0.9863182838353979,0.4153500200270265,0.1559371355838742,0.1559721306268368,0.27274071376226244,0.4919680462710281,0.22712814091391365,0.2332737192057514,0.04763009360930676
438,0.0017739316450340655,0.00014074855983443502,2.8665383388619707e-05,0.9980566544117428,0.011894846662247905,0.0011605521489949002,0.0002427034054314742,0.9867018977833257,0.40162816324033374,0.16332485047610393,0.16335643361952096,0.27169055266404135,0.4731749417331111,0.23661843689930834,0.24301325930923515,0.04719336205834564
439,0.0017122620974371287,0.00014610157100063806,2.9662316299195587e-05,0.9981119740152631,0.011484847467661648,0.0012050598246546433,0.0002512211496044391,0.9870588715580793,0.38877229613495407,0.1702329189444461,0.17026092543059573,0.27073385949000406,0.4557650235734111,0.2454075746536765,0.252032659419023,0.04679474235388928
440,0.0016547748464410925,0.00015108694898521076,3.058565227172287e-05,0.9981635525523019,0.011102428121203795,0.0012465357669583421,0.00025911523869537816,0.9873919208731425,0.3767043865543023,0.1767062292654934,0.17673054759561366,0.26985883658459064,0.4395910530176138,0.25357051951680104,0.26040896954777226,0.046429457917812916
441,0.0016010538684886899,0.00015574165139049543,3.14433536932555e-05,0.9982117611264276,0.01074486610109839,0.001285282435361006,0.0002664526679563199,0.9877033987955842,0.3653552684746894,0.18278429080541972,0.18280485149469494,0.26905558922519596,0.4245259565047329,0.2611719168219444,0.2682086257364414,0.046093500936881186
442,0.0015507371667664168,0.00016009778299332168,3.2242257714627214e-05,0.9982569227925256,0.010409789948409522,0.0013215628504410217,0.00027329102161885964,0.9879953561795306,0.3546634765871071,0.18850201236592842,0.1885187790893841,0.26831573195758035,0.4104594945516807,0.26826780979514736,0.27548921796684706,0.045783477686324854
