tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_eugenol,phase2_w_water4C_aparicio2007
362,0.002840819246484064,4.095147001285123e-06,1.1041971376639822e-06,0.997153981409377,0.01895578157507042,3.4051701168072256e-05,9.90350305414695e-06,0.9810002632207074,0.6280522421487076,0.05273076007081793,0.05273581364444755,0.266481184136027,0.7812212389068705,0.08173602744134544,0.08817146386126322,0.04887126979052088
363,0.0026373882073310135,5.354005082392843e-06,1.5443913403314418e-06,0.9973557133962463,0.017618523407421992,4.4570289012113864e-05,1.3867460398284729e-05,0.9823230388431676,0.5948816189840682,0.07486146122940329,0.07486734925804475,0.2553895705284839,0.719797765408658,0.11287804194585757,0.12176333360737213,0.045560859038112314
364,0.002461955872952764,6.3282967907596315e-06,1.9378488259696874e-06,0.9975297779814305,0.01646286356211523,5.2733084685222374e-05,1.7417633073196343e-05,0.9834669857201265,0.5637348520476703,0.09452570114295702,0.09453189445380772,0.247207552355565,0.6671102387798612,0.13939392653577945,0.15036446421464064,0.04313137046971865
365,0.0023084677649658305,7.1041851585808785e-06,2.2940785733171514e-06,0.9976821339713022,0.015449890354466934,5.924982644311706e-05,2.063735355530725e-05,0.9844702224655346,0.5348571957955078,0.11203780862493,0.11204399325619652,0.24106100232336564,0.6214806736383192,0.16222792520609616,0.17499373159751985,0.04129766955806487
366,0.002172763306722555,7.735904859084355e-06,2.619219305688971e-06,0.9978168815691126,0.014552823725506234,6.456797910157066e-05,2.3580382329802123e-05,0.9853590279130624,0.5082413502406151,0.12768726828258098,0.12769325909009754,0.23637812238670639,0.5816131884946127,0.18208873087495075,0.1964157682714637,0.03988231235897278
367,0.002051801716066366,8.259512689311239e-06,2.917632685581327e-06,0.9979370211385588,0.013752055268819239,6.898550827217567e-05,2.628493847167901e-05,0.9861526742844369,0.4837676344086827,0.1417276161595263,0.14173330687523264,0.2327714425565584,0.5465001592256473,0.19951667071949444,0.2152135108262258,0.03876965922863261
368,0.0019432621335183458,8.699995695306047e-06,3.1926467866054916e-06,0.9980448452239997,0.013032588488639606,7.27092316635523e-05,2.8780232414815538e-05,0.9868659220472821,0.4612717075342856,0.15437609748741632,0.15438143081876549,0.22997076415953263,0.5153503364331823,0.2149299945587772,0.2318381682001548,0.03788150080788576
369,0.0018453178038886143,9.075244050451349e-06,3.4469322495020347e-06,0.9981421600198114,0.012382594761465682,7.588746132176468e-05,3.1089759634132025e-05,0.9875104280175784,0.44057763889919593,0.16581714028391914,0.16582208954759486,0.22778313126929,0.4875356878395991,0.2286570545719226,0.24664395328093336,0.03716330430754489
370,0.0017564982310234658,9.3984091402945e-06,3.682706747720077e-06,0.9982304206530884,0.011792532490873194,7.862939521839787e-05,3.323308290978156e-05,0.9880956050309987,0.42151380548265277,0.17620684460008884,0.1762114022226165,0.2260679476946419,0.4625523941326756,0.24095898627094262,0.25991255937562163,0.036576060220760126
371,0.001675599726401547,9.679374334218553e-06,3.9018552623220305e-06,0.998310819044002,0.011254575676540791,8.101722322054888e-05,3.5226875872410886e-05,0.9886291802243662,0.40392007911075645,0.1856773803402102,0.18568155055632596,0.2247209899927074,0.43999214178265966,0.25204593693472194,0.271870671688553,0.03609124959406534
372,0.0016016239263103873,9.925705975160656e-06,4.106004759913405e-06,0.9983843443629545,0.010762220957143775,8.311396205256802e-05,3.708556786440796e-05,0.9891175795129393,0.3876505673407618,0.19434090409248772,0.1943446982623445,0.22366383030440598,0.4195208334418661,0.2620888534846533,0.2827026862371756,0.03568762683630496
373,0.001533734051126589,1.0143291302617788e-05,4.296574771428789e-06,0.9984518260827994,0.01031000784033302,8.496871635183826e-05,3.8821779509542215e-05,0.9895662016638057,0.3725740941916155,0.20229289696885597,0.20229633055796936,0.2228366782815593,0.40086264577319514,0.2712281685773734,0.2925600814560382,0.035349104193393245
374,0.0014712225303304472,1.0336773600118612e-05,4.474813349061076e-06,0.9985139658827205,0.009893311336371502,8.662027073970708e-05,4.044663193040308e-05,0.9899796217609583,0.3585735912742728,0.2096149578313844,0.2096180484584755,0.22219340243586724,0.38378797129793285,0.2795802902705271,0.3015684196972474,0.03506331873429262
375,0.001413486684985199,1.0509865687362939e-05,4.641823908137885e-06,0.9985713616254193,0.009508186005394431,8.809968113564933e-05,4.196997756891294e-05,0.9903617443359011,0.34554496559059517,0.21637709586091453,0.21637986204372867,0.2216980765047617,0.36810419726054233,0.28724250826694564,0.30983264022552204,0.03482065424698998
376,0.0013600096894815655,1.0665565171041796e-05,4.798586224721757e-06,0.9986245261591227,0.009151243591498506,8.943205501209137e-05,4.340058114572404e-05,0.9907159237723436,0.33339583581336546,0.22263963686673752,0.22264209722072398,0.22132243009917293,0.3536485928201486,0.294296753707387,0.3174411152473008,0.03461353822516359
377,0.0013103458728486246,1.0806318737204552e-05,4.945974047291304e-06,0.9986739018343668,0.008819558438452068,9.063791225883297e-05,4.4746272073910955e-05,0.9910450573772152,0.32204423137326105,0.22845477585345286,0.22845694859203416,0.22104404418125204,0.34028276038248334,0.3008125059847702,0.3244687856727339,0.03443594796001267
378,0.0012641088247359225,1.0934142634075047e-05,5.0847677769703855e-06,0.998719872264853,0.00851059077101375,9.173418421902381e-05,4.601405391684344e-05,0.9913516609908505,0.3114173707221869,0.23386785525092416,0.23386975788488476,0.22084501614200416,0.32788827158808914,0.3068490654777542,0.3309796127959751,0.03428305013818151
379,0.0012209619428070972,1.105071083255979e-05,5.215667254069531e-06,0.9987627716791063,0.008222125642313978,9.273494521922508e-05,4.721021596960677e-05,0.9916379291964971,0.3014505588065924,0.2389184259103566,0.2389200750773275,0.22071094020572354,0.31636320632957854,0.3124573486845712,0.33702851472892364,0.034150930256926636
380,0.0011806107101224707,1.1157423759245696e-05,5.339301711020646e-06,0.9988028925644074,0.00795222296062042,9.365198365464035e-05,4.834042013688696e-05,0.9919057846355881,0.2920861947697617,0.24364111961307527,0.24364253099356503,0.22063015462359795,0.3056193830724765,0.3176813164503282,0.3426629070223863,0.034036393454809064
381,0.0011427963560470679,1.1255462807163378e-05,5.456237299040047e-06,0.9988404919438467,0.007699176398897376,9.449525551213698e-05,4.940976655198996e-05,0.9921569185790385,0.2832728950120701,0.24806637094007203,0.24806755923039644,0.2205931748174614,0.2955801260603885,0.3225591199824493,0.3479239388482005,0.03393681510896162
382,0.0011072906552582705,1.13458302783515e-05,5.566985025588835e-06,0.9988757965294377,0.007461479634913283,9.52732168526612e-05,5.0422863445754294e-05,0.9923928242847883,0.2749647320688697,0.252221023479252,0.2522220023999914,0.220592242051887,0.28617845359344646,0.327124028813767,0.3528474939577906,0.033850023634995896
383,0.001073891594811623,1.1429380619437345e-05,5.672007665773016e-06,0.9989090070169032,0.0072377981817021665,9.599308407676026e-05,5.1383888158986785e-05,0.992614824846062,0.2671205693697614,0.25612883563469946,0.2561296179614671,0.22062097703407202,0.27735559689653005,0.3314051865523281,0.35746500587146524,0.033774210679676495
384,0.0010424197501643997,1.1506848578214405e-05,5.771723909453789e-06,0.9989403016773479,0.007026945793191847,9.666106897206717e-05,5.22966234487414e-05,0.9928240965143873,0.25970347868698285,0.25981090128174505,0.2598114988899157,0.22067412114135637,0.26905978110871204,0.33542822990353094,0.36180412558051217,0.03370786340724499
385,0.0010127152522564444,1.1578867923135378e-05,5.8665140885156135e-06,0.9989698393657319,0.006827864693853625,9.728253496176965e-05,5.316450836151925e-05,0.9930216882628231,0.25268023980129606,0.26328600929952234,0.26328643321572115,0.22074731768346034,0.2612452173687178,0.3392158005388483,0.36588927366280194,0.03364970842963192
386,0.0009846352157527264,1.1645987494435367e-05,5.956724534577964e-06,0.9989977620722182,0.0066396087913915495,9.786213126134043e-05,5.399067691367958e-05,0.9932085384004334,0.24602090345171265,0.26657094567615586,0.2665712061329864,0.22083694473914522,0.25387126360986717,0.34278796962180125,0.36974209818501186,0.03359866858331963
387,0.0009580515718436862,1.1708686706745248e-05,6.042670169121357e-06,0.9990241970712804,0.006461329515714722,9.840392265988908e-05,5.4777980909645624e-05,0.9933854885807157,0.23969841016186066,0.2696807485240566,0.26968085501553546,0.2209399862985473,0.24690172218874,0.3461625918965091,0.37338185662703766,0.033553829287713326
388,0.0031026294697346197,2.2476871519780674e-06,5.579804108925355e-07,0.9968945648627024,0.02067232938181147,1.866236114332441e-05,4.997152279847861e-06,0.9793040111047654,0.6651324499119469,0.025772770451882678,0.025775523315519213,0.2833192563206513,0.8597140160080716,0.041512434161337874,0.04478138187167715,0.05399216795891338
389,0.002875534771659175,3.865468964084133e-06,1.0305827937670034e-06,0.997119569176583,0.019183680959434856,3.2135623721899734e-05,9.241454628885152e-06,0.9807749419622144,0.6333552763818431,0.04904598763997486,0.04905024462241703,0.2685484913557651,0.7916954863716854,0.07639861468170213,0.08241306807492384,0.049492830871688445
390,0.002682046957945386,5.090023787487781e-06,1.4463637934259878e-06,0.9973114166544738,0.017912349678448174,4.2362074217571974e-05,1.2983980418896051e-05,0.9820323042669155,0.6024532942508741,0.06993326375617237,0.06993828460829472,0.25767515738465874,0.7332695936185009,0.1060706703319945,0.11441932934592766,0.04624040670357693
391,0.0025138818949095414,6.0500546649953854e-06,1.8199254601707682e-06,0.9974782481249652,0.016805163280455934,5.039975071335895e-05,1.6352930677490368e-05,0.9831280840381532,0.5731747402978791,0.08866081045913579,0.08866614484333352,0.24949830439965173,0.6826558619512586,0.13158842876020452,0.14194390069443721,0.043811808594099715
392,0.0023657399401168988,6.822618469958956e-06,2.1597646780561054e-06,0.9976252776767351,0.0158280733546417,5.688311373138997e-05,1.9422790030300878e-05,0.9840956207415966,0.5457946334297116,0.10547669760292476,0.10548206867404142,0.24324660029332223,0.6384451723500665,0.15375246721176775,0.1658506253544295,0.04195173508373632
393,0.0022339464258161372,7.45713571017419e-06,2.471389955681098e-06,0.997756125048518,0.014957441188111235,6.221968674686308e-05,2.2241801278236974e-05,0.9849580973238636,0.520357917354624,0.1206163794778438,0.12062161756036026,0.2384040856071718,0.5995277775919148,0.1731747839596048,0.186799805581042,0.040497632867438425
394,0.002115799658171948,7.986963117277707e-06,2.758702946835792e-06,0.9978734546757639,0.014175859348755862,6.66849385286632e-05,2.484413728578949e-05,0.9857326115754297,0.49679873761317006,0.13429096317408212,0.13429596621411416,0.23461433299863363,0.5650260834639379,0.1903294642782376,0.20530291229341638,0.039341539964408034
395,0.0020092271767468695,8.435513340536396e-06,3.024664108011948e-06,0.9979793126458045,0.01346995040469215,7.047250235742377e-05,2.7255756112894995e-05,0.9864323213368376,0.47500100921733607,0.14668487106060882,0.14668958026181955,0.23162453946023562,0.5342407718511019,0.20558860683706373,0.2217613677011537,0.03840925361068078
396,0.001912589470752678,8.81973552870743e-06,3.2716369949838558e-06,0.9980753191567237,0.01282911118227002,7.372276141959535e-05,2.9497421060101034e-05,0.9870676686352503,0.4548296785080929,0.1579572653390005,0.1579616497867415,0.2292514063661652,0.506609618942819,0.21924791177050326,0.2364941626825033,0.03764830660417453
397,0.0018245600393898332,9.152214081275676e-06,3.5015792203285197e-06,0.9981627861673085,0.012244746185913138,7.654009941190392e-05,3.1586369645162846e-05,0.9876471273450298,0.4361468321999973,0.16824479783857707,0.1682488446186759,0.22735952534274984,0.481676475833156,0.23154509327880152,0.24975772713400818,0.03702070375403421
398,0.0017440468004498643,9.44248778559717e-06,3.716152600825417e-06,0.9982427945591638,0.0117097654125263,7.900375162639422e-05,3.3537271624539024e-05,0.9881776935642228,0.41881978965742805,0.17766463660063628,0.17766834435922899,0.22584722938270665,0.4590679410891954,0.2426732943695528,0.26176040542908513,0.03649835911216665
399,0.0016701389094476958,9.697918414263138e-06,3.916793673748523e-06,0.9983162463784643,0.011218244687003245,8.117495638890974e-05,3.5362840145895444e-05,0.988665217516462,0.4027248651403886,0.1863173239625248,0.18632069866734374,0.22463711222974286,0.4384757362654203,0.25279098519883664,0.27267313667187587,0.03606014186386714
400,0.0016020684903813704,9.92427467374653e-06,4.104759146730526e-06,0.9983839024757982,0.010765181040052566,8.310176696043637e-05,3.70742237868034e-05,0.9891146429692002,0.3877488132082774,0.19428931585874834,0.1942923679892226,0.22366950294375154,0.4196432984525896,0.262029360605429,0.28263743613860753,0.03568990480337397
401,0.0015391825251427317,1.0126137948828673e-05,4.281157966140554e-06,0.9984464101789423,0.010346312886821016,8.482239811285195e-05,3.868128253888675e-05,0.9895301834325272,0.37378903268626357,0.20165516487045984,0.20165790754860793,0.22289789489466866,0.4023554941965299,0.27049793532004957,0.2917714318523532,0.03537513863106736
402,0.0014809216467457267,1.030719117677619e-05,4.44697538190097e-06,0.9985043241866955,0.009957984225698957,8.636761111553606e-05,4.019279487606711e-05,0.9899154553683095,0.3607531319154971,0.20847936588247046,0.20848181362993087,0.22228568857210151,0.3864306590172559,0.2782888244079288,0.30017448250112894,0.035106034073686385
403,0.0014268035283462673,1.0470425475677736e-05,4.603090259440145e-06,0.9985581229559187,0.009597038063885014,8.776242118241969e-05,4.161660632125138e-05,0.9902735829086113,0.34855819640951125,0.21481790628271966,0.2148200741974591,0.2218038231103099,0.3717143837585284,0.28548005372419916,0.307930748776991,0.034874813740281556
404,0.0013764100104545543,1.061829432942375e-05,4.750290029090154e-06,0.998608221405187,0.009260733746061156,8.902737295239001e-05,4.295975842628834e-05,0.9906072791225602,0.3371299358214472,0.2207195593377151,0.22072146255460848,0.22142904228622928,0.3580746217609587,0.29213814528065346,0.3151119824087698,0.03467525054961801
405,0.0013293767411850996,1.0752827394887158e-05,4.8892826907666915e-06,0.9986549811487292,0.00894668029492399,9.017948278315957e-05,4.422859253148498e-05,0.9909189116297614,0.3264018186976414,0.2262269655135572,0.226228618857174,0.22114259693162758,0.34539780549033394,0.2983201559912469,0.3217797254597426,0.03450231305867655
406,0.0012853847513599487,1.0875718378597389e-05,5.0207056121064785e-06,0.9986987188246494,0.008652782098934756,9.123296727058082e-05,4.5428825585094123e-05,0.9912105561082095,0.3163142368598766,0.23137753066409072,0.23137894843285828,0.22092928404317438,0.3335857385968512,0.3040752981853681,0.3279870584222943,0.03435190479548634
407,0.0012441536660174044,1.0988389609634149e-05,5.1451348427096095e-06,0.9987397128095303,0.00837719509710057,9.21997788152922e-05,4.656563140992527e-05,0.9914840394926743,0.306813744310432,0.2362041849311736,0.23620538076969316,0.22077668998870126,0.32255309275584226,0.3094462406066122,0.33378000361595467,0.0342206630215908
408,0.0012054360630546546,1.1092043867647643e-05,5.263091959775425e-06,0.9987782088011179,0.00811829029785883,9.309003608984551e-05,4.764370028247758e-05,0.9917409759657689,0.29785235879216615,0.24073601364320224,0.2407370004750269,0.22067462708960467,0.3122253745703574,0.3144701585299421,0.3391986579409923,0.034105808958708156
409,0.0011690128015599632,1.1187705612780404e-05,5.3750496548406015e-06,0.9988144244431725,0.007874623523240023,9.391236686935033e-05,4.866728760137475e-05,0.9919827968222893,0.2893869371710797,0.24499878727090488,0.2449995772719869,0.22061469828602856,0.30253726433372646,0.31917958826404214,0.34427811461104463,0.034005032791186794
410,0.0011346891370567036,1.1276251917267794e-05,5.48143744947525e-06,0.9988485531735766,0.007644910215186872,9.467416535687752e-05,4.964026410182666e-05,0.9922107753553543,0.281378625459642,0.24901541157548804,0.24901601617417612,0.22058994679069388,0.293431250723147,0.3236031278836795,0.34904921900761143,0.033916402385562025
411,0.0011022914558544118,1.1358436897157414e-05,5.582646838547212e-06,0.9988807674604099,0.007428004226233036,9.5381795614661e-05,5.0566161198015924e-05,0.9924260478169542,0.27379237222989844,0.252806308026552,0.25280673792092867,0.22059458182262098,0.28485650131396456,0.3277660148681922,0.35353919175120974,0.03383829206663356
412,0.0010716645049432157,1.1434913969146928e-05,5.679034266834898e-06,0.9989112215468209,0.007222879801644849,9.604077723570748e-05,5.1448196949613423e-05,0.9926296312241698,0.2665964962561751,0.25638973303512663,0.2563899982215143,0.22062377248718393,0.27676792240487086,0.3316906044376612,0.3577721446553955,0.03376932850207237
413,0.001042669060333979,1.150625079097643e-05,5.770925510960477e-06,0.998940053763364,0.007028616397354031,9.665590993576878e-05,5.228931494112741e-05,0.9928224383777691,0.25976231197787364,0.25978205446339814,0.2597821642710592,0.22067346928766893,0.2691253736052079,0.3353967694111273,0.36176951202677193,0.033708344956892955
414,0.0031206634252276522,2.1103188348662914e-06,5.210125136831751e-07,0.9968767052434239,0.02079038400862578,1.7520031331413072e-05,4.6656038762223825e-06,0.9791874303561666,0.6674247700251568,0.023994903300329967,0.023997204284953645,0.28458312238955946,0.8650553490932512,0.0387553624451228,0.04180674474203099,0.0543825437195951
415,0.0029059939192764327,3.6602174101931807e-06,9.663214863883663e-07,0.9970893795418271,0.019383565432187364,3.04240530160716e-05,8.663726391857793e-06,0.9805773467884047,0.6379156184725954,0.04583823387637364,0.04584183830829416,0.27040430934273674,0.8008756692106768,0.07171350744597577,0.07735849611182123,0.0500523272315262
416,0.002721546869707796,4.850867167043117e-06,1.3603348551972435e-06,0.99727224192827,0.018172111542574552,4.0362697358974234e-05,1.220898416734808e-05,0.9817753167758991,0.6090193339099237,0.06560498744957027,0.06560928350097334,0.25976639513953265,0.7451960713620812,0.1000339819757896,0.10790682156399303,0.046863125098136234
417,0.0025601275391018345,5.795197392370412e-06,1.7159522193940054e-06,0.9974323613112863,0.017109849516804835,4.8264081439545893e-05,1.54146585134637e-05,0.9828264717432422,0.5814296336995647,0.08346759808071381,0.08347220187819124,0.25163056634153025,0.6965389010553361,0.12460554044884285,0.13441081429747984,0.044444744198341234
418,0.0024170630746522346,6.562361046543664e-06,2.040812900876577e-06,0.9975743337514003,0.016166766213673623,5.469737926173154e-05,1.834773648506024e-05,0.9837601886705796,0.5554345173888454,0.09962358836594574,0.09962825668092282,0.24531363756428595,0.6537112290039255,0.14611220122935803,0.15760853759552793,0.04256803217118842
419,0.0022890848300339767,7.197475835627873e-06,2.339899966662158e-06,0.9977013777941637,0.015321844548783329,6.003445927436365e-05,2.10518653950778e-05,0.9845970691265471,0.5311143877183688,0.11426582060561993,0.11427039952319194,0.24034939215281928,0.615757026087769,0.16508547961035985,0.17807345463327948,0.04108403966859172
420,0.0021737759774956775,7.731418349376045e-06,2.6167390625097774e-06,0.9978158758650925,0.01455952301066627,6.453016255984897e-05,2.3557918143919283e-05,0.98535238890863,0.5084434110857838,0.12757102389261096,0.1275754173450091,0.23641014767659613,0.5819086614312852,0.18194304649681411,0.19625617230180212,0.03989211977009856
421,0.002069274211414005,8.186114305395093e-06,2.8739934020362877e-06,0.9979196656808785,0.013867791189695259,6.836570179269586e-05,2.5889230604348628e-05,0.9860379538779076,0.4873431776325882,0.13969638096691495,0.13970053085098186,0.2332599105495151,0.5515462387023895,0.19701686997240328,0.21251482006369252,0.03892207126151477
422,0.001974100202307016,8.577599143901273e-06,3.1137793562915553e-06,0.9980142084191929,0.01323709189367815,7.167378847314416e-05,2.8064373689872084e-05,0.9866631699441588,0.4677116540482229,0.15077963098564603,0.1507835043133507,0.23072521065278043,0.5241655059502277,0.21057370847682105,0.22713716841917672,0.038123617153774554
423,0.0018870516432436155,8.917884943963485e-06,3.3378427517197855e-06,0.9981006926290606,0.01265964361671398,7.455397135305812e-05,3.0098697059752955e-05,0.9872357037148731,0.44943890601873104,0.16094061268778798,0.16094419313645633,0.2286762881570247,0.4993530744822973,0.22283014200738765,0.24035685020875625,0.03745993330155885
424,0.001807134342275498,9.216152038081197e-06,3.547663358365249e-06,0.9981801018423281,0.012129000240039984,7.708243394843623e-05,3.2005240619936806e-05,0.9877619120853917,0.4324155454664025,0.1702832860869755,0.170286568368406,0.22701460007821597,0.47676739362592274,0.23396370674016959,0.2523653757299998,0.03690352390390787
425,0.0017335150505094778,9.47953691398836e-06,3.744519821012981e-06,0.9982532608927555,0.011639749703216972,7.931847766574295e-05,3.379529855551903e-05,0.9882471365205617,0.4165371101561319,0.17889779497505234,0.17890078104481774,0.22566431382399801,0.456124125594423,0.24412123318361528,0.26332112961968873,0.03643351160227296
426,0.0016654878726988095,9.713669187411554e-06,3.929532219239019e-06,0.9983208689258946,0.011187299416065844,8.130894371261325e-05,3.547878753722286e-05,0.9886959128526843,0.40170615050774255,0.1868623830785607,0.18686507956533804,0.22456638684835856,0.4371848491635946,0.2534251592701452,0.2733561823109035,0.036033809255356784
427,0.0016024495257250149,9.923047098852079e-06,4.103691336117221e-06,0.99838352373584,0.010767718111819313,8.309130784399748e-05,3.706449905764954e-05,0.989112126081279,0.3878330238044624,0.1942450954192555,0.19424751187349196,0.22367436890279024,0.4197482777012311,0.2619783616169456,0.2825815024443254,0.035691858237497834
428,0.0015438807164643708,1.0111307095128966e-05,4.267880390920282e-06,0.9984417400960496,0.010377616738955667,8.469590419394074e-05,3.856028659704901e-05,0.9894991270702533,0.37483596888348414,0.20110525242657568,0.20110740012539677,0.22295137856454347,0.40364338209699496,0.2698678907317595,0.291090986601879,0.035397740569366544
429,0.0014893314822025036,1.0281417593506699e-05,4.42289016285758e-06,0.9984959642100412,0.01001405452846583,8.614752489537832e-05,3.997319526113608e-05,0.9898598247513777,0.36264080052345393,0.2074947135365551,0.20749660466895437,0.22236788127103668,0.3887239659824223,0.27716788764636063,0.29896460582078205,0.03514354055043488
430,0.0014384098827519359,1.0435824924571334e-05,4.569432151253586e-06,0.9985465848601723,0.009674466501574615,8.74666261573225e-05,4.130957517895632e-05,0.9901967572970891,0.3511804070831627,0.21345894889838918,0.2134605960129612,0.22190004800548685,0.3748643530169956,0.2839418816228998,0.3062708843315932,0.034922881028511446
431,0.001390772856469571,1.0576561514556335e-05,4.708148993874228e-06,0.998593942433022,0.009356604742508254,8.867022298541949e-05,4.2575171340780144e-05,0.9905121498631655,0.34039417169529596,0.21903794892463552,0.21903936455886375,0.22152851482120486,0.3619559343486276,0.29024461667363316,0.3130688699388386,0.03473057903890062
432,0.001346118740522175,1.0705330081825752e-05,4.839621810169971e-06,0.9986383363075858,0.00905849026997168,8.977258639722362e-05,4.377518656328804e-05,0.9908079619570679,0.33022736720701673,0.2242669878548788,0.22426818429126313,0.22123746064684136,0.34990438311040595,0.2961235137932274,0.3194097113909813,0.03456239170538533
433,0.0013041812478928481,1.0823565953475986e-05,4.9643781057091435e-06,0.9986800308080479,0.00877837424592878,9.078575963604513e-05,4.4914350205583544e-05,0.9910859256442296,0.32063058347617124,0.22917727768819465,0.22917826679782005,0.22101387203781403,0.3386273951067213,0.3016198530991076,0.32533793357937,0.03441481821480107
434,0.0012647244294053213,1.0932487604995843e-05,5.082897322408557e-06,0.9987192601856673,0.008514705464762372,9.171997743430904e-05,4.599696616806794e-05,0.9913475775916352,0.31155918017589473,0.2337965160454957,0.23379730919306757,0.220846994585542,0.328052841112982,0.30676973378030314,0.3308924730395732,0.03428495206714166
435,0.0012275385132081876,1.1033134783513927e-05,5.195616594338471e-06,0.9987562327354139,0.008266103471994107,9.25839824084458e-05,4.7026963177932844e-05,0.9915942855824196,0.3029727905687014,0.2381493549669324,0.23814996295809504,0.22072789150627117,0.31811724870726643,0.3116048606766142,0.33610752642566005,0.03417036419045937
436,0.001192436376556109,1.1126401226442199e-05,5.302934265346162e-06,0.9987911342879522,0.008031335726194536,9.3385297077554e-05,4.800792517975623e-05,0.9918272710515481,0.2948348647548825,0.24225779430679298,0.24225822736496752,0.22064911357335704,0.3087645456491407,0.3161531911345826,0.341013248258715,0.03406901495756182
437,0.0011592506205538643,1.1213057038043785e-05,5.405215176532087e-06,0.9988241311072317,0.007809298647559262,9.413040976950816e-05,4.894313800669118e-05,0.9920476278046646,0.2871122696055601,0.24614152474142217,0.2461417925042888,0.2206044131487288,0.2999450164698997,0.3204394725601415,0.34563633076527644,0.0339791802046824
438,0.0011278310414705674,1.129377142139094e-05,5.502792639003655e-06,0.998855372394469,0.007599001203514732,9.482496404511815e-05,4.983560628381725e-05,0.9922563382261563,0.2797749201694042,0.24981821221017148,0.24981832373975094,0.2205885438806733,0.2916144284515225,0.3244856885832616,0.3500004851349765,0.033899397830239424
439,0.0031364725818370047,1.9887799728727447e-06,4.886625293304472e-07,0.9968610499756607,0.020893855086806735,1.650954271033885e-05,4.375525811912453e-06,0.979085259844671,0.6694047445199124,0.022445766568994597,0.022447701315193386,0.28570178759589954,0.8697276755558839,0.03634127576121032,0.039202206101893844,0.054728842581011725
440,0.002932939331055737,3.4756918876722527e-06,9.097180067790882e-07,0.9970626752590497,0.019560334779984825,2.8885886311028637e-05,8.155002976942558e-06,0.9804026243307272,0.6418760505323681,0.04302110400905687,0.04302416852088215,0.27207867693769294,0.8089868001118103,0.06756830712784816,0.07288646349338403,0.05055842926695755
441,0.0027567411932861883,4.63320041466762e-06,1.2841976415008448e-06,0.9972373414086576,0.018403461937337242,3.8543916455876486e-05,1.1523370568756927e-05,0.9815464707756382,0.6147622580726847,0.06177450813775419,0.061778193737537374,0.26168504005202375,0.7558272447265234,0.09464460540311012,0.10209269786106087,0.04743545200930565
442,0.0026015855766606706,5.560924276246374e-06,1.6235568500909065e-06,0.9973912299422131,0.017382858500109132,4.630216341324539e-05,1.4581248380152715e-05,0.9825562580880974,0.5887022753846642,0.0788385466554461,0.07884252546853077,0.25361665249135873,0.7090106714996838,0.11832237832021894,0.12763262850178178,0.04503432167831547
443,0.0024633261412824064,6.321132645707575e-06,1.9346984701814857e-06,0.9975284180276017,0.01647189902082233,5.267297918201284e-05,1.7389182783540344e-05,0.9834580388172122,0.563986311789112,0.09437175691122128,0.09437581569262439,0.2472661156070423,0.6675196127185192,0.1391902229703265,0.15014134908334098,0.043148815227813345
444,0.0023390374458455983,6.955097280755899e-06,2.2221590077224832e-06,0.9976517852978659,0.01565178021660583,5.799639492620131e-05,1.9986917828553636e-05,0.9842702364706394,0.5407182810641427,0.10853315183820449,0.10853715194493058,0.24221141515272238,0.6305257946107382,0.1577122558971379,0.17011960097480147,0.04164234851732237
445,0.002226544434105428,7.491424441840906e-06,2.489150159127669e-06,0.9977634749912936,0.014908505026718132,6.250839623712467e-05,2.2402575759804278e-05,0.9850065840012848,0.5189019917318091,0.12147144828476512,0.1214753005191649,0.23815125946426094,0.59735493649324,0.17425793058061242,0.1879659699971933,0.04042116292895439
446,0.0021241642463404094,7.950647195803997e-06,2.738090577318412e-06,0.9978651470158865,0.01423122828537236,6.637858594256722e-05,2.4657340366768998e-05,0.9856777357883184,0.49848842629595863,0.13332114505401452,0.13332479340344916,0.23486563524657766,0.5674558673728272,0.18912427219798822,0.20400088876725883,0.0394189716619258
447,0.00203055514311225,8.34792295667564e-06,2.9708938622009164e-06,0.9979581260400688,0.013611289465213693,6.973232372769179e-05,2.676798913352982e-05,0.986292210221925,0.47940221376892345,0.14420179161201718,0.14420520251422247,0.23219079210483695,0.5403753845552803,0.2025524040056637,0.21848447374209645,0.038587737696959536
448,0.0019446226905699712,8.694700748443018e-06,3.1891325299016567e-06,0.9980434934761517,0.013041612556887896,7.266441934716665e-05,2.874833130768087e-05,0.9868569746924573,0.46155660865554876,0.1542186958901491,0.1542218510295652,0.23000284442473687,0.5157383667327587,0.21473988517984965,0.2316298399265078,0.037891908160883774
449,0.0018654584305240996,8.999796133120498e-06,3.394135905984611e-06,0.9981221476374368,0.012516314057875974,7.524796704319579e-05,3.0610063669948335e-05,0.9873778279114108,0.44486195131697565,0.1634642161005233,0.1634671075120635,0.22820672507043746,0.49323220322020195,0.22584999277252713,0.24361311684895792,0.037304687158313116
