tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_carvone,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_carvone,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_carvone,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_carvone,phase2_w_water4C_aparicio2007
363,0.0024709067892817486,8.41402337954315e-05,3.4276816935990266e-06,0.9974415252952292,0.0165124342835898,0.0006914442788639558,2.816786678496782e-05,0.9827679535707612,0.5559638707032376,0.10166704034163658,0.10179585222562727,0.24057323672949865,0.6605787166227349,0.1485446180803301,0.14873282373722052,0.042143841559714346
364,0.002330480890878572,9.796566144021575e-05,3.757888055610302e-06,0.9975677955596256,0.015584877548621846,0.0008056204034589756,3.0902984239655736e-05,0.9835785990636795,0.5275247552820901,0.12052294185652666,0.12066063490170201,0.23129166795968134,0.6146809648627898,0.1726932556865724,0.17289055140380635,0.039735228046831536
365,0.002207764513596395,0.00011020519725961227,4.014189007404229e-06,0.9976780161001366,0.014773223158500553,0.0009068246554748946,3.303079758639013e-05,0.9842869213884381,0.5015419061238208,0.137442845134898,0.1375850388280065,0.22343020991327475,0.5747110027149911,0.19367035820358366,0.1938707229694002,0.037747916112025146
366,0.0020990994212653274,0.00012115532395701635,4.218709997149039e-06,0.9977755265447805,0.014053669259862242,0.0009974656679233587,3.473242650545133e-05,0.9849141326457089,0.477784149280535,0.15269314683747703,0.15283664252250148,0.2166860613594866,0.5395999267231592,0.21205983708088225,0.21225912350740722,0.03608111268855142
367,0.002001869280150967,0.00013103390014945415,4.385612292949202e-06,0.9978627112074065,0.013409170169327076,0.0010793159335774345,3.612394365789515e-05,0.9854753899534375,0.45602411328880615,0.1664983241185953,0.1666407695897834,0.21083679300281508,0.5085183891072028,0.2283113253222358,0.2285066541009804,0.03466363146958096
368,0.001914134654263947,0.00014000671163045546,4.5243546082449746e-06,0.9979413342794974,0.012827074649564237,0.0011537261203842203,3.728297042780822e-05,0.9859819162596237,0.4360505754055859,0.17904720456845938,0.1791868648390124,0.20571535518694237,0.48081398134334835,0.24277641962795765,0.242965789914586,0.03344380911410809
369,0.0018344148063658262,0.00014820346431239056,4.641482831460795e-06,0.9980127402464903,0.012297712436246493,0.0012217542980868142,3.8263286389043464e-05,0.9864422699792776,0.4176728392892887,0.19049887121099476,0.19063446784088833,0.2011938216588283,0.45596694810708843,0.2557338804283886,0.2559159111780474,0.03238326028647555
370,0.0017615511453144585,0.00015572792365220117,4.741666237664409e-06,0.9980779792647957,0.011813508801911834,0.0012842479430751719,3.9103296118360804e-05,0.9868631399588946,0.40072127372019584,0.2009877695685159,0.2011183657033716,0.19717259100791662,0.43355838848437983,0.2674074844566403,0.267581238232686,0.031452888826293914
371,0.0016946183626184433,0.00016266462062173881,4.8283223398604676e-06,0.99813788869442,0.011368407866396585,0.0013418982194801303,3.983113922480704e-05,0.9872498627748985,0.38504615494083505,0.21062798767353622,0.21075290439732805,0.19357295298830077,0.4132470948809919,0.2779788989725576,0.27814375936801816,0.03063024677843239
372,0.0016328646170018831,0.00016908346137335932,4.904009209689033e-06,0.9981931479124151,0.010957484132026015,0.001395277322144477,4.046790136829349e-05,0.9876067706444613,0.3705158090454141,0.21951677306732134,0.21963552767240585,0.19033189021485866,0.3947524406569481,0.28759711440163904,0.2877526992404055,0.029897745701007467
373,0.001575669871713142,0.000175042971262721,4.970678305079357e-06,0.9982443164787191,0.010576671702046809,0.0014448647751866958,4.102968511094633e-05,0.9879374338376555,0.3570145799778404,0.22773740850235866,0.22784966837389273,0.187398343145908,0.37784157066722196,0.29638545937950905,0.29653155831781397,0.02924141163545493
374,0.001522516481192946,0.00018059269526494496,5.029844955020546e-06,0.9982918609785871,0.010222573022304799,0.0014910669095358918,4.152900736945247e-05,0.9882448310607899,0.3444408442549515,0.23536154846316365,0.2354670962900367,0.1847305109918481,0.36231969034978007,0.30444688699854533,0.3045834161280093,0.028650006523665204
375,0.0014729674264314658,0.00018577494292376393,5.082702993209815e-06,0.9983361749276515,0.009892317226190987,0.0015342310299162431,4.197573970581561e-05,0.988531476004187,0.3327051977632091,0.24245112705146188,0.24254983432434246,0.18229384086098663,0.3480226210196095,0.31186800961595623,0.3119949780532749,0.028114391311159347
376,0.001426650307309309,0.0001906261418899467,5.130205931610729e-06,0.9983775933448691,0.00958345590740895,0.0015746564141959477,4.237777461299482e-05,0.9887995099037821,0.32172884019503545,0.24905991517568907,0.24915172185670248,0.1800595227725729,0.33481102946242935,0.3187222130722589,0.3188396981702795,0.027627059295032275
377,0.0013832451400021815,0.0001951778769240862,5.173124680777582e-06,0.998416403858393,0.009293883609465958,0.001612602762853197,4.2741499622165996e-05,0.9890507721280588,0.31144216182967654,0.2552347960077062,0.2553196948245804,0.178003347338037,0.3225659106552758,0.32507208583909875,0.325180214651934,0.027181788853691356
378,0.0013040983076008253,0.0002034897741525108,5.247617647183263e-06,0.9984871643005995,0.008765543615769391,0.0016819374749769077,4.337399661435899e-05,0.9895091449126394,0.29269820874258884,0.26644206135081056,0.26651327534905156,0.174346454557549,0.3005800246141228,0.3364662978167196,0.3365562277257565,0.02639744984340121
379,0.0012679037879260665,0.00020729541923098887,5.280143973357544e-06,0.9985195206488695,0.008523790813214395,0.001713700496108166,4.3650676798518864e-05,0.989718858013879,0.28413750515601993,0.2715423556415511,0.2716068472900706,0.17271329191235843,0.29067422502140533,0.341597178747701,0.34167830850418046,0.026050287726713132
380,0.001233704990893408,0.0002108935068273407,5.310030445570296e-06,0.9985500914718337,0.008295288117437757,0.001743741466491685,4.390519374242698e-05,0.9899170652223281,0.2760579485098329,0.27634588556564926,0.27640376045445925,0.17119240547005862,0.28140069820583924,0.3463990169711135,0.3464715630289282,0.02572872179411918
381,0.0012013369318227924,0.00021430082915452242,5.3375841389916115e-06,0.9985790246548837,0.008078946189822266,0.0017721989381429082,4.414010426692622e-05,0.9901047147677678,0.26842064607183735,0.28087768807761154,0.280929064857398,0.1697726009931531,0.27270079200545594,0.35090249590269856,0.3509666812795503,0.025430030812295296
382,0.0011706528847781378,0.00021753237432291982,5.3630659849750745e-06,0.9986064516749139,0.007873795665666247,0.0017991966515786318,4.435758306043434e-05,0.9902826500996947,0.26119071329479315,0.28516008080300065,0.28520508752666107,0.16844411837554518,0.2645228871901052,0.35513459901225,0.3551906497915701,0.02515186400607488
383,0.0011415218570755969,0.0002206015742036848,5.386699613021958e-06,0.9986324898691077,0.007678970628017034,0.0018248455622908656,4.455949564140894e-05,0.9904516243140506,0.2543367799101239,0.2892130157366852,0.28925178696539033,0.16719841738780067,0.25682137451774556,0.35911915056216814,0.3591672932458,0.024892181674286237
384,0.0011138264613102025,0.00022352050400122452,5.408677660638471e-06,0.998657244357028,0.0074936946710056854,0.0018492454731533683,4.474745046041346e-05,0.9906123124053804,0.24783056848768747,0.29305438309507126,0.2930870576100414,0.16602799080719985,0.24955580560190488,0.36287726487568456,0.3629177243921001,0.02464920513031041
385,0.0010874611409478587,0.00022630005274133338,5.429166959885858e-06,0.9986808096393509,0.00731726927248395,0.0018724864299292602,4.492284175393722e-05,0.9907653214558327,0.2416465297558124,0.29670026925604853,0.296726988250815,0.16492621273732405,0.24269018353700547,0.36642772096481085,0.36646071918346196,0.024421376314721684
386,0.0010623306658734484,0.00022895006537964482,5.448312617734272e-06,0.9987032709561291,0.007149063928689538,0.0018946498851401144,4.5086883282958116e-05,0.9909111993028874,0.23576152714905174,0.30016517739320525,0.30018608304833233,0.1638872124094107,0.23619236731144042,0.369787276732475,0.36981303136978805,0.024207324586296597
387,0.0010383489064560623,0.0002314794785847711,5.466241865219064e-06,0.9987247053730939,0.0069885081161087945,0.0019158098112525036,4.524064016426739e-05,0.9910504414324743,0.23015456230950102,0.3034622156632417,0.30347745002689186,0.16290577200036543,0.23003356915036302,0.37297093359447514,0.37298965742413176,0.0240058398310301
388,0.0010154376809903293,0.00023389640582648124,5.483066035740609e-06,0.9987451828471475,0.00683508371795719,0.0019360333979832798,4.5385045276911005e-05,0.9911834978387827,0.22480653828922068,0.3066032616212573,0.3066129657335643,0.16197723435595776,0.2241879287000879,0.375992161004167,0.3760040613020883,0.02381584899365679
389,0.000993525887027323,0.0002362082451454433,5.498883464461613e-06,0.9987647669843627,0.006688319324742492,0.001955381936894363,4.5520923255132866e-05,0.991310777815108,0.2197000510316184,0.3095991016477346,0.30960341486196846,0.16109743245867847,0.21863215016866513,0.3788630869687406,0.37886836514187067,0.023636397720723533
390,0.0030917293034570087,2.559472865535861e-05,1.3653385445111024e-06,0.9968813106293432,0.02059740492331797,0.00020968159325543404,1.1185364189676818e-05,0.979181728119237,0.6606771350703785,0.027717321194748807,0.027761708210529316,0.28384383552434334,0.8571885146922701,0.0442218650241304,0.04429268271271142,0.054296937570888104
391,0.0028659081920791242,4.639653431273887e-05,2.244277764456503e-06,0.9970854509958437,0.0191144912923573,0.00038052635864821205,1.840669477050363e-05,0.9804865756542239,0.6269230210226234,0.05256781774409698,0.05264221189725983,0.2678669493360198,0.7877962317599109,0.08123035729074604,0.08134531476665227,0.04962809618269088
392,0.0026802075397542743,6.392756412288843e-05,2.8515657654241964e-06,0.9972530133303574,0.017892491094382297,0.0005247945004849779,2.3409088896131696e-05,0.9815593053162365,0.5953569307581906,0.07483924922353091,0.07493378869355664,0.2548700313247218,0.728612844759165,0.11262830936477788,0.1127705852532684,0.045988260622788685
393,0.002523015934133998,7.906828729105504e-05,3.293916850651572e-06,0.9973946218617243,0.016856296476079634,0.0006495958371137065,2.706160392858309e-05,0.982467046082878,0.5661236293944102,0.09483920708476193,0.09494690257527293,0.24409026094555483,0.6775935235006209,0.13958688381069534,0.13974539291661248,0.04307419977207128
394,0.0023871043612621076,9.237359047744193e-05,3.629479125827008e-06,0.9975168925691346,0.015959050422076133,0.0007594202943306642,2.983861612129984e-05,0.983251690667472,0.5391689517287077,0.11285519175643473,0.11297097660006075,0.23500487991479688,0.6331873221500587,0.1629774851689665,0.16314469345013785,0.040690499230836986
395,0.002267694891403519,0.00010421733617572685,3.8923027443257805e-06,0.9976241954696765,0.015169731099900866,0.000857298300316091,3.2018324872549697e-05,0.9839409522749105,0.514352060732282,0.12914212355838273,0.12926226657537734,0.22724354913395783,0.5942035706260177,0.18346001729484893,0.18363069313142616,0.03870571894770726
396,0.002161472107656365,0.00011486501765562541,4.1035114185693e-06,0.9977195593632695,0.014466781250668892,0.0009453851937514889,3.3773545825207945e-05,0.9845540600097543,0.491500160347243,0.14392080375840188,0.14404252745407242,0.2205365084402827,0.5597162977234952,0.2015424800058143,0.20171293830551984,0.03702828396517075
397,0.002066041277909766,0.0001245131893662619,4.276844183548485e-06,0.9978051686885404,0.013834609957495718,0.001025278892283497,3.521681589955206e-05,0.9851048943343212,0.4704351472919334,0.15738051034039457,0.1575017328726349,0.21468260949503723,0.5289962018906779,0.21762183868336585,0.21778946217307835,0.035592497252877976
398,0.001979614143898789,0.0001333122849666953,4.421595840342694e-06,0.9978826519752942,0.013261561000985207,0.0010982039592502277,3.642435548443105e-05,0.9856038106842802,0.4509862538088521,0.1696828868572941,0.16980204236478125,0.2095288169690726,0.5014619527940656,0.23201254118380707,0.23217546611159537,0.034350039910532065
399,0.0019008176931067052,0.0001413805556564858,4.544265971012204e-06,0.9979532574852659,0.012738674932876252,0.001165124158636221,3.7449520844713936e-05,0.9860587513876429,0.43299557356302354,0.18096595154442835,0.18108186204270874,0.20495661284983951,0.47664497133468725,0.2449667628583383,0.24512366651509093,0.033264599291883586
400,0.0018285728226224624,0.0001488129953746559,4.649530338083994e-06,0.9980179646516648,0.012258902820883131,0.001226814593945961,3.8330736233049454e-05,0.9864759518489379,0.4163199118042463,0.19134775285016237,0.19145953510808106,0.20087280023751025,0.45416364302416773,0.2566890140958288,0.2568389676602222,0.03230837521978138
401,0.0017620145326022354,0.00015568728809066501,4.740835729894693e-06,0.9980775573435772,0.011816588669901613,0.0012839098168653724,3.9096355318446025e-05,0.9868604051579146,0.40083082347205,0.2009295469588092,0.20103654371919688,0.19720308584994387,0.4337042097307011,0.26734684624712934,0.2674892108066541,0.03145973321551539
402,0.001700437683524161,0.00016206790448900708,4.820776959161007e-06,0.9981326736350277,0.011407117367426218,0.001336936990556895,3.9767744639185484e-05,0.9872161778973778,0.38641378161963397,0.209798489475338,0.2099002179684919,0.19388751093653608,0.4150064363259897,0.2770788111098154,0.27721316293479553,0.03070158962939931
403,0.0016432591688749457,0.00016800902295271798,4.891344345078855e-06,0.9981838404638272,0.011026669012539939,0.0013863395533430848,4.0361309264397113e-05,0.9875466301248526,0.3729669659518989,0.21802988022937103,0.21812599318854894,0.19087716063018118,0.3978527311263794,0.28600045620468917,0.28612653227345164,0.030020280395479847
404,0.0015899907817365536,0.00017355665514790883,4.954089599245427e-06,0.9982314984735163,0.010672042579771387,0.0014324944504196379,4.0889851511327826e-05,0.9878545731182977,0.36039995182620793,0.22568903039572633,0.22577928624567914,0.18813173153238652,0.3820597985892075,0.2942088974286015,0.29432655522550255,0.02940474875668847
405,0.001540219358893343,0.0001787502339372656,5.010240157641565e-06,0.9982760201670117,0.010340526801455485,0.0014757250159368488,4.136350802806756e-05,0.9881423846745796,0.3486324245090014,0.23283280942770726,0.23291704929225454,0.1856177167710369,0.36747216705933083,0.30178634583012937,0.301895533366703,0.028845953743836826
406,0.0014935919695139703,0.00018362382591850798,5.060779910307746e-06,0.9983177234246572,0.010029803798914882,0.001516310817065492,4.1790411905440574e-05,0.9884120949721141,0.33759298143388555,0.23951092598998033,0.2395890558259506,0.18330703675018362,0.35395712115016853,0.3088028561649258,0.3089035894254215,0.028336433259484217
407,0.0014085934163929556,0.00019252585352845313,5.1480713426975565e-06,0.998393732658736,0.009463006269574343,0.0015904911783493829,4.25291559861265e-05,0.9889039733960902,0.31745096585173743,0.25163943291887425,0.2517052530163712,0.17920434821301726,0.32970450215969427,0.32138503929550666,0.3214691024106358,0.02744135613416334
408,0.0013697281335252208,0.00019660304272049313,5.186016664679536e-06,0.9984284828070896,0.009203680606511614,0.0016244865931346192,4.285088586101761e-05,0.9891289819144928,0.3082410424007339,0.2571621730956908,0.2572218645345583,0.17737491996901694,0.3187831307120156,0.32704738982677295,0.3271233027382312,0.027046176722980295
409,0.0013330063682773013,0.00020045880260015337,5.220792336108977e-06,0.9984613140367865,0.008958565394605874,0.0016566475001612824,4.314608518204079e-05,0.9893416410200507,0.29954292608733746,0.26236531519038825,0.26241893012431106,0.1756728285979633,0.30856211252996957,0.3323446450211828,0.3324125603863273,0.02668068206252027
410,0.0012982494440795438,0.0002041110663542519,5.252777649553449e-06,0.9984923867119165,0.008726482988253704,0.0016871216025233853,4.341790381141198e-05,0.9895429775054115,0.29131590483709374,0.2672756294688654,0.2673232388425536,0.1740852268514872,0.29897621097044447,0.3373110216537641,0.33737110631808975,0.026341661057701728
411,0.001265298798120517,0.00020757582463914193,5.2822933285148924e-06,0.9985218430839118,0.008506387655683945,0.0017160406868538742,4.366900763798794e-05,0.9897339026498242,0.2835233664623771,0.2719170062440645,0.2719586954048409,0.17260093188871753,0.28996803970435553,0.3419765915010518,0.342029021899951,0.02602634689464178
412,0.0012340131330955113,0.00021086739740044323,5.309612988094317e-06,0.998549809856516,0.00829734697454875,0.0017435228413392623,4.390167298282687e-05,0.9899152285111291,0.2761323096603132,0.27631082543983326,0.2763466906219286,0.1712101742779249,0.28148691745218246,0.3463678896021109,0.34641284820050383,0.02573234474520284
413,0.001204266025607297,0.00021399865089671103,5.334971333161652e-06,0.9985764003521629,0.008098526196598718,0.0017696742272607063,4.411785416361225e-05,0.9900876817219769,0.2691129245247173,0.28047627546948883,0.28050642097401485,0.169904379031779,0.2734879178878911,0.35050841929179216,0.35054609182977237,0.025457570990544298
414,0.0011759439454657507,0.00021698118262067245,5.358570839028261e-06,0.9986017163010746,0.007909175292270108,0.001794590589585443,4.4319238586502667e-05,0.990251914879558,0.2624382266024834,0.28443062456259005,0.28445516049305974,0.1686759883418669,0.26593107625218654,0.3544190730151762,0.35444964638169046,0.02520020435094676
415,0.001148944583303026,0.00021982547486111055,5.38058699237136e-06,0.9986258493548434,0.00772861800416785,0.001818358512066479,4.4507289993001176e-05,0.9904085161937728,0.2560837382965188,0.28818945332567936,0.28820849376888247,0.16751831460891936,0.2587807235275811,0.35811848500564697,0.3581421456031985,0.024958645863573346
416,0.0011231754976449646,0.00022254104041607024,5.401173091308001e-06,0.9986488822888476,0.007556242993422982,0.0018410566095360278,4.468328808209644e-05,0.990558017108959,0.25002721001695316,0.29176685359144217,0.29178051515719033,0.16642542123441434,0.25200492475743413,0.36162332813476894,0.36164026063005605,0.024731486477740896
417,0.0010985528412505963,0.0002251365149536065,5.42046291574902e-06,0.9986708901808801,0.007391495485065366,0.0018627562830788166,4.484835059114191e-05,0.9907008998812648,0.24424837872593083,0.295175602389197,0.29518400303886255,0.1653920158460097,0.24557500346068079,0.36494856558314787,0.3649589519600049,0.024517478996166533
418,0.0010750004125853582,0.00022761977210355915,5.438574262223525e-06,0.9986919412410489,0.007233871057329252,0.0018835226629968392,4.50034624963459e-05,0.9908376028171775,0.2387287540854966,0.2984273097735112,0.29843056788346833,0.16441336825752378,0.23946513651731327,0.3681076642873248,0.36811168313951104,0.02431551605585087
419,0.003111471660418355,2.380445961407922e-05,1.280406806471746e-06,0.9968634434731611,0.02072688650283052,0.00019499581027987895,1.048853730618442e-05,0.9790676291495833,0.6633803944813037,0.025670155960416427,0.025706696617068602,0.2852427529412114,0.863086528557271,0.04106945565131414,0.04112791672495002,0.05471609906646495
420,0.0028979927226331506,4.341054958502001e-05,2.1290436972600885e-06,0.9970564676840845,0.01932538947822249,0.0003559794948891532,1.7458795320322645e-05,0.980301172231568,0.6320319041035699,0.048886482714292946,0.048948261471569394,0.2701333517105679,0.7978518160713977,0.07588759015890448,0.07598349071775878,0.05027710305193902
421,0.002720589070825757,6.00869226023314e-05,2.7274867450825173e-06,0.9972165965198269,0.018158416294217484,0.0004931666666439149,2.2385994957505375e-05,0.981326031044181,0.6025023208196286,0.06986936748512443,0.0699484302660901,0.25767988142915677,0.741607178044349,0.10575496012995096,0.10587463033092377,0.04676323149477629
422,0.002569264117825783,7.459066056671785e-05,3.169895557181574e-06,0.9973529753260503,0.017161331304269733,0.0006126683009278598,2.603669829951558e-05,0.9821999636965029,0.5749497445747118,0.08886054432050342,0.08895113130292735,0.2472385798018575,0.692663092559197,0.13164363478504248,0.13177783607450885,0.043915436581251674
423,0.002437643393416414,8.740910035700472e-05,3.5092352682379466e-06,0.9974714382709584,0.016292836527005795,0.0007184257858461304,2.8842821800084654e-05,0.982959894865348,0.5493613745226752,0.10609122375953198,0.10618907958859361,0.23835832212919936,0.6497125874428186,0.15429126950164593,0.1544335838190703,0.041562559236465194
424,0.0023214391860400868,9.887539076805843e-05,3.7772847327988392e-06,0.997575908138459,0.015525107905433417,0.000813138010405573,3.1063885244897796e-05,0.9836306901989161,0.5256434356366618,0.12177058225349568,0.12187251806913472,0.23071346404070772,0.6117347403701734,0.17426614165207416,0.17441202221664756,0.03958709576110492
425,0.0022176374018291877,0.00010922852005433018,3.99413747960595e-06,0.9976691399406369,0.014838558784802796,0.0008987439231248524,3.286418955539765e-05,0.984229833102517,0.5036673429854769,0.13608300805620474,0.13618661033374796,0.22406303862457022,0.5779233819436185,0.19201232535963741,0.19215850756495295,0.037905785131791145
426,0.0021240398732369848,0.00011864671872035122,4.173061929015645e-06,0.9977531403461136,0.014218886908187381,0.0009766914824072643,3.4352353656186664e-05,0.9847700692557492,0.48329360251960685,0.1491890239953259,0.14929245401926067,0.21822491946580655,0.5476349578582707,0.20788144322393445,0.20802556362952754,0.03645803528826743
427,0.00203899314716299,0.00012726714974010142,4.323143753689492e-06,0.9978294165593433,0.01365532194929646,0.0010480963996573735,3.5602835552586405e-05,0.9852609788154937,0.46438405690482903,0.16122761223662624,0.1613294641144245,0.21305886674412017,0.5203503257560755,0.2221553033536857,0.2222956449148831,0.03519872597535563
428,0.001961220681800228,0.00013519812277108182,4.450800984569107e-06,0.9978991303944441,0.013139539928312485,0.0011138407168512932,3.666828545843742e-05,0.9857099510693778,0.44680784335179113,0.17231889435650874,0.1724180922167293,0.2084551700749708,0.49564654648157824,0.23506227188072387,0.23519758887237602,0.03409359276532183
429,0.0018897145821214164,0.0001425269599793882,4.560687873851431e-06,0.9979631977700253,0.012664962052120223,0.0011746363440528298,3.7586922020098185e-05,0.986122814681807,0.4304440345745929,0.18256674752845714,0.1826624697153554,0.20432674818159452,0.4731758697600817,0.24678928960228969,0.24691868452674118,0.03311615611088754
430,0.0018236641943519464,0.00014932533173515943,4.65625971218697e-06,0.9980223542142007,0.012226291947703076,0.001231068198286177,3.838714562376463e-05,0.9865042527083869,0.41518244464257675,0.19206115845225677,0.19215278080461018,0.20060361610055624,0.4526499065861725,0.25749080855681866,0.25761364397955316,0.03224564087745574
431,0.0017624065875558289,0.0001556529028939713,4.740132907139556e-06,0.998077200376643,0.011819194422155822,0.001283623701242642,3.9090481664766855e-05,0.9868580913949367,0.4009235038278224,0.20088027989927043,0.20096733273306544,0.19722888353984164,0.4338275898638547,0.2672955258693905,0.2674113602011593,0.03146552406559549
432,0.00170539208006781,0.00016155996568574302,4.814324258737955e-06,0.9981282336299876,0.011440071716140792,0.0013327140955175375,3.971353777390835e-05,0.9871875006505677,0.3875776569557604,0.20909218902495502,0.20917432417080078,0.1941558298484838,0.4165059200302827,0.27631151792821257,0.2764200580268634,0.030762504014641257
433,0.0016521593774056638,0.00016708936562664413,4.880413288933536e-06,0.9981758708436788,0.011085902035279777,0.00137869004756194,4.026933254673126e-05,0.9874951385846115,0.37506455038732733,0.2167563753945656,0.21683334069784094,0.19134573352026624,0.40051278161300063,0.28463019855020116,0.2847312643182223,0.030125755518575846
434,0.0015555303796896923,0.00017715753265413464,4.993053262354859e-06,0.9982623190343938,0.010442526957612488,0.0014624649431741858,4.121848642954138e-05,0.9880537896127838,0.35225593242636905,0.23064394444021027,0.2307101024508746,0.18639002068254595,0.3719454754469684,0.2994758142907555,0.2995617160653008,0.0290169941969753
435,0.0015115099378876036,0.0001817560273335265,5.04143211736315e-06,0.9983016926026614,0.010149225019665527,0.001500753724285662,4.162694429925237e-05,0.9883083943117494,0.3418379515337391,0.23695370523857412,0.23701433443104636,0.18419400879664047,0.35913647182492187,0.3061268849237948,0.3062052134133547,0.028531429837928675
436,0.0014700044244378787,0.0001860978270207912,5.085463331387674e-06,0.9983388122852099,0.00987256209445637,0.001536920019939779,4.199914920987308e-05,0.988548518736394,0.33200622156820914,0.24289013812489513,0.2429452094138339,0.18215843089306188,0.34717993600216324,0.31233238106320893,0.3124031972228738,0.028084485711753808
437,0.0014307938510409763,0.0001902044825059949,5.125705036683835e-06,0.9983738759614164,0.009611091669610635,0.0015711409049296854,4.233972167025172e-05,0.9887754277037895,0.32271398379994126,0.24848509013013076,0.24853460489928308,0.18026632117064484,0.3359936098594058,0.31813562298967807,0.3181990167809241,0.027671750369991997
438,0.0013936845851386427,0.00019409510291243213,5.162623707528012e-06,0.9984070576882413,0.009363539679734691,0.001603573499027525,4.265252671819411e-05,0.9889902342945195,0.313919124981977,0.2537669343377803,0.25381091814499435,0.17850302253524827,0.3255054696680282,0.32357449518342035,0.3236305782907513,0.027289456857800144
439,0.0013585053224837622,0.0001977867136375765,5.196612716835102e-06,0.9984385113511619,0.0091287782514717,0.0016343578804618026,4.294082645526044e-05,0.9891939230416112,0.30558364684629136,0.2587610202908078,0.2587995177981315,0.1768558150647694,0.31565218565318587,0.3286822716152641,0.3287311717476892,0.026934370983860947
440,0.0013251037506292072,0.0002012945355189169,5.228005395536171e-06,0.9984683737084563,0.008905803932580536,0.0016636193586218062,4.320738742645041e-05,0.9893873693213712,0.297673207092849,0.26349006409158865,0.2635231349717584,0.17531359384380402,0.3063778521070081,0.3334882965412264,0.3335301529639001,0.02660369838786544
441,0.0012933438846233602,0.00020463223311737732,5.2570865478296e-06,0.9984967667957114,0.008693720306213265,0.0016914704977188137,4.345457538210821e-05,0.9895713546206858,0.29015670670101723,0.2679744744002177,0.26800219002053194,0.1738666288782331,0.2976329319643058,0.3380185470467832,0.3380535070694871,0.02629501391942392
442,0.0012631038262328797,0.00020781211378895697,5.284100849102061e-06,0.9985237999591291,0.008491723356369406,0.0017180127398757465,4.3684424416013026e-05,0.989746579479339,0.2830059321063333,0.2722326352395598,0.2722550759709834,0.1725063566831235,0.2893733766696202,0.3422961023535717,0.3423243185697998,0.026006202407008263
443,0.001234273895921729,0.00021084529497514753,5.309259571104806e-06,0.9985495715495321,0.008299089260995728,0.0017433377699141211,4.389869236435201e-05,0.9899136742767258,0.276195240224607,0.2762811484908685,0.276298401520967,0.17122520976355762,0.28155988769987,0.3463415367679804,0.3463631648848131,0.025735410647336594
444,0.0012067551257098621,0.0002137418602959979,5.332746548040419e-06,0.9985741702674461,0.008115164545505728,0.0017675287902846357,4.409890997439278e-05,0.9900732077542352,0.26970128041831065,0.28013504159806357,0.2801471991517745,0.17001647883185123,0.2741572937900136,0.35017325019793827,0.350188447333124,0.02548100867892417
445,0.0011804578488731434,0.00021651096078410467,5.354721742663267e-06,0.9985976764686001,0.007939356846800092,0.001790661347115774,4.428641032501241e-05,0.9902256953957591,0.26350275271734097,0.2838079497786854,0.28381510766974444,0.1688741898342291,0.26713402386191737,0.3538077481908158,0.3538166715395781,0.025241556407688864
446,0.0011553006569335572,0.00021916093755101762,5.375325547605797e-06,0.9986201630799679,0.007771128096226483,0.0018128043335076428,4.446236430452287e-05,0.9903716052059612,0.25758019203124877,0.28731227112420504,0.28731452757678616,0.16779300926775995,0.260461658185092,0.35725987931375563,0.3572626851109938,0.025015777390158606
447,0.003128659027914283,2.2248901716817938e-05,1.2053861122968018e-06,0.9968478866842567,0.020839589930373124,0.00018223770825195605,9.873152637357286e-06,0.9789682992087376,0.6657016452464337,0.023904055692924708,0.023934389604370568,0.28645990945627103,0.8681967950073447,0.038336183358640155,0.038384831437698864,0.055082190196316196
448,0.002926256079876508,4.078929026123106e-05,2.0249416228171703e-06,0.9970309296882395,0.019511113480823364,0.0003344372225599427,1.6602785874523292e-05,0.9801378465107422,0.6364466734807014,0.04568467390317465,0.04573633479025042,0.2721323178258736,0.8066604492445016,0.071202953059451,0.07128347038404133,0.05085312731200604
449,0.002756463403775522,5.668988062575525e-05,2.613554082520996e-06,0.9971842331615162,0.018394568953343914,0.00046520209347155196,2.1447052228180463e-05,0.9811187819009562,0.6087203456958364,0.06551353052955146,0.06558003524429294,0.2601860885303191,0.7530990774718587,0.0996699030215678,0.09977108087620609,0.04745993863036743
450,0.002610615229756423,7.060645621856315e-05,3.054625546165601e-06,0.997315723688479,0.01743394624844175,0.0005798237274681352,2.5084736793962978e-05,0.9819611452872962,0.582683846879755,0.08358322399157615,0.08365978810663549,0.25007314102203326,0.7061014895741067,0.12455237159546687,0.12466646437215505,0.04467967445827145
451,0.0024830642428735434,8.296945713404897e-05,3.3964333006557376e-06,0.9974305698666917,0.016592674350983612,0.0006817818192979836,2.790938442689941e-05,0.9826976344452915,0.5583517653982355,0.10008176240913327,0.10016479161130722,0.241401680581324,0.6645569880217689,0.14647989285279334,0.1466014145800824,0.04236170454535533
452,0.0023699493224378395,9.407720544435757e-05,3.66859749575583e-06,0.9975323048746221,0.015845709547317743,0.0007734919058956988,3.016278444447094e-05,0.983350635762342,0.5356644670988702,0.11518230983413802,0.11526906901019447,0.2338841540567973,0.6275845090137583,0.16594489379791494,0.16606988905350073,0.04040070813482586
